sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
GPB:bin_000156	0	68242	117265	24177	0	111700	156306	193517	100256	146671	0	0	157753	135021	142184	114682	138812	146740	51169	9367	48540	0	85589	0	155653	168687	197834	4319	101041	10480	174318	0	0	148414	3831	748	71645	148700	118943	64860	30191	11775	0	116511	1417	450	0	162448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	255	0	0	175	0	0	0	278	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120120	100173	158	79130	0	103908	0	118581	0	0	132548	0	0	78118	168246	96735	86643	0	0	61389	134332	120810	6876	138973	62820	0	721	0	122089	127269	155179	179269	179602	189329	191428	166562	132642	0	0	0	112813	143096	164417	88236	130896	20937	0	148590	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	113	0	292	0	100	0	0	0	0	0	0	0	0	0	0	1564	0	0
GPB:bin_000157	1016	206545	333094	48224	1297	326031	712351	1124998	596507	493028	1276	612	549794	537997	531189	352165	404827	455888	120797	26309	84443	1994	158407	442	517604	963169	1104875	635	279777	18667	1009426	285	932	784657	1200	7900	236711	603980	374892	223527	61993	8550	604	386065	4829	300	504	805102	2340	2326	914	17834	481	1159	18862	1605	14296	1585	19710	1584	2864	1887	3750	2734	1007	2531	7542	1613	597	2183	736	3297	97725	2072	4107	2497	2531	2511	14491	4204	84322	813	2203	1363	667	2683	1067	1002	746	2871	12048	755	2268	634	507	4744	290731	286725	1565	202872	1183	232064	1210	264563	519	559	543488	1050	363	318532	1202692	131498	269615	0	1044	54334	535943	472872	4408	433623	186936	1310	1008	1353	445446	385635	677966	972428	1080188	1170622	959912	956161	345470	846	608	565	355512	371101	633933	259573	540639	30631	255	675002	2289	1326	1882	1783	150	719	888	2787	2532	73559	683	5007	19391	571	150	63184	3352	3223	189704	711	2309	130452	132440	2226	1457	3281	38711	5350	729	47996	927	852	217	615	2131	4879	4285	3321	917	150	3795	3250	2643	2725	66963	9402	2157	150
GPB:bin_000158	0	243144	412957	81400	0	410298	546123	668249	328209	514733	0	176	518655	485839	496243	368077	469686	527739	168662	44296	195237	0	278621	0	564725	560893	719398	12496	352062	47589	669400	0	238	513347	8324	2085	244221	552028	400682	262102	112443	40500	0	416638	8958	4399	0	568715	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	572	412	300	0	0	120	150	0	290	146	0	913	0	0	0	271	0	0	352	0	0	0	0	0	0	0	0	154	0	0	0	241	409905	324985	454	274071	0	367233	0	412769	0	0	466471	0	0	289698	630786	330428	324267	0	0	254979	453597	412259	31868	520010	215987	140	6628	0	424917	450630	524325	639786	663053	729457	720734	609695	501977	0	0	0	421522	488499	596921	284844	479545	85846	0	553755	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	300	0	0	0	0	0	1432	0	0	0	0	0	138	463	0	0	1673	0	0	0	0	0	0	95	0	0	0	6331	374	0
GPB:bin_000159	0	586504	1183290	100327	0	777499	1361517	1742691	894327	1395425	0	0	1530274	1463177	1123912	970410	1215373	1256303	297356	117273	256359	0	551116	300	1346210	1467956	1861647	13334	591066	56790	1701733	0	672	1256197	14615	300	402336	1105940	797708	415320	233639	112931	0	877491	7794	33806	0	1463293	334	0	0	0	147	0	253	0	0	0	0	0	0	0	0	0	161	0	408	0	0	255	300	0	0	959	0	285	84	88	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	812734	731142	850	550326	0	800063	0	856187	233	0	984097	0	0	601189	1484124	740880	857973	0	0	430384	991512	715497	175064	1122219	371870	0	46020	0	654856	1059465	1351799	1589234	1735711	1733438	1697252	1459292	1087129	0	0	0	924073	1020447	1227052	581601	1067735	83664	0	1233884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	217	0	0	0	214	0	1638	0	0	0	0	124	0	0	0	0	1267	0	0	0	300	0	0	0	0	0	0	1808	0	300
GPB:bin_000160	0	61563	116637	15949	0	107322	147226	175841	77187	128409	0	278	131424	128815	131227	99814	122262	128423	42643	13999	56208	0	66816	0	148237	152355	178013	3906	105321	12038	158279	0	0	131148	3403	0	59725	128430	108989	64306	26499	8795	0	107731	4051	137	0	146409	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107231	85235	0	66538	0	95998	0	105981	0	0	130530	0	0	73924	151201	87918	65922	0	0	60442	131101	103261	29083	125906	62863	300	1537	0	114962	120593	143595	162123	168141	164304	164294	145147	98912	0	0	0	102389	136956	158613	68152	125061	17656	0	144479	0	0	0	82	0	0	0	0	194	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	224	0	182	0	0	0	0	0	0	0	0	0	0	196	0	0
GPB:bin_000161	0	924955	1950208	407398	0	2088963	2757224	3257763	1941764	2848342	209	276	2728957	2582569	2619541	1953126	2386023	2527850	935914	250675	846823	0	992382	99	3035776	3034518	3262952	74131	1883498	127898	3119334	0	204	2400095	20049	5225	1337059	2515590	2047117	1111736	406567	152070	0	1787037	35088	42385	0	3260582	0	0	151	0	0	0	150	0	271	0	0	0	0	0	0	0	151	781	0	0	0	0	0	0	688	1578	0	1442	300	300	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	2034744	1250798	503	1049105	0	1709781	0	1886329	0	87	2425481	0	284	1285852	3164470	1831598	2058568	191	0	730573	2194854	1878072	26483	2480166	1067211	0	12186	0	1797679	2259567	2910235	3153925	3282752	3221963	3215317	3085200	2297789	108	0	0	1927263	2231767	2725724	1109469	2260726	317015	0	2730224	0	373	0	0	0	0	244	0	156	0	0	0	0	0	0	0	0	230	377	0	0	0	0	0	90	0	0	0	157	0	127	0	600	0	754	0	0	0	171	0	0	0	0	0	0	1868	0	0
GPB:bin_000162	0	21545	41143	10257	0	43961	59993	69373	34158	53866	0	0	52328	53910	50641	42024	51118	49482	14743	4096	16713	0	31922	0	56009	60278	67625	753	37720	2508	65131	0	0	54175	365	0	22233	54423	44621	28323	9291	1971	0	41763	841	0	300	59653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48777	34638	0	32439	0	40894	0	45247	0	0	51957	0	0	30981	58784	31819	27796	0	0	25460	51373	43053	3723	51538	14125	0	2081	0	45890	49950	57813	64218	65096	68553	70099	58190	49327	0	0	0	40939	56023	60945	27481	50639	6121	0	56698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	446	0	0
GPB:bin_000163	0	170052	300361	40518	0	343553	625363	1096911	265826	445928	0	0	645649	662923	278213	404302	508021	614237	165293	17637	199706	0	121924	0	943132	748853	853488	13732	450136	18296	1023371	0	0	597590	4350	369	227762	559550	388203	195253	29422	9401	0	337671	5083	3555	0	1241929	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293982	310032	0	201033	0	349318	0	418777	0	0	467234	0	286	368952	805076	251841	435341	208	0	135089	636147	440318	89535	682976	227574	0	0	0	308383	476743	668314	640263	979197	508994	1484762	1027831	518712	0	0	0	397522	673194	768661	332502	519613	38607	0	1180750	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	0	0	0	0	0	287	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
GPB:bin_000164	0	66817	128595	22673	0	135506	235713	405109	123114	200177	0	0	235667	218399	177024	111992	202832	234193	59293	7871	60765	0	64532	0	284241	281217	328924	5279	123237	12646	282178	0	0	222026	4102	1399	94858	225240	128571	59796	10533	5938	0	122493	2521	171	0	356401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155728	109596	0	79038	0	126966	0	150818	0	0	205313	0	0	94570	286135	115182	93369	303	0	58025	215272	152913	2062	193192	61751	0	750	0	92700	182745	239522	287345	313923	354533	349359	272039	183805	0	0	0	137746	174779	221311	107665	148222	27356	0	249557	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	261	0	0
GPB:bin_000165	0	39080	77249	12045	0	83404	110382	137213	68171	96823	150	0	99190	90362	94991	70111	95281	107789	31116	5015	35626	0	50836	0	104054	119420	134665	1606	71996	6114	119259	0	251	109215	2118	612	53695	110614	77511	55853	10237	6204	0	80766	1494	0	0	123792	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91167	80671	150	58102	0	78145	0	80402	0	0	94454	0	0	58544	119058	58878	43584	0	0	47495	90285	73311	3321	104212	29656	0	2330	0	89918	88805	107606	122576	129360	136943	132888	112127	102711	0	0	0	84230	103733	122183	55717	94111	19358	0	113389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	876	0	126	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	1542	0	0
GPB:bin_000166	0	21940	41602	10216	0	49621	59768	74764	43378	54118	190	0	55069	51047	53370	40845	54409	61748	24132	3857	26383	0	21281	0	61211	61045	67737	1196	44160	4463	68862	0	0	57957	1350	0	31114	61573	46128	28555	5810	2313	0	44309	716	450	0	65820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46094	43052	0	31704	0	47965	0	50310	0	0	50305	0	0	37193	66833	37720	27238	0	0	24461	54483	42482	1062	56148	20590	0	337	0	51222	49731	57415	65032	68339	73149	70932	64817	59124	0	0	0	45947	53572	63609	33794	59140	18196	0	61262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000167	0	55621	98717	18146	0	78833	328326	145727	88474	208255	0	0	131602	138896	162475	100639	146092	183939	41528	11799	54714	0	88692	0	184351	193790	364768	1229	73753	3751	366106	0	150	84162	150	0	40913	89765	127094	39092	16563	7150	0	90261	2398	8161	0	243031	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	173992	89083	0	54754	0	101840	0	139202	0	0	105857	0	0	86646	237558	90648	179142	0	0	31099	95565	130759	4027	114369	91097	0	644	0	78013	317749	147624	202514	387839	277248	648338	186822	117412	0	0	0	46826	205004	300218	60712	79380	9557	0	217855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	287	0	0	0	0	0	0	0	0	0	0	149	170	0
GPB:bin_000168	0	69745	159467	16286	0	91462	288900	310208	63959	273889	0	0	230829	282662	261987	60991	151338	156282	46894	8912	28252	0	81234	0	266699	217474	444698	422	122145	2672	275615	0	0	310160	0	180	49369	85447	80417	19005	25180	576	0	92924	1649	285	0	246433	0	0	0	0	0	0	150	0	0	0	294	366	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140969	23677	0	54023	0	49037	0	103416	0	0	98344	0	0	104296	390663	23533	40898	0	0	35011	167438	198127	0	132249	125961	0	0	0	235754	137231	161567	297489	224071	106818	385575	156435	164448	0	0	0	105918	205266	133986	46782	244408	2036	0	265807	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000169	0	659371	1370216	158067	0	1332142	1647772	2157735	656580	1413996	0	186	1646464	1666361	1605523	1194448	1360611	1632640	442858	119361	394999	0	660708	0	2424041	1697919	2343584	8398	986163	117011	2158100	0	741	1385331	16754	1661	663898	1557024	1089789	401741	257284	85236	0	899022	8536	2469	0	2017115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	390	0	0	0	0	0	118	0	0	897	0	583	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529970	794846	0	654014	0	869381	0	1107047	0	0	1652365	0	0	963181	2128780	802592	777315	0	0	479772	1476269	1410442	50241	1599231	544136	208	13167	0	689872	1534084	1877376	2191678	2157063	2406197	2511460	1697762	1364584	0	0	0	1094278	1090383	1709552	752316	1449489	145399	522	1710037	0	135	0	0	0	300	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	3587	0	0	0	123	0	0	0	297	0	0	0	0	0	0	0	0	300	0	0	0	1878	170	0
GPB:bin_000170	0	1676	1788	0	0	747	3012	5033	604	3085	0	0	5899	2442	4189	1050	2520	4741	412	109	790	0	981	0	5245	3437	4358	0	2407	128	4988	0	0	3219	0	0	1214	5128	3033	300	150	592	0	3589	0	0	0	2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123	1050	0	773	0	150	0	1214	0	0	1069	0	0	0	2785	845	150	0	0	450	1592	2390	298	1748	1366	0	0	0	447	2993	2314	4867	5717	5609	3333	2602	2018	0	0	0	2953	3098	2869	1350	938	0	0	2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000171	0	0	0	0	0	0	0	300	300	0	0	150	474	0	300	0	0	0	726	0	0	0	0	0	278	1820	0	0	150	0	0	0	0	0	0	0	0	0	303	150	0	0	0	0	0	0	0	0	0	0	0	0	0	200	388	0	314	0	750	982	0	317	0	150	300	450	750	150	0	1822	464	0	0	2829	0	0	0	0	391	421	0	0	103	0	0	0	0	0	450	0	0	0	300	0	0	150	0	0	0	0	170	604	264	0	0	0	247	0	0	0	0	427	88	0	0	0	342	0	0	300	0	0	0	0	278	0	0	903	100	0	0	0	0	0	0	0	0	0	236	672	0	0	892	121	0	0	0	0	0	0	0	450	149	0	0	0	150	0	0	0	150	0	0	0	0	0	0	117	0	0	0	0	150	150	0	276	300	0	3065	0	450	0	655	0	2192	429	0	0	0	1070	0	300
GPB:bin_000172	0	162547	330991	51127	0	317213	442989	745707	255140	423523	0	0	423254	411567	406220	290628	383159	438522	119037	29174	149594	0	202074	0	476458	491909	653076	5769	272635	24306	675930	0	87	420672	4202	2360	196231	456297	335489	179421	70073	26522	0	324582	2736	1917	0	485859	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	247	578	0	238	0	0	0	83	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322843	245062	0	226929	0	299897	0	338351	0	0	394162	0	0	204310	559894	256262	270267	0	0	170455	386751	376057	14010	448891	137312	0	4143	0	339597	350798	514050	560543	582633	620547	669251	532316	421872	0	0	0	324643	458554	494044	216825	439308	66177	0	466824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	988	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	176	0	0	0	3062	0	0
GPB:bin_000173	0	4770	9011	2063	0	8728	14446	22701	8089	12506	0	0	13024	12592	12945	8798	11371	11162	5156	1280	5645	0	5780	0	14003	16301	20423	187	9149	907	18580	0	0	12829	187	0	4746	14194	10807	7273	2062	1519	0	11033	0	0	0	14742	0	0	0	0	0	0	147	0	0	0	141	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11264	6613	0	5479	0	9511	0	10963	0	0	10206	0	0	6454	18078	8314	7995	0	0	7654	10830	11587	161	11655	6463	0	0	0	9077	10040	15583	18731	21125	18938	19187	15244	13175	0	0	0	9390	12106	15916	5746	14804	1031	0	14409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000174	0	97211	173319	32536	0	169389	218314	253763	142135	205454	0	0	212968	195540	195252	158993	199545	206655	59513	18964	84641	0	133202	0	225152	226127	255955	6222	143850	17887	243978	0	180	218500	3806	1182	100689	216513	179663	124878	45874	17519	0	173656	2467	150	0	233970	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	300	0	300	0	0	0	0	0	108	0	0	435	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187848	155480	0	131182	0	162589	0	183968	0	0	201935	0	0	120321	228236	132918	129755	0	0	107892	196469	176552	22285	197802	90115	0	5294	0	191336	197821	218356	239518	249390	251854	248761	230654	194947	0	0	0	172901	216253	233306	131951	198515	34981	0	219963	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	363	0	173	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	896	198	0
GPB:bin_000175	0	10738	2300	450	0	1632	1739	95536	1772	2132	0	206	2075	1696	2235	1775	1443	2064	27323	204	1161	0	786	0	2233	196998	2149	289	1446	303	89144	0	230	1725	300	0	647	2494	69759	1196	235	0	0	1817	0	0	0	2073	0	0	0	0	0	1303	388	0	1060	0	1510	670	0	334	0	300	939	300	1245	300	0	2299	969	206	0	4264	0	1035	0	0	0	938	0	0	103	0	0	0	0	0	300	0	0	0	0	0	0	150	2023	2545	0	4865	340	26614	424	1662	0	0	65755	0	0	1430	2181	95007	1403	0	150	929	72479	1543	472	2311	825	0	0	0	2483	5274	2331	115545	2058	2221	2361	53722	2292	0	0	0	1806	1973	1949	47682	1859	651	450	63883	0	0	0	0	0	0	174	691	81	0	0	0	297	0	0	94	475	0	0	0	115	0	289	0	0	0	0	0	450	296	0	0	0	0	4265	0	0	0	301	0	916	429	0	0	0	623	0	150
GPB:bin_000176	0	42874	78576	17526	0	78569	93951	118237	61503	86660	0	0	88765	81505	82267	65837	82974	92633	32222	8166	42661	0	54362	0	97307	104514	120175	2387	69587	10384	110374	0	0	89126	3991	298	42925	88641	74500	49795	19066	5054	0	73391	1925	0	0	96916	0	0	209	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73966	61088	0	49785	0	70135	0	72399	0	0	91020	0	0	54451	97285	63568	40226	0	0	43429	87963	73323	15387	87186	38295	0	2181	0	79468	82433	95239	110310	118644	113384	111526	98645	78641	0	0	0	72791	105796	105093	54979	79540	16915	0	98620	0	220	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	538	0	0	0	0	0	0	0	0	0	0	261	0	0
GPB:bin_000177	300	1355701	2039204	471025	560	2005660	2334887	2580674	1817613	2268163	487	0	2294151	2234115	2265007	1857150	2207790	2295867	1010971	268481	1104871	0	1643502	1661	2381173	2413165	2636562	67080	1839412	274605	2545280	0	5802	2299480	83835	14749	1391744	2299560	2003554	1153971	608813	235440	0	1928389	40579	9969	0	2394282	300	0	0	998	0	0	0	300	201	0	370	0	150	0	0	0	1787	659	86	0	0	0	124	0	0	1934	0	1807	515	0	0	240	459	0	362	0	0	0	0	0	0	190	0	300	168	0	300	0	1948395	1676159	1235	1425205	0	1806477	0	2039915	578	300	2117873	112	702	1674017	2428195	1635540	1599982	137	160	1266544	2149212	1989826	71691	2226569	1394897	0	22041	0	1963244	2066942	2373863	2535225	2577922	2689330	2564565	2393664	2206956	0	0	0	2056168	2145756	2462384	1453094	2137766	548598	134	2360792	0	4529	0	0	114	0	0	158	181	495	0	0	0	0	0	482	0	730	4375	0	0	1056	1636	320	6545	0	0	185	17869	227	190	221	1941	451	7947	0	0	0	0	0	417	3096	0	0	0	39494	622	0
GPB:bin_000178	0	9498	21429	1811	0	21550	33904	46625	21423	31532	0	0	30230	29773	31568	16674	27286	31515	5834	1680	6336	0	11025	130	35436	41987	46734	207	15023	2074	46112	0	511	33772	150	205	12485	35809	23305	13253	3075	1002	0	20456	253	0	0	43457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	299	99	0	0	0	350	262	2962	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22005	20977	0	11838	0	20548	0	22047	0	0	24868	0	0	10955	41009	16171	16187	0	0	11994	28359	24492	2047	29311	8235	0	0	0	24407	30390	32927	41033	45530	51621	43948	39971	30208	0	0	0	21737	32340	39307	12805	24682	4299	0	35965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	116	0	0	0	0	0	0
GPB:bin_000179	0	12498	17561	3644	0	19400	26607	33171	18181	24930	0	0	24024	24259	23786	21100	23467	26642	6286	1475	9611	0	11744	0	25632	29209	34666	733	16457	2158	30678	0	0	24896	300	300	12512	25801	19317	12746	5754	882	0	19951	421	0	0	30095	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	150	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20748	18431	0	15271	324	17898	0	20756	0	0	24739	0	0	12076	30472	16464	15121	0	0	9672	23637	21393	1220	23651	9140	0	124	0	23070	20457	27202	31106	31316	32377	33332	28041	25531	0	0	0	22592	24744	28442	12859	25143	3006	0	26163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000180	659	1831821	2625721	655955	445	2601744	2919082	3155957	2393811	2863307	109	282	2868150	2826826	2844881	2468060	2790235	2904023	1399147	366526	1543538	0	2188688	1289	2978380	3004147	3173581	102154	2427515	374398	3103517	0	11331	2895771	113775	24830	1876611	2917886	2596565	1623467	815878	327228	0	2525070	67150	14972	0	2992658	569	0	0	1533	0	0	112	0	324	0	411	0	865	0	416	0	3790	120	130	0	0	0	0	0	1451	1985	0	2341	469	757	380	338	204	0	486	0	157	0	0	0	130	0	131	0	160	0	600	441	2569499	2237131	1221	1914415	0	2406360	0	2627705	0	0	2748046	112	0	2210633	3006937	2183078	2049752	752	0	1720895	2774561	2593280	123011	2817250	1871581	0	28170	0	2546328	2701964	2945995	3112947	3104844	3195896	3118648	2963867	2773332	0	0	0	2660170	2751755	3019520	1945295	2717861	761890	0	2960148	101	7727	0	0	1089	0	371	433	645	1330	0	594	363	0	394	2397	243	167	7255	0	0	2328	1880	430	8304	0	0	456	24655	227	238	655	262	672	11776	0	0	0	0	0	0	4200	0	0	0	59142	816	0
GPB:bin_000181	0	798267	1625826	230947	0	1184017	2276034	2668566	1142130	1803064	0	120	1872796	1801740	1602771	1309945	1624049	2287736	642057	49943	350388	0	549227	0	2194753	2392244	2943358	48950	1057527	62133	2699462	0	0	1753863	24136	12322	870658	1110752	1356641	1032352	235375	89241	0	1283562	16267	4193	0	2103493	0	0	0	0	0	0	0	0	0	0	0	0	134	0	292	0	0	568	0	0	0	0	0	300	887	909	0	1626	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	1164384	871530	470	764087	0	989823	0	1380458	0	0	1191248	0	0	1017190	2784219	957704	513672	358	0	545216	1570120	1635213	27735	2068169	997311	0	4128	0	1236252	1237615	1979283	2594052	2406312	3000502	2476845	2449124	1871824	0	0	0	1511209	1484485	2434234	700477	1265733	92006	0	1945855	0	179	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	93	0	0	240	254	0	13880	0	253	0	1500	300	0	0	900	0	356	0	0	0	0	0	203	0	0	0	0	1163	0	115
