sequence_id	M301474.lib1	M301475.lib1	M301476.lib1	M301477.lib1	M301478.lib1	M301479.lib1	M301480.lib1	M301481.lib1	M301482.lib1	M301483.lib1	M301484.lib1	M301485.lib1	M301486.lib1	M301487.lib1	M301488.lib1	M301489.lib1	M301490.lib1	M301491.lib1	M301492.lib1	M301493.lib1	M301494.lib1	M301495.lib1	M301496.lib1	M301497.lib1	M301498.lib1	M301499.lib1	M301500.lib1	M301501.lib1	M301502.lib1	M301503.lib1	M301504.lib1	M301505.lib1	M301506.lib1	M301507.lib1	M301508.lib1	M301509.lib1	M301510.lib1	M301511.lib1	M301512.lib1	M301513.lib1	M301514.lib1	M301515.lib1	M301516.lib1	M301517.lib1	M301518.lib1	M301519.lib1	M301520.lib1	M301521.lib1	M301522.lib1	M301523.lib1	M301524.lib1	M301525.lib1	M301526.lib1	M301527.lib1	M301528.lib1	M301529.lib1	M301530.lib1	M301531.lib1	M301532.lib1	M301533.lib1	M301534.lib1	M301535.lib1	M301536.lib1	M301537.lib1	M301538.lib1	M301539.lib1	M301540.lib1	M301541.lib1	M301542.lib1	M301543.lib1	M301544.lib1	M301545.lib1	M301546.lib1	M301547.lib1	M301548.lib1	M301549.lib1	M301550.lib1	M301551.lib1	M301552.lib1	M301553.lib1	M301554.lib1	M301555.lib1	M301556.lib1	M301557.lib1	M301558.lib1	M301559.lib1	M301560.lib1	M301561.lib1	M301562.lib1	M301563.lib1	M301564.lib1	M301565.lib1	M301566.lib1	M301567.lib1	M301568.lib1	M301569.lib1
GPB:bin_000148	24970	23	24137	23220	27449	0	20886	17762	22781	6568	22022	19444	21171	25167	71	24713	25359	21856	112	25540	25090	14	34099	25433	103	24560	446	15062	40	25672	23013	24924	29884	216	20643	26627	26187	2135	13	26569	28069	15241	11712	55	792	7531	153	21047	21730	19992	21389	176	37803	22833	18192	0	28477	32446	33453	243	851	27419	31028	24049	22778	14	27261	27434	23851	186	24404	35649	54	26346	28928	37734	515	29773	7	20592	21108	25113	30143	32264	23	57	24716	21271	16536	54	27463	23161	25558	27089	21	19098
GPB:bin_000149	0	0	2	5	1	0	1	0	2	0	1	1	1	4	0	2	0	22	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	2	6	0	2	4	1	0	0	3	1	0	0	2	1	0	0	0	6	4	0	0	0	1	0	3	2	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	2	0	0
GPB:bin_000150	695278	653	585498	583745	633021	85	540906	869644	628168	557193	620374	587221	611128	770157	2254	609943	693013	614167	1837	726863	854422	1853	1007781	677249	2826	712777	12047	463741	1359	812426	541881	645996	626601	2990	516590	759381	618107	138257	433	397518	386457	272597	244515	1442	92259	206452	9571	729436	573145	477352	542222	3334	1010725	620351	505359	70	742749	913122	657032	12573	26584	635075	783740	699232	629524	299	780510	698443	618697	2176	621942	928808	644	725467	862872	1024288	16282	769031	290	389251	702158	794956	1179379	455357	730	3355	687123	713514	282439	1319	727994	834868	760471	667032	629	617017
GPB:bin_000151	13661	7	12313	11979	13997	4	11706	9927	13558	3395	13043	11816	11936	11623	40	14849	15637	12238	20	15408	13545	10	18545	14565	60	16073	33	6779	61	15432	12753	14275	16856	242	13901	12894	11809	1828	12	14137	12831	9896	7483	13	165	4062	105	10245	11431	11783	12279	105	21709	13611	10893	0	16692	19269	16208	159	481	15890	20786	15653	13339	10	16028	13268	14822	23	13156	20635	8	15824	16538	22060	516	15699	0	11351	14972	15452	19184	13352	10	32	14083	11667	10124	30	15995	14217	14974	13747	9	10489
GPB:bin_000152	27876	26	26675	25084	29488	1	24059	21291	26144	6916	26396	23839	24718	26800	66	28847	30402	28092	402	30577	29947	168	40360	30103	105	27228	419	15052	71	29900	27095	29337	32062	385	25093	30175	28901	5093	18	29188	30738	17836	17221	50	1129	7430	106	25522	23216	23496	24509	258	43441	26558	21061	2	32402	38012	37914	463	1066	32263	36499	30324	26180	12	31911	30100	28559	233	29129	41005	133	31859	31932	42598	527	30846	11	24156	30103	26836	35690	35552	31	67	25819	24872	26754	58	32173	27410	26710	28859	26	21990
GPB:bin_000153	14759	0	13299	12910	13865	0	12183	14993	14473	6361	14299	12792	13230	12898	9	14362	16871	12998	200	16588	16758	14	21876	16209	77	14864	236	8571	33	16823	12982	15767	16026	82	13347	15522	12999	853	4	13100	11927	12029	6032	36	947	2865	183	15036	12080	12152	12637	105	22859	14199	11374	1	17189	20076	16971	274	443	15964	23718	17505	13431	5	16774	15024	16957	35	15730	22797	87	16842	16659	23565	412	17057	6	11136	19636	14727	20818	13733	25	34	15011	12828	11810	36	16495	15783	14665	15318	9	10322
GPB:bin_000154	13102	24	11838	11405	13579	2	12307	10876	12062	3675	12620	10857	12463	11969	9	13859	15555	13761	29	14337	13830	33	19172	14729	55	13089	214	6584	17	13408	13191	14107	16349	161	12494	13549	13195	1532	9	13978	13216	8066	8054	38	1015	4794	216	11169	10672	10773	11660	128	20595	13104	10371	2	15396	17537	18962	141	633	14718	19270	14580	12809	4	15516	15670	13140	155	13059	18795	6	14913	15374	20387	78	16714	3	10504	12268	11794	16762	19166	10	167	11365	12765	11238	27	15956	13458	14889	13902	6	9212
GPB:bin_000155	7682	12	7579	7053	8286	0	6717	6131	6818	1880	6828	6047	6372	7033	7	7481	7366	7653	42	8943	7846	1	10624	7464	38	7795	167	4453	20	8278	6874	7727	8867	93	6084	8175	8149	1213	6	7312	7582	4833	4249	86	186	1941	40	6347	6632	6493	6807	52	11578	6849	5629	0	8514	9879	7997	106	334	8158	8947	7330	7105	0	8323	7810	8173	7	7854	10957	24	8333	8015	12006	196	8303	6	5702	6783	8322	9901	5232	7	13	7186	5241	5510	15	6767	6622	7926	7878	4	6084
GPB:bin_000156	15130	14	14253	13307	16295	1	13447	12837	14172	4046	14308	12613	13665	15063	9	15899	15514	16013	60	17911	15906	17	21275	17171	65	13312	179	5870	56	16432	15417	15102	17727	1090	14199	15851	15858	4396	4	15152	14941	9796	7628	17	2185	3595	451	14765	12569	12194	13543	140	22554	14339	11566	4	17755	19816	24287	137	582	16843	19831	16221	15133	2	18054	16853	15297	62	14692	22487	51	17033	17911	19882	262	16854	8	13015	12651	13290	18807	27453	18	45	13412	15629	12360	34	16984	13756	15457	15547	15	13519
GPB:bin_000157	33319	140	30335	27039	33038	54	30098	14699	29269	4310	29654	23953	27922	30833	159	33431	31834	22233	457	34546	41229	288	36953	40895	626	29865	1399	24362	548	26373	51603	41671	47810	2654	21670	59028	30277	2454	1669	28452	18967	15581	21776	2954	2577	13842	1468	25786	25123	25578	27460	676	49116	29442	26771	29	33764	43260	36012	737	548	40755	43614	30179	27146	365	42626	28621	31713	695	25948	43718	293	43567	31764	65627	1004	39815	586	26471	64587	28627	30838	10541	870	1594	42634	42214	37792	1538	43136	32550	35504	48062	1354	41903
GPB:bin_000158	56118	8	54379	50215	60777	7	46491	38475	50680	13588	50380	43847	45995	50907	112	55369	57002	60954	424	58958	58450	40	74748	58955	219	54481	1123	30546	86	58260	56195	56108	67979	618	47745	61422	58486	7878	47	55860	63918	35776	30846	151	2649	16955	202	48180	48641	44901	48712	568	85213	52578	40295	4	63986	72568	62807	777	2142	63334	75797	53131	51729	23	59886	61557	53991	175	54330	81475	36	62448	63381	82996	1038	61323	16	42868	47649	52738	68225	42265	48	147	51818	44098	41528	90	71802	54630	53419	58932	47	40776
GPB:bin_000159	88528	191	81457	79380	78979	9	67692	131914	73109	52342	75715	65449	63412	76284	240	73277	83522	68095	397	109717	96977	226	119784	81140	275	83127	1097	28436	487	96403	78600	81736	101038	1241	88766	89552	78457	5691	55	45349	85315	94257	33225	130	2768	22616	2464	84817	88226	67813	65149	1443	125352	77791	64656	10	92140	109122	81765	1092	4993	80989	90750	79874	63764	36	99345	87538	83637	764	81331	117900	381	96695	75168	136303	2169	97684	107	61793	90760	76876	97037	59267	65	780	123334	77024	59887	138	119487	72334	100243	75412	60	92857
GPB:bin_000160	11151	4	10505	10067	10601	0	9824	14290	10192	5940	10984	9992	9841	11189	30	11500	13285	8853	22	14244	13868	16	18632	14767	53	11438	278	4346	18	13705	11261	13267	17877	621	8681	12135	12821	816	8	11401	7587	9026	4188	32	314	4044	201	10980	10028	9248	9883	61	18440	11201	9554	2	12807	15037	12417	179	420	11808	16200	13336	10778	3	12611	11990	14986	71	11751	17029	13	11389	14256	22110	353	12905	34	9102	14448	12852	15180	7830	14	73	11565	13196	16431	15	18559	11642	10076	11791	12	5602
GPB:bin_000161	265053	219	276679	261506	289391	37	229968	184769	239495	83984	246205	212891	217716	237759	352	263156	319652	247359	1837	285254	264103	465	339800	280708	992	250422	7062	81430	508	258068	250304	311413	396160	782	249956	297155	254824	32499	169	249125	401284	243022	86378	1109	6703	83242	6579	259729	255708	218776	226095	2769	405068	250438	202698	22	300150	360330	260340	775	17272	292677	410803	233119	268123	105	266789	322316	257144	1130	276030	380556	133	309601	324250	508077	4803	268093	109	199078	274872	225097	436552	198601	314	713	266325	350218	233986	543	244012	269720	326884	267288	262	286426
GPB:bin_000162	4126	0	3508	3545	3745	2	3458	4461	3979	1382	3927	3670	3499	3474	6	4101	4329	3789	0	4157	4074	0	6281	4587	22	4448	236	1640	6	3939	3732	3849	3980	7	3225	3819	4319	450	4	3274	4088	3151	1234	9	270	1376	6	4062	3486	3524	3598	46	6303	3700	3052	0	4827	5648	4301	79	100	4500	6661	4566	4115	0	4906	4459	4294	6	4121	6242	2	4698	4364	6181	72	5162	0	3737	5215	3964	5748	3820	2	14	3522	4178	4218	2	5005	4812	4133	3700	3	3014
GPB:bin_000163	49358	3	49521	46114	47601	9	40357	58070	42800	31728	41742	40436	34499	38257	70	43075	55682	38956	36	50333	60462	20	50951	49240	201	41827	602	14765	91	46547	55373	64116	53919	708	49673	37044	40061	21193	53	47545	26096	48732	5318	99	2270	24628	69	32682	51846	39364	35900	1158	63642	39719	36036	10	55955	61994	51279	132	1973	57030	59113	46121	45169	78	60517	47695	55583	323	58415	58798	16	47752	63667	67218	716	47850	12	40471	41357	21620	68084	23329	61	110	28329	77075	61903	101	37002	37169	46604	23957	35	51652
GPB:bin_000164	18253	5	16154	14422	19706	2	15527	5399	16537	4061	15667	14358	15029	23448	22	18566	18031	16615	62	16993	16279	324	24273	18754	76	19253	509	13115	25	16666	17814	16682	21645	39	24110	20258	14258	1439	14	15058	13560	14543	8291	37	339	4961	389	12417	13840	15290	15839	83	25148	15738	11795	2	20477	22650	18260	248	580	18491	18465	15310	16427	6	16842	18917	14645	251	16818	28108	4	20356	20808	26527	343	24058	8	13408	11355	20676	26321	13133	12	62	14429	11340	17042	49	21401	13378	12571	16955	18	11633
GPB:bin_000165	9641	0	8168	7323	9017	0	7237	4757	8384	2282	8983	7286	7660	11002	20	9532	9926	6937	18	10114	9223	6	12561	9948	17	12615	216	5141	9	9085	9500	9670	10141	1043	7284	11486	8413	1096	2	6804	6950	8028	3048	16	85	2676	69	8378	7125	7678	8022	17	13952	8087	6868	0	10131	12038	9486	129	403	9345	10777	8482	9757	8	9660	11011	9894	21	8486	14447	36	11223	10570	12777	237	11430	0	7505	6564	9734	11093	4936	8	32	7817	7800	3980	17	10525	8807	7738	7935	12	6654
GPB:bin_000166	7547	0	6466	5874	7743	2	5692	2043	6022	1651	6670	5965	5856	9565	14	7171	7767	4581	12	7085	7075	2	9773	7338	24	9949	77	3863	11	6843	7506	6999	8422	1096	4629	8808	5725	929	8	6010	5816	7225	4268	16	130	1290	18	6088	5693	5978	6215	33	10482	5660	4929	0	7748	9101	6738	174	290	7169	7236	5959	7634	2	6882	8657	7387	81	6715	11008	41	8041	7433	8513	134	9632	4	6220	3832	7661	8030	2653	2	13	5888	4343	2743	12	7434	6846	4471	6639	3	3287
GPB:bin_000167	11725	18	13691	9767	18558	9	12328	12252	10937	3272	10151	7757	9461	10311	12	10142	14007	43387	11	15534	9499	188	13844	7009	48	10032	331	4367	16	7037	6973	12733	13531	24	8500	16482	10847	692	4	21425	19208	4401	3640	231	856	2929	309	6423	9335	9170	9616	87	15136	9938	8130	0	17282	15485	12663	190	215	13705	14144	12598	12772	6	12095	13663	9777	18	9178	16792	11	14485	13365	26547	283	10428	2	6485	6652	10279	15121	16435	12	18	10549	10672	5225	19	42097	7891	14387	8412	10	11284
GPB:bin_000168	7956	0	7708	6424	8107	0	6743	3514	7010	3144	10055	8618	8573	10666	5	7406	10781	9050	110	8004	10521	2	7732	9115	28	5351	22	9346	13	9583	11466	11720	5035	6	6423	12509	4349	12	6	1505	13373	3990	2276	14	8	4368	16	8109	7523	7181	8015	32	13157	8832	5833	2	9793	10822	11773	10	394	9509	8314	8214	7899	16	8454	11105	11953	150	9447	12864	5	8333	9925	5570	94	8555	0	8093	21196	8991	16563	6346	13	20	7479	4932	825	12	9870	10264	12673	1992	4	3918
GPB:bin_000169	125121	116	119714	123596	129802	15	105272	137942	101813	27385	118488	105855	108012	101343	226	113460	139193	135432	1172	165550	159446	842	179191	146894	501	123612	1734	56100	214	123727	108994	139748	337898	1160	162827	145443	116822	15963	87	108270	142003	72446	68345	252	2946	13544	633	118911	113950	98567	103280	688	197867	131539	90886	11	145878	170935	129791	3670	2434	140440	172323	143062	119212	99	131462	109708	146521	529	110762	179372	94	148626	135048	173340	2086	112668	52	107428	135721	100502	142444	72646	167	389	91973	157376	122281	276	127776	165331	115662	137859	70	82129
GPB:bin_000170	99	0	55	65	58	0	49	64	85	15	73	59	60	67	0	94	62	94	0	78	82	0	69	30	0	63	0	0	0	53	19	106	47	0	98	85	78	0	0	86	55	0	0	0	0	74	22	168	41	43	72	3	113	76	45	0	79	114	97	2	8	81	51	70	126	0	97	13	43	0	10	93	0	129	153	73	0	86	0	78	178	1	69	0	0	8	12	54	160	1	54	95	12	98	0	1
GPB:bin_000171	1	0	6	10	4	0	0	6	6	168	44	0	15	0	0	14	0	10	0	0	0	0	1	0	17	0	0	0	586	0	48	4	0	0	1	2	221	525	0	0	1	80	143	2	1	1900	817	207	2	0	12	9	4	8	6	0	6	8	0	0	0	18	6	9	2	0	1	7	2	338	21	23	0	20	3	0	0	63	112	13	1	84	0	2	3	142	68	0	107	238	0	2	0	53	0	1
GPB:bin_000172	33999	12	33884	30839	39406	0	28799	22050	29840	7917	31173	26633	27668	33170	84	34878	35024	28326	113	32891	34501	30	47712	33011	132	35697	293	17597	96	32477	30222	36622	38964	622	30900	38295	35220	6205	23	38827	39376	20212	14995	81	2375	11223	195	30372	30102	28159	28638	215	52047	31520	24020	0	39835	44920	39505	424	891	38422	44729	32107	30986	14	36199	35318	31678	210	32664	51263	5	35311	37843	50725	813	40777	10	28250	29624	30914	38512	25612	43	86	37307	25777	27505	64	33943	32441	32098	33291	45	26147
GPB:bin_000173	1427	0	1311	1217	1468	0	1179	697	1217	320	1250	1234	1071	1404	0	1428	1241	1103	12	1464	1563	0	1756	1503	13	1114	62	500	197	1292	1499	1599	1815	2	1187	1628	1362	431	4	1237	822	765	1595	6	3	928	211	1335	1202	1046	1262	31	2187	1399	952	0	1591	1822	1642	1	51	1611	1723	1365	1365	0	1285	1339	1378	30	1818	1984	1	1591	1607	1976	88	1560	0	1014	1962	1030	1221	1011	2	8	1298	1505	1111	6	1401	1654	1112	1263	0	1447
GPB:bin_000174	20979	4	18947	18685	21358	3	18418	18633	19631	6184	20200	18889	18655	19516	69	20668	24221	18156	208	22131	23422	13	34298	23923	89	18096	723	10130	45	21781	20575	22751	22629	103	16607	21646	21931	5289	13	20128	23784	14590	10818	53	1400	5232	254	21237	16887	17156	18668	141	32991	20005	16362	3	24026	28922	24581	393	826	22216	33577	25201	19512	8	24272	22175	22605	72	23719	32216	22	23915	21932	32122	620	24751	22	16764	32016	20334	26863	21852	26	51	20346	18422	21322	47	24743	24749	18165	18730	24	14708
GPB:bin_000175	366	0	1579	905	1086	0	376	1962	490	301	2872	3964	617	366	2	1625	148	176	1	1343	1118	0	402	185	56	139	2	191	1294	453	284	372	240	4	158	175	4311	923	5	103	202	383	630	165	0	2737	1427	497	1840	521	701	40	1132	640	740	0	869	1130	485	1	803	807	177	1917	1405	0	165	171	220	552	1448	2899	0	232	3192	184	0	203	341	94	214	382	263	158	2	349	306	745	55	45	210	134	468	276	4	81
GPB:bin_000176	10681	2	9045	8702	9746	8	8647	10527	9630	4058	10061	8611	9155	9914	44	10003	12061	9180	12	12076	11316	12	16684	11144	40	11970	238	5087	17	10901	9992	11286	13502	30	9847	11367	10306	616	7	10312	7510	6067	3741	388	562	2972	90	10214	8401	8205	8836	43	16835	9962	8476	3	12299	14492	11627	113	393	11131	15101	11156	9836	4	12619	10826	10599	90	10798	15348	7	11782	12003	16031	164	12621	104	7971	11695	9878	13443	7653	14	22	10716	12340	9416	17	11446	10660	11199	10396	10	8147
GPB:bin_000177	372762	160	356663	337087	397992	54	305235	270317	335220	78207	333424	306630	307966	318580	1334	369457	363005	358312	2653	419544	406652	278	482537	427260	1405	412883	8329	198216	941	411508	392381	370938	501755	7597	298986	378466	362835	58543	241	353533	399089	320566	228800	1002	4573	100427	6494	360233	322496	298454	323906	3185	596101	360111	275259	21	417827	503422	386437	4193	14270	425234	546725	339624	340243	143	457380	422096	380522	1320	340106	542644	223	402459	427376	542150	7671	434515	182	277171	310291	391546	441520	210861	374	1187	396352	351087	252773	769	348391	366319	349565	331928	300	290581
GPB:bin_000178	1895	0	1524	1268	1715	0	1473	1276	1535	405	1479	1270	1224	1588	2	1661	1747	1988	0	1551	1623	0	1959	2007	9	1949	14	639	3	1639	1635	1602	1694	14	1419	2042	1646	146	2	1539	1465	2120	799	0	362	520	52	1487	1286	1148	1235	2	2300	1348	1167	0	1752	1912	2056	54	51	1669	1830	1620	1499	0	1586	1702	1381	2	1507	2556	0	1818	1756	2307	4	2212	0	1111	1949	1250	2004	1333	3	9	1611	1506	1352	3	2008	1604	1133	1646	0	2349
GPB:bin_000179	2918	0	2677	2503	2890	0	2460	2036	3020	615	2753	2427	2631	2783	2	2878	3365	2456	43	3082	3235	2	4377	3288	6	2894	4	1652	6	3060	2615	3044	3361	36	3642	3196	3323	157	2	3155	3465	1328	581	6	56	901	8	2741	2180	2558	2625	6	4507	2806	2111	0	3355	3758	4042	66	83	3168	3672	3088	2790	4	3268	3324	3156	4	2864	4415	0	3257	3406	4442	6	3445	5	2423	2494	3126	3898	3984	2	4	2127	2733	899	10	3862	3039	3628	2496	0	1576
GPB:bin_000180	524345	293	497994	466146	554938	55	428914	383657	483383	114866	473752	437897	437779	448278	1917	522806	529206	516174	5181	597011	576982	663	690427	600924	2109	580495	9903	276389	1406	572279	544267	529474	701656	14706	433288	531126	503025	76186	304	488457	561357	467618	305116	1159	6774	138890	6099	506025	448630	421529	457648	4203	842103	515529	389208	40	594117	715266	548299	5734	20665	603710	775914	491558	480309	226	643363	598528	540849	1946	483605	776267	424	584700	600374	762570	10624	620334	297	400642	428134	535534	637961	308030	588	1763	568507	506744	357914	1058	500328	539484	506989	480405	452	426656
GPB:bin_000181	175580	56	162532	147185	186013	14	142957	90533	162154	40629	153528	127725	135646	146470	505	159263	175361	151891	313	153152	173129	690	231935	146472	634	181138	1232	119476	300	168772	163251	139090	141268	2307	158704	215666	56008	76498	128	115914	213056	63507	172784	351	952	83526	279	163062	144712	143684	154467	409	261625	153411	113893	19	211179	232253	198754	921	5335	194574	217597	157259	128504	57	156180	201552	139732	570	165575	252900	235	222442	184331	291499	1910	160629	82	121335	141899	157860	203468	63228	163	348	150139	119579	71943	322	126788	124183	206476	174922	146	168703
GPB:bin_000182	74838	24	69728	58257	80231	10	62591	51299	64764	16079	77743	63122	64134	78684	136	77679	65488	66799	302	87170	72776	112	103795	75737	243	77122	937	33721	144	84018	66370	91107	98857	189	54351	86295	79420	35841	67	72934	117261	27161	54897	170	2700	11992	364	67053	59333	59719	63246	377	113999	72478	54517	8	83968	102391	76973	1054	3872	74710	95278	81926	51415	29	80536	98934	73973	539	61632	112766	261	76111	78125	99405	1363	79954	78	66152	46585	40213	75239	60561	69	181	54062	38447	50788	161	106739	120848	93100	75522	50	53345
GPB:bin_000183	605	0	551	527	595	0	415	257	389	138	433	469	338	521	2	465	481	568	110	460	514	0	758	520	2	439	0	397	2	694	347	381	713	1	436	492	792	267	0	391	881	329	1048	0	2	285	0	587	459	458	423	0	769	464	395	0	595	585	451	1	42	547	622	456	395	0	618	568	473	1	539	696	0	602	584	1038	50	490	0	353	646	521	628	280	0	4	506	734	179	0	515	66	300	532	0	482
GPB:bin_000184	1845	0	1740	1591	2006	0	1664	1269	1640	441	1676	1624	1640	1915	4	1800	1967	1767	34	2223	1936	2	2506	2025	7	2092	7	1035	10	1871	1846	1791	2375	7	1498	2066	1866	401	2	1638	1631	1649	746	2	101	571	20	1471	1647	1575	1655	6	3019	1709	1354	0	1997	2485	1958	28	51	2008	2817	1846	1891	0	2096	2044	1898	4	1872	2756	4	1799	1849	2644	7	2048	2	1534	1568	1749	2271	1167	0	3	1753	1645	1740	0	1813	1842	1541	1532	0	1453
GPB:bin_000185	3461	3	3106	3163	3834	0	3001	2104	3282	822	3028	2488	2909	3225	4	3220	3432	2618	1	3420	3349	2	4888	3415	17	3225	42	1818	6	3568	3191	3332	3838	3	3255	3426	3852	105	3	4369	3536	1753	1178	3	22	1354	7	2718	2762	2644	2942	35	5267	3178	2497	0	3897	4181	4802	33	82	3693	4007	3223	3247	1	3829	3945	3248	4	3716	4890	0	3590	4340	4342	7	3902	1	2460	2471	3072	3978	4324	3	10	2908	2466	2494	4	4406	3784	3466	3351	2	4800
GPB:bin_000186	61970	20	60168	59494	65331	8	54779	68997	47371	18087	51261	46064	46528	64388	275	60714	60254	46394	231	75343	68899	70	73904	48468	359	27568	614	26874	74	50486	51233	43256	63152	550	49897	71130	82075	11704	43	56813	80305	16542	29160	308	517	13653	112	68763	56514	47950	56321	1146	96286	58812	43043	12	63619	78973	60210	283	2158	75574	64025	54827	52653	18	44354	71837	43564	172	47991	93430	30	68100	80920	78171	1883	53809	20	50861	73514	36755	61249	35416	53	102	51453	42790	38621	112	62611	15791	72959	54286	57	29330
GPB:bin_000187	16888	8	16032	15899	19664	1	15803	12622	16717	4430	12901	12947	14064	14633	36	13646	17700	15556	6	19107	19229	4	23288	17581	57	14311	246	6424	20	19611	17606	17117	19381	39	12223	20486	9354	5809	20	19595	9953	16545	3494	30	29	2141	181	14983	14688	14431	14375	95	28342	16370	12026	2	17355	21395	18492	169	1135	17247	20549	15414	14051	5	16390	18913	18047	169	15109	24882	23	12221	22705	18755	465	16576	8	13532	19989	21973	23758	14674	14	27	21643	11883	5124	41	27979	8904	9605	9362	13	15251
TG1_21:bin_000001	420	0	347	339	360	0	348	363	377	50	366	382	313	316	0	426	504	245	16	440	303	0	583	469	0	330	2	280	2	335	523	614	397	0	248	411	489	3	0	305	542	188	424	0	110	18	0	509	268	305	372	0	613	359	306	0	479	590	405	25	5	494	524	489	405	0	371	511	434	0	497	627	0	548	396	725	25	468	0	436	631	358	423	89	0	0	207	62	374	2	703	251	291	299	2	385
TG1_21:bin_000012	342	0	262	255	320	0	271	277	316	44	239	363	267	247	0	257	330	260	0	370	369	0	403	399	2	287	0	95	0	425	220	220	161	1	366	247	231	1	0	231	204	747	586	0	0	2	0	386	250	252	293	0	479	268	243	0	320	399	378	22	4	260	408	347	316	0	346	235	361	0	392	423	0	332	296	449	0	449	2	291	204	486	349	495	0	0	133	427	392	2	654	215	305	200	0	250
TG1_21:bin_000022	78300	38	72961	60922	74856	18	59181	52123	65758	12707	69457	79292	66203	91441	31	57808	72869	50111	1028	118675	51161	281	133485	98965	309	67691	424	23921	157	69821	41040	119362	93992	108	44780	111006	51981	1001	45	18824	217886	34449	24480	126	1436	2886	188	21855	59690	44271	62794	1383	105755	64993	52800	8	87884	111950	84414	223	957	72661	81441	75413	71562	28	92043	45424	71706	198	51620	102729	46	35709	57634	203980	153	119774	20	89041	149804	60895	123985	78943	80	164	54145	81576	61715	140	43811	91987	99953	109449	65	39938
TG1_21:bin_000035	8365	2	8422	7859	9145	0	7157	5531	7945	1927	7594	6833	7331	7745	16	9616	10081	6729	75	8896	8345	2	12090	9306	30	9989	112	4759	10	8825	8160	10776	10664	93	7083	7840	8301	969	8	6516	10017	5439	6975	13	20	1812	163	6853	7325	7486	7573	35	13347	8296	6210	0	10566	12006	10023	119	390	9036	12075	9329	7526	4	10737	8537	10043	11	10350	12904	10	9327	9187	13144	196	10054	0	7397	10025	9935	12897	6423	14	31	8095	5173	7478	17	6926	7613	8396	9971	8	6570
TG1_28:bin_000007	271	0	239	218	235	0	199	170	203	72	258	229	213	201	0	222	319	191	0	221	271	0	269	231	0	128	0	119	0	236	211	270	267	0	151	161	323	0	0	196	456	130	50	0	204	6	0	353	193	201	167	6	365	264	195	0	300	340	253	6	16	309	613	358	214	0	294	209	239	0	337	350	0	270	314	229	0	307	0	234	359	290	249	212	0	2	290	89	340	0	292	365	138	167	0	26
TG1:bin_000020	151	0	128	74	119	0	89	168	63	76	71	121	52	138	0	108	83	137	0	144	230	46	260	51	0	145	0	0	0	124	129	129	224	0	165	71	250	79	0	83	3	218	8	0	0	78	0	109	108	93	91	0	134	123	128	0	130	134	141	0	0	79	126	177	81	0	116	102	83	0	88	147	0	233	187	210	0	185	0	61	54	125	103	24	0	0	99	0	26	0	154	44	49	2	0	0
TG1:bin_000032	32	0	24	32	19	0	17	45	15	0	21	23	34	11	0	37	57	17	0	5	46	0	42	38	2	115	0	10	0	57	2	50	61	0	6	103	100	0	0	172	0	0	202	0	0	0	0	2	19	14	17	0	44	24	27	0	30	22	52	0	0	25	53	40	28	0	49	37	18	0	2	41	0	46	29	0	0	9	0	7	32	151	0	2	0	0	28	96	154	0	112	0	95	92	0	2
TG1:bin_000047	20750	16	17595	22436	13384	6	19036	79445	19781	6640	24287	26481	28770	12529	31	26518	26793	33677	120	39121	41744	26	52652	27100	157	31840	3319	27640	61	28154	24344	28131	36138	61	41222	54820	60941	77	26	60377	16527	67380	83841	81	74	46070	52	71774	14745	15059	16406	983	39102	20511	18803	0	22315	16399	29395	122	2270	25025	30781	28126	28069	27	51117	28873	29711	60	16883	44345	8	28589	17171	43634	4588	17462	29	31294	82544	78836	41406	65552	55	99	57450	33336	24092	94	97909	87168	59633	117484	47	92769
TG2_21:bin_000001	9603	3	6663	7707	6563	0	7868	16284	9028	3282	8863	8398	7690	7187	18	8881	9149	7648	8	11423	13398	10	16975	11230	29	13766	418	3680	17	11529	13217	6126	14351	16	13961	12823	9169	473	10	6182	9834	1261	1039	16	20	7865	22	17428	8347	6578	7185	24	15661	9768	7598	2	9534	9937	11269	11	708	7788	11842	10963	11872	5	6429	7711	5051	41	8063	16196	4	10564	11783	36457	294	8201	0	5524	3004	6054	3318	17296	10	30	2447	3320	1191	14	9621	1759	14556	12628	6	10910
TG2_21:bin_000003	6820	0	6351	5518	5375	2	5839	7522	6747	3590	6809	5749	6466	6066	10	6869	7521	5788	93	8927	8863	2	11044	7242	31	7255	28	3120	10	10275	7946	8619	11710	485	6302	8102	7740	2882	6	7384	5943	8473	3423	13	564	2001	36	7615	6496	5066	5100	26	10286	6990	6114	0	7853	10417	7152	105	309	7641	7076	7974	7249	4	7990	8714	7477	22	7673	10470	0	7541	8885	10863	298	8486	11	6288	9319	5911	9633	4904	4	31	8647	8464	6351	5	9614	7822	10347	7643	2	8984
TG2_21:bin_000011	81	0	97	89	83	0	72	132	88	41	84	88	55	80	0	104	65	48	0	146	54	0	146	108	2	64	0	0	0	99	66	50	135	0	107	211	184	0	1	109	130	2	0	0	0	14	0	138	84	73	45	3	92	86	76	0	85	121	102	0	0	75	121	94	54	0	116	51	99	0	133	114	0	116	124	79	2	124	0	124	109	92	210	20	0	0	40	93	45	0	194	22	97	156	0	4
