sequence_id	M300800.lib1	M300801.lib1	M300803.lib1	M300804.lib1	M300805.lib1	M300806.lib1	M300807.lib1	M300808.lib1	M300809.lib1	M300810.lib1	M300811.lib1	M300812.lib1	M300813.lib1	M300814.lib1	M300815.lib1	M300816.lib1	M300817.lib1	M300818.lib1	M300819.lib1	M300820.lib1	M300821.lib1	M300822.lib1	M300823.lib1	M300824.lib1	M300825.lib1	M300826.lib1	M300827.lib1	M300828.lib1	M300829.lib1	M300830.lib1	M300831.lib1	M300832.lib1	M300833.lib1	M300834.lib1	M300835.lib1	M300836.lib1	M300837.lib1	M300838.lib1	M300839.lib1	M300840.lib1	M300841.lib1	M300886.lib1	M301037.lib1	M301038.lib1	M301039.lib1	M301040.lib1	M301041.lib1	M301042.lib1	M301043.lib1	M301044.lib1	M301045.lib1	M301046.lib1	M301047.lib1	M301048.lib1	M301049.lib1	M301050.lib1	M301051.lib1	M301052.lib1	M301053.lib1	M301054.lib1	M301055.lib1	M301056.lib1	M301057.lib1	M301058.lib1	M301059.lib1	M301060.lib1	M301061.lib1	M301062.lib1	M301063.lib1	M301064.lib1	M301065.lib1	M301066.lib1	M301067.lib1	M301068.lib1	M301069.lib1	M301070.lib1	M301071.lib1	M301072.lib1	M301073.lib1	M301074.lib1	M301075.lib1	M301076.lib1	M301077.lib1	M301078.lib1	M301079.lib1	M301080.lib1	M301081.lib1	M301082.lib1	M301083.lib1	M301084.lib1	M301085.lib1	M301086.lib1	M301087.lib1	M301089.lib1	M301090.lib1	M301091.lib1	M301092.lib1	M301093.lib1	M301094.lib1	M301095.lib1	M301096.lib1	M301097.lib1	M301098.lib1	M301099.lib1	M301100.lib1	M301101.lib1	M301102.lib1	M301103.lib1	M301104.lib1	M301105.lib1	M301106.lib1	M301107.lib1	M301108.lib1	M301109.lib1	M301110.lib1	M301111.lib1	M301112.lib1	M301113.lib1	M301114.lib1	M301115.lib1	M301116.lib1	M301117.lib1	M301118.lib1	M301119.lib1	M301120.lib1	M301121.lib1	M301122.lib1	M301123.lib1	M301124.lib1	M301125.lib1	M301126.lib1	M301127.lib1	M301128.lib1	M301129.lib1	M301130.lib1	M301131.lib1	M301132.lib1	M301133.lib1	M301134.lib1	M301135.lib1	M301136.lib1	M301137.lib1	M301138.lib1	M301139.lib1	M301140.lib1	M301141.lib1	M301142.lib1	M301143.lib1	M301144.lib1	M301145.lib1	M301146.lib1	M301147.lib1	M301148.lib1	M301149.lib1	M301150.lib1	M301151.lib1	M301152.lib1	M301153.lib1	M301154.lib1	M301155.lib1	M301156.lib1	M301157.lib1	M301158.lib1	M301159.lib1	M301160.lib1	M301161.lib1	M301162.lib1	M301163.lib1	M301164.lib1	M301165.lib1	M301166.lib1	M301167.lib1	M301168.lib1	M301169.lib1	M301170.lib1	M301171.lib1	M301172.lib1	M301173.lib1	M301174.lib1	M301175.lib1	M301176.lib1	M301177.lib1	M301178.lib1	M301179.lib1	M301180.lib1	M301181.lib1	M301182.lib1	M301183.lib1	M301184.lib1	M301185.lib1
GPB:bin_000149	0	150	0	0	0	302	0	150	0	150	301	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	113	150	150	344	0	0	228	0	0	0	150	0	0	85	0	0	0	0	0	0	0	0	0	0	233	0	0	161	0	0	208	0	0	0	0	0	150	0	0	0	0	130	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	150	119	0	0	0	126	0	0	119	297	262	0	0	408	0	150	292	150	128	0	0	0	284	150	0	140	0	160	300	0	150	150	150	0	671	0	0	0	0	633	0	0	172	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	182	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000150	126251	4027797	3975731	3054542	182955	3998053	2172073	3957945	4109591	3802028	3986408	0	844	4073887	3925742	4063118	169839	4010601	3926001	3842744	2467503	4011798	497831	3993797	4043970	1555	2897395	3921092	3763664	17636	3804405	42934	3896870	3981912	4020903	4080152	4020868	0	1917341	3550060	104280	3874514	3949990	4116340	3973649	22832	4055140	3724648	17374	3676109	3789649	3923464	96081	3092170	3958684	3987672	3937000	3775784	875	3955803	379259	25596	3312740	4062025	3700071	3913217	0	88695	4064213	3440721	4021229	3946143	349	4063630	4013620	3880070	23492	3950292	3870712	2212	4018118	3913867	3986527	1928	4056465	4103081	4097129	3751162	0	3840870	3764359	489685	3675700	4099536	1197457	266750	4115388	4064827	2901139	3874371	1980	3696962	1285702	4090938	115090	2896247	4124422	4122963	4116903	545	86645	4088769	0	4114931	3985835	4092112	4108712	3953404	96502	4123001	4119262	95907	4094951	4098774	20567	4080060	4119013	291634	4119953	4110852	3953768	70860	4114478	4096201	4119594	300	12929	4092049	1013677	0	4050465	4076382	448367	4045780	1187166	4034644	1050212	4053736	4060974	41654	1275271	0	1168829	438885	9144	1550989	3977851	4008948	4009993	375700	35753	3995777	3799405	4000025	20946	4014919	4104093	4094004	4101493	236877	4063625	1306	3744478	3835820	83096	1729637	4019849	3777112	4237	396905	499	3987704	3565639	4119481	31585	4110548	4044301	58414	4106829	3726086
GPB:bin_000151	1996	244778	189540	93976	7152	220038	80357	201260	267763	187654	188555	0	0	221219	199905	269386	5359	198353	186099	190477	92320	167608	33229	184072	202167	150	82864	182264	197032	678	195200	3817	195407	191737	212125	249924	191892	0	92598	151594	1672	169508	181379	321588	216263	528	229132	169398	560	177197	231442	206843	6196	156490	222456	240478	204111	210319	555	208424	12004	4137	190980	236222	204512	202261	0	1911	243488	170749	225683	208530	0	243816	217833	222242	3027	226583	200138	365	217253	213747	215128	243	233086	246828	263313	192311	0	189951	222645	21546	185007	253044	30698	13454	264453	222156	178885	161999	0	183614	15197	254534	1695	90749	317396	279741	303253	0	3099	309145	0	278394	233406	249354	264315	189636	16557	291336	272490	5346	252544	255577	930	235408	305090	17989	312724	368021	299749	8786	292377	92408	320000	0	1738	298035	33513	0	283409	257674	33086	263049	64636	240954	76487	292860	229394	2935	121715	0	70512	42047	1217	69114	209971	227027	244055	23322	3115	237770	184364	230025	540	220945	275722	259813	264075	8290	250999	598	197062	216300	5316	88298	204567	206091	635	11532	0	235771	188792	273663	1047	267917	233127	4100	250692	185619
GPB:bin_000152	7083	393945	368089	157663	11091	359003	209884	334861	464866	326549	376027	0	0	391292	347100	430690	11673	376008	338278	329360	235150	334194	65608	352440	340455	737	216604	360810	356732	1578	378717	4077	316370	356895	360532	421980	343295	0	205659	299596	2698	333164	315261	489699	355744	936	407386	290207	2839	273003	316535	294776	17077	249963	311334	328859	318170	297943	281	318617	26456	10314	282250	323789	289707	281206	0	5531	339426	241291	322772	276876	331	329368	313684	313956	3798	297273	297748	1323	333496	297673	300951	344	318329	336999	351507	277637	0	286148	315083	48086	278484	330981	74068	26495	450993	419869	349797	345906	300	360780	52780	426783	4849	208122	493484	484252	464995	1056	3134	476267	0	463696	399876	450571	415771	334347	45749	510094	466292	19084	455893	458235	6142	428536	476713	38698	477886	538391	442179	11946	510043	202521	482091	0	1934	474805	115457	0	469107	437452	78866	350004	136558	353380	155861	379798	348634	4243	207941	0	147319	75444	1965	122785	329261	322826	336817	55324	6246	344305	292970	331695	1238	324499	381072	357559	368544	26297	338181	1062	298570	315639	9546	149865	319471	302322	1525	22362	0	330735	286691	357913	1292	365226	338387	7171	361092	287904
GPB:bin_000153	2147	135019	120159	63495	5053	112363	60626	112372	143417	111859	123128	0	0	120962	116036	157027	6630	132413	113117	105095	67357	103677	19523	111941	111267	575	72721	102373	111906	798	113579	840	105403	113300	120349	134455	112751	0	64568	93652	361	105587	94948	150942	112922	0	123316	79115	518	75393	85355	83460	5730	69031	84957	85821	83534	77224	332	83078	8674	1320	75508	92058	81992	80733	0	1267	92654	68298	92611	78106	185	92961	83123	83391	2158	80400	82453	0	87726	77957	86329	0	88813	95784	95358	81344	0	82450	85338	14635	76569	92324	20159	7755	139576	129976	107376	114414	300	119889	22388	144934	1324	57825	155567	170232	160143	0	3974	150561	0	165353	121930	136301	139435	100172	13515	159575	161683	4885	136703	136854	868	134938	152683	14491	152952	167659	140091	6545	171473	91306	156848	0	1096	145821	37277	0	138800	137381	19687	96776	40522	97738	40572	96538	92519	1703	52473	0	42526	25594	742	38906	89096	89385	95490	19960	1228	94368	82780	95658	300	88220	102445	95745	101867	6699	97039	0	90768	88647	2029	42303	85576	88794	878	16245	0	92370	79428	101103	251	100611	94921	2638	101375	86452
GPB:bin_000154	3405	170392	161528	79525	5684	176947	96250	149402	219590	162716	160585	0	0	227823	147562	197748	7058	161183	147747	138668	98494	142898	20747	146472	150381	300	89050	147655	208741	1751	169333	1168	131702	155953	164867	178810	166924	0	89666	133057	2179	140244	136027	210214	152403	812	179490	128445	431	122878	138246	134243	4548	104210	136427	144746	135935	133819	101	136117	9896	3381	125426	144640	132482	127139	0	2610	147813	106470	143319	125189	0	145579	137213	138976	2404	128621	134256	111	137455	128957	136917	118	140209	150212	160273	124067	0	126993	140316	20698	128085	148148	29725	15598	195132	232839	144005	149507	0	185574	22918	186430	1433	86106	219489	210601	204003	0	2925	208383	0	208035	179550	229662	208469	145201	13646	219051	220798	4961	249929	198246	2773	185866	248001	17123	265815	289936	192871	3321	213331	102618	225301	0	2345	209304	49208	0	202262	227194	30838	151952	58869	152811	61724	165326	147734	778	92471	0	56358	32087	1062	54205	143394	142422	154105	25984	2185	155730	130062	145048	399	144472	171442	160589	164606	9938	149397	714	141797	144379	1719	68873	143044	140662	296	12302	300	150020	126982	165054	432	166740	151047	2867	158618	134323
GPB:bin_000155	1141	114764	101563	38648	1956	97410	51895	82070	139306	79733	91754	0	0	108085	92409	113131	3356	100101	91387	84275	50250	98742	2180	97978	94921	0	52094	99184	91157	0	104071	433	81170	84947	100032	130536	83517	0	37138	72804	0	85320	91661	156235	110123	750	110086	30018	300	29974	34802	33463	552	24852	36609	36816	33702	30736	150	37853	2417	204	31130	38096	29199	30887	0	150	36775	24710	34658	31391	0	33999	36635	38083	300	32359	34467	0	39881	32468	33484	0	39414	37198	43309	28122	0	31785	32248	3652	30746	41593	11715	5554	122241	103677	89563	87275	0	84154	8839	127149	1279	48439	145780	142566	132220	150	1064	122503	0	127071	97016	136812	112417	97247	2790	161749	125478	4181	127899	124669	441	124547	133913	8026	135395	184796	133264	1421	154060	41940	134571	0	519	146740	21065	0	147683	135635	4797	42792	11087	43176	12676	49506	38529	300	20127	0	10728	6085	230	9351	39492	39094	37650	4247	484	39214	29831	36951	0	37051	51950	43393	44768	1863	41014	0	32714	34586	691	14097	36393	31541	0	2372	0	37789	30524	44053	769	43395	36355	86	42732	32170
GPB:bin_000156	4012	158431	146991	81325	4264	139338	94374	148517	183987	130928	150269	0	0	158111	135429	178792	5618	151862	137967	129227	89696	140492	20443	144628	140686	309	89674	150846	152947	1022	156005	1900	123535	144962	146072	162998	138760	0	85215	123431	300	142071	135793	192383	137325	750	166293	138238	864	129305	143685	139479	6138	118036	149356	148319	143568	143591	300	149659	20361	5833	132367	149311	136750	133089	0	2334	153287	120500	149279	136079	0	151910	147115	145151	2439	142922	137833	447	148879	141970	142552	0	145915	152102	155249	132262	0	136281	144387	22216	129921	152642	33094	8193	165613	159970	139117	133362	0	147039	22065	165593	1866	91251	184018	182825	174061	644	1123	186389	0	177729	155535	176059	167164	135969	13564	190855	181363	8348	183961	178314	1188	166842	174839	19315	182542	197391	174976	5307	184327	82717	193286	0	2232	178387	46024	0	181892	177392	33809	156307	56053	158091	59841	168572	153573	3207	88924	0	62959	36117	2335	60770	147840	144853	156191	24990	1962	154535	132044	148518	931	149198	166235	159430	160762	12013	155261	822	136032	146525	1808	81162	145443	137506	450	6740	0	148892	133996	161234	424	161610	152345	2793	158005	134047
GPB:bin_000157	11540	1032486	825442	298438	12204	834273	193338	708385	1368483	529626	704429	0	2306	809999	781922	1034443	9856	781154	849793	565575	233742	644945	129338	715545	769635	1556	257360	769441	729129	2782	901068	6964	685056	834758	748999	904750	541938	0	154160	431363	759	801856	640745	1610289	1097119	993	964263	1124308	3453	887652	1355439	1278930	31935	848199	1530158	1638106	1540253	1354280	3857	1510334	65947	2804	1155359	1629179	1217216	1265317	724	5681	1685576	904711	1514566	1361081	1414	1422528	1587970	1573002	8396	1502050	1221704	2277	1470050	1506459	1482170	1843	1574727	1694438	1922147	839910	509	1034514	1116709	47790	909771	1834128	49891	39530	1086645	964396	517951	744189	595	456685	124304	862250	3007	298211	1132920	1003560	1101316	1519	12137	1097084	150	1224041	917587	993745	1112495	683900	51420	1508396	1391943	13046	1045774	1536493	6698	1172142	1530269	21454	1182451	1480257	1839701	47472	1305932	179810	1557059	0	23072	1216382	100308	1619	1242565	1295786	74662	1645400	211875	1730653	273845	2445881	1999949	6340	625780	1282	313727	185491	18510	211746	1512250	1829604	1754602	53496	2601	1444948	1170530	1506869	4647	1257191	2203368	2151891	1757467	25483	1633015	4335	1032785	1240030	7227	530414	1258103	923315	640	7348	1178	1375609	1038077	2163054	2865	1853169	1434858	4569	1855431	774278
GPB:bin_000158	12652	610836	531526	268030	23164	506851	311970	500561	664695	467663	587422	0	387	544448	504791	596912	14504	552606	518866	478178	315131	519924	70117	487877	511996	0	300527	507767	734109	3276	547258	8426	458610	514779	518499	613286	482284	0	284766	451311	3321	509595	477491	736775	537785	989	581451	377647	3915	354618	408479	408329	25209	324389	425584	430643	414478	405690	2102	438705	56978	15108	389036	456254	393621	386119	0	12426	461307	337406	418857	391561	206	437674	428655	437497	8318	401661	397237	1778	440623	420670	413276	0	441393	452349	492081	376729	0	366280	415944	83769	354150	462124	108520	46958	605093	564957	447081	460267	186	481406	77809	589917	10280	313766	762385	693390	669017	1135	11390	633910	0	650553	561178	706005	604521	553734	73160	718292	653709	33774	606635	618346	5260	611217	676198	69874	686176	761298	650622	26631	711971	303986	728957	0	4279	653769	163808	0	675806	630756	108018	473216	186179	474499	196110	526235	476651	5745	270851	0	193042	115558	3841	171949	440085	440587	444040	78106	8898	466436	373175	422659	1227	429858	535063	492282	487781	41106	454403	455	379871	410197	13461	221445	413340	367481	1351	29432	295	441657	356804	494214	1465	503431	448264	11237	491833	369403
GPB:bin_000159	42131	1759702	1336794	603106	18004	1455448	675502	1405582	1784430	1243140	1628807	0	0	1475747	1451849	1659438	7449	1544760	1087633	1270151	741189	1538289	334535	1389390	1496082	116	878827	1177149	1410704	839	1518456	7328	1385130	1382879	1500885	1552234	1519801	0	634632	1170876	918	1487780	1390161	1899936	1430605	224	1561318	1390668	4818	1023690	1299525	1434249	48496	1029547	1521373	1537071	1466208	1399757	0	1494456	135009	1695	1095663	1430027	1135885	1171003	0	6744	1521017	994666	1250904	1170517	0	1407181	1528502	1451481	1128	1418017	1272175	2234	1539454	1503134	1385166	150	1508864	1626162	1604888	1036559	0	974677	1230899	169538	1036311	1547405	217939	87089	1636350	1632843	1870555	1315213	642	1187753	134055	1622704	1568	774962	1776865	1801997	1819563	1550	41483	1747773	0	1772344	1443054	1718050	1646757	1412732	24727	1910592	1832621	42271	1654658	1738924	2201	1633897	1821272	50010	1767658	1917730	1747768	40031	1825262	1798512	1852822	127	2085	1776704	283897	0	1648314	1615143	141722	1604160	293644	1608988	461874	1760686	1691751	4843	550690	0	373477	219623	4557	222042	1430132	1549461	1496906	120041	3402	1470935	1056298	1407804	6847	1348360	1727649	1610866	1579716	76048	1403930	2730	1142897	1218644	32253	479707	1390065	966492	8319	69463	158	1350585	1299481	1719674	2508	1663827	1546092	17584	1615141	1030101
GPB:bin_000160	2100	138839	135429	71224	2751	133504	69606	129072	159686	116981	140670	0	0	141458	124121	148688	6336	140899	126561	116033	66128	124535	11376	117025	136848	300	60405	123907	121086	210	127756	1035	122358	129894	135089	147860	128042	0	60990	112818	577	122621	118844	156971	123020	1054	144728	41861	826	37332	41529	40687	3667	32439	40854	41443	38605	40793	300	38733	3999	1025	37890	43756	37905	40943	0	927	42986	28844	41296	35309	0	40464	39586	39021	1481	37585	37913	0	41781	36187	37800	0	38350	44025	43158	34851	0	39600	41417	11514	40375	43481	27605	10446	154073	133403	96649	120199	0	121146	23284	145435	1423	57034	172975	167108	168304	0	1560	155860	0	164057	142724	151888	153983	122778	6296	167008	163559	5931	148752	153309	1138	144223	159044	13419	165928	167654	148993	10177	160314	96572	169068	0	1092	154879	40371	0	153195	153005	16316	45706	23004	45829	25319	48999	44942	2365	30490	0	20669	15552	300	21392	43320	41257	43486	11261	1322	46284	39002	44525	217	40634	45921	45831	47289	4488	43443	150	42784	39585	1809	22293	41811	41560	118	9484	0	43984	39898	46496	505	45857	43632	984	44465	37777
GPB:bin_000161	89995	3188350	2922679	1469877	98934	2811670	1720437	2903708	3273486	2705462	3050844	0	0	3045971	2790138	3162857	51215	3052107	2853361	2750092	1481991	2964653	29554	2916599	3079497	869	2106657	2918637	3031643	1104	3098963	1647	2797373	2920573	2996411	3116277	2948533	0	1551608	2802779	8099	2924050	2970965	3316661	3013698	1085	3150983	298865	6203	182791	269689	165747	13165	135254	171554	174282	172373	161975	0	170700	15411	6412	161371	169801	156300	158504	0	5580	228770	131422	197701	166220	0	177690	212616	166881	1892	161973	207997	551	174485	184725	158530	0	189407	180624	186826	150272	0	155448	188249	28900	144642	178083	501030	142385	3253732	3086504	3063622	2671730	0	2554812	190852	3195490	36299	1803842	3330641	3279802	3230862	150	25094	3286684	0	3266341	2998746	3226809	3171858	2831176	458884	3355117	3305849	326337	3264717	3258260	6070	3169498	3296118	83196	3286392	3372771	3343693	47648	3297760	2003543	3327557	0	2807	3293965	610551	0	3283190	3259784	39383	185399	72892	190827	92658	206473	188870	3120	110740	0	81822	48834	2394	73580	182407	175862	187808	31548	11496	184544	159571	179118	371	213411	201464	191470	199832	12681	182191	181	181140	227572	4810	92157	186696	166042	1212	17214	0	179909	159761	240420	952	202649	235853	3255	244913	159408
GPB:bin_000162	949	53862	52777	26236	1564	53092	27700	49387	64450	44724	53423	0	0	49889	51378	56414	2398	54010	49901	45398	28582	50099	4160	44303	44775	0	29638	47589	48119	1069	49108	0	45120	48704	50081	55136	44504	0	25434	39427	303	45808	44348	61558	49677	300	55132	31436	0	29773	36091	35011	2407	28104	36072	38270	36079	35164	0	35272	1864	793	33094	41986	35529	32317	0	695	41661	26580	39657	33675	0	38776	37041	37850	150	34084	31860	0	37357	34364	33312	0	37757	42695	42047	32187	0	32512	37977	5243	33481	41180	10777	2680	62146	58380	46969	51015	0	51545	8017	56556	576	27925	69371	62612	63017	0	382	61590	0	64433	51858	63462	59189	44427	4223	66052	61606	2010	63469	61839	313	57979	61531	4535	64263	69640	58784	1682	68238	41721	66367	0	342	62853	14935	0	57790	57227	5526	40086	12271	39442	14429	44819	40773	0	22677	0	16487	6103	219	15177	37469	39512	43407	3101	565	42738	33534	39739	0	41126	47646	42644	47209	2148	40390	100	37214	37173	417	14480	39178	35410	0	3355	0	41613	32872	47006	600	45847	43828	300	45651	34008
GPB:bin_000163	13575	1093048	879065	199808	2021	823269	227080	966048	1254090	613887	960412	0	0	1115503	791871	1301271	4862	671904	634112	668482	401226	735336	1270	733120	882816	0	556186	803691	1120852	0	1201332	0	1003365	921751	1185511	1194587	1014999	0	83139	651112	0	948820	855483	1666554	818574	0	1168212	9946	1522	6717	6346	7063	4269	5561	10091	9383	9565	8998	0	7810	0	0	8688	6762	5635	6509	0	0	9990	5367	7695	5237	0	8118	8725	7705	118	8130	7554	0	8161	8956	6798	852	9797	8515	10308	6143	0	8535	7013	102	5880	9739	38694	14249	1114299	837848	600653	529313	0	738121	1303	1137240	189	297334	1619840	1363230	1207448	0	10903	1535439	0	1353374	857648	1471570	1154682	711070	4582	1341074	1282928	7311	1199527	1151908	1155	1148997	1598133	9161	1730598	1675160	1481180	92433	1313459	903827	1621823	0	147	1494880	102970	0	1493822	1319887	1153	9352	646	10671	2805	12501	10660	250	4528	0	2171	2341	98	891	9830	8788	10811	597	0	9708	5934	11273	246	9715	14096	12072	10193	0	11253	0	6284	8039	0	1849	7324	7220	894	450	0	9043	7321	10078	0	12030	10211	0	10742	7353
GPB:bin_000164	4776	245081	211951	78979	5837	187676	87615	177464	312164	187423	200351	0	0	234009	202899	267442	5775	221639	200268	184982	95895	169819	2693	197350	199904	450	93602	211518	204650	204	241218	386	177605	197210	245891	254621	188758	0	67110	154932	0	197512	175872	302712	224985	300	230263	24642	187	24440	30311	24884	1782	13932	25988	26809	26877	25097	0	23979	1273	498	19549	37087	23397	25727	0	300	34519	12838	28475	22052	0	34175	27578	27068	0	24193	28958	0	29246	21609	29143	0	32400	33835	41887	26806	0	25816	34394	3493	27763	34569	30615	18124	275275	197629	211900	198178	0	207127	19449	260062	626	111355	341948	316387	343949	0	771	312558	0	303725	219952	309646	265691	188299	2259	313356	297020	6565	270623	267900	639	290895	359149	13908	316029	349574	342848	1808	336018	75140	296473	0	432	328221	36880	0	301090	287686	4887	35426	8070	37992	8245	34867	39670	598	13866	0	7120	4199	102	7620	32640	31767	35443	2728	830	35213	25059	33989	0	32305	41871	36795	46031	1279	32050	0	30194	31758	0	5921	35048	25711	0	1207	0	31199	26489	44528	0	42451	37111	314	42111	26567
GPB:bin_000165	1487	86317	88226	42601	3513	89260	53695	75650	102379	79688	94685	0	0	90154	78385	100069	4436	91411	78776	77824	58978	78010	10090	73553	80544	900	50412	75824	79517	0	87839	732	67426	78164	85632	97895	80538	0	46608	67766	787	75943	70750	107490	82624	0	92351	69979	150	62401	70204	69650	2500	45801	64631	72687	65442	66042	0	66327	1988	1197	61474	77934	64135	64357	0	1765	74294	41888	72770	52193	0	71654	68643	66044	983	58978	65804	149	74336	55738	66255	0	72338	80363	80713	64743	0	63922	76311	10296	72222	75059	21693	11237	103575	98035	77824	89170	0	85535	13211	99837	1198	59986	119825	117756	113073	568	1004	104558	0	106002	97994	108035	103902	75737	7376	117992	118077	2652	105010	101620	798	98230	118236	7750	114121	119477	100222	2578	112546	63717	114801	0	712	107727	28520	0	100548	97304	12739	77063	30471	79180	27502	85196	84700	1926	44073	0	22074	13805	433	23989	77313	70627	78375	14004	745	80749	61893	79350	433	72658	92690	76532	91662	4250	76535	0	73141	76930	1101	26110	77632	69092	0	5103	0	76289	68011	88368	150	90870	80511	1739	86457	65274
GPB:bin_000166	2658	52943	53072	27764	2604	51926	33833	47253	62095	47147	51454	0	0	53546	54408	61929	2006	52500	51712	46582	37815	47602	595	49480	49530	0	37932	52954	53222	0	55123	297	49429	52846	53325	59320	48113	0	27662	46839	111	49933	47295	62588	52102	0	52288	9038	0	7983	6142	5314	300	5031	7006	5772	7036	6592	0	7953	0	0	5989	9843	6730	6164	0	450	8143	5303	10568	5176	0	8073	7850	8149	0	7872	9029	0	7945	8061	8321	199	8841	8387	9369	7226	0	7316	8053	1107	9441	8811	15397	10255	63028	54851	44296	53965	0	55070	5831	59977	937	44731	64207	61199	65106	0	162	62378	0	65532	57496	64739	66486	50771	1978	65762	65131	769	60462	62613	617	65399	67882	8268	65784	66575	58239	881	68259	24320	63009	0	148	63165	17415	0	63886	59333	1058	9168	2857	9293	3222	12161	12488	0	5001	0	2788	1425	0	2469	8877	6983	10971	514	0	8525	8305	9143	0	8096	11604	10906	12625	571	11716	0	7154	10314	150	2540	9187	7450	0	0	0	8605	6491	13257	300	11434	10643	0	11142	8717
GPB:bin_000167	1537	157627	121908	64746	1850	214779	53714	301040	376216	114057	125596	0	146	367008	141041	277109	3476	223080	107964	158690	77773	191498	2227	207130	139317	756	90550	332235	233230	0	344913	717	216116	228827	206891	189622	147601	0	48337	126402	373	134999	193380	421622	314046	425	233865	25227	514	23164	26860	27370	1861	21366	26799	30175	26053	25442	0	25936	3045	1835	26595	27391	26217	24814	0	0	27636	19975	27893	24308	0	28425	28427	27379	150	23448	24769	224	29739	25016	26906	150	27936	30846	29491	24326	0	23090	27992	4570	22745	29605	13825	20168	182540	433800	240562	114653	0	129161	6834	297267	1108	62344	424160	225480	467506	0	1130	384469	0	260828	270091	295147	240948	260808	7302	370777	261984	1495	1031748	487002	266	285058	250222	8596	384762	154774	507462	3059	323728	107364	513087	0	0	321951	22843	0	354132	424823	6709	29885	10403	30564	8092	34439	30246	0	16105	0	10994	4635	566	10176	27472	27026	29123	3678	150	29875	24537	28290	600	30330	36809	33586	34790	2889	30721	0	28492	27685	536	12259	25330	25566	0	1570	0	29279	23324	32672	0	33383	30042	394	30406	25719
GPB:bin_000168	297	149693	65263	51327	665	196545	25352	165652	438556	129299	303393	0	0	166045	180606	269637	942	246033	141523	77557	25930	261416	0	152229	312531	0	59462	128187	75676	0	247428	0	166437	172211	235012	243958	141850	0	11180	209057	0	105331	117811	397279	154955	0	268490	235	0	571	99	448	118	0	0	150	0	0	0	306	150	0	0	0	0	454	0	0	686	150	579	150	0	150	0	357	0	222	450	0	150	353	150	0	0	487	0	111	0	567	0	0	300	150	18526	1211	251782	235643	157137	47595	0	212491	1975	192967	0	7950	442883	517954	164442	0	0	148814	0	495055	200992	309347	529470	200774	780	260060	473060	1285	362702	322696	149	254952	460156	206	366208	408038	423456	0	433615	96079	393431	0	0	315178	2628	0	388901	297061	0	150	0	318	170	399	300	0	1101	0	0	0	0	622	0	809	684	0	0	458	450	124	0	150	765	841	132	0	0	0	0	581	0	0	0	0	0	0	0	300	468	0	0	436	0	0	180	0
GPB:bin_000169	13498	2111966	1909943	979154	39863	1791824	658425	1782752	2447346	1586473	1881677	0	0	1839645	1588729	2193463	19222	2132186	1483352	1655320	685894	1657150	53250	1791220	2094299	1608	608633	1714900	1894574	2813	2072004	3153	1722571	1839584	2125097	2198372	1649198	0	450099	1391259	3826	1619931	1714079	2508707	2069542	23868	2270497	176577	2793	170203	182344	184755	17623	157748	180545	182334	176227	176468	410	179955	22987	12215	172033	193810	174144	169751	0	5587	193948	147606	186100	168209	206	193098	183440	185017	3870	165970	170482	432	188730	173312	181176	243	187801	197506	192237	177612	0	178064	189743	41727	177012	195889	277749	51735	2092378	2337187	1580960	1461318	191	1449762	122848	2168885	3382	692542	2401546	2400339	2330276	300	20692	2255301	0	2484813	1755749	2191811	2227980	1901464	44605	2605185	2478279	33075	2510350	2109634	5561	1910254	2521349	423994	2590595	2675984	2465986	65236	2405534	1127178	2580552	0	1773	2383551	422670	0	2232449	2166577	65019	196143	109825	196249	108941	212901	194336	6358	136940	0	109729	60871	1551	101892	187797	185190	193046	46010	4805	196308	175810	190811	408	185706	212047	197761	210737	21996	191969	744	188018	186753	9322	101177	180277	183238	1618	50146	0	197452	175300	207876	2102	209580	193374	6444	211452	180084
GPB:bin_000170	0	1630	1648	697	0	767	964	1047	2637	2641	1399	0	0	1658	880	1219	0	2587	792	0	415	613	0	1380	1438	284	463	815	291	0	1682	0	1523	2070	599	2788	1466	0	292	414	0	576	1283	1259	135	0	2638	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	150	0	0	0	0	150	0	0	0	150	0	0	2828	1828	1648	3862	0	1447	0	1222	0	697	563	3229	4680	0	0	3459	0	2003	2754	1081	1743	560	0	1662	4567	0	1519	3003	0	809	3129	0	3677	3051	1922	0	3010	0	3730	0	0	1171	0	0	1833	1389	0	0	0	0	150	0	0	0	0	0	150	0	0	0	124	0	150	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0
