sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
GPB:bin_000176	0	923	3507	280	0	4151	7245	16979	2321	5006	0	0	5654	4250	4682	2794	4992	6087	429	128	1191	0	2521	0	6219	13256	20364	29	2164	150	10634	0	0	8859	32	2	974	10207	4105	1554	411	119	0	4641	21	0	0	12937	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6413	4282	0	2534	0	4752	0	4301	0	0	6160	0	0	1511	9302	2085	2550	0	0	2163	5877	2700	480	7786	704	0	74	0	5899	6227	9584	10141	18996	13291	13674	11316	6001	0	0	0	4882	13981	13607	3216	6489	680	0	14531	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0
GPB:bin_000177	2	31989	123048	9518	8	127674	256537	487870	83579	187057	12	0	193306	144414	171009	89717	196559	226884	14077	5436	29605	0	94584	28	197786	368285	725511	1008	64485	3872	417081	0	147	300350	899	402	30955	352905	141802	43253	17435	5999	0	152599	769	205	0	440566	17	0	0	14	0	0	0	2	10	0	14	0	1	0	0	0	38	26	6	0	0	0	2	0	0	139	0	156	60	0	0	44	10	0	35	0	0	0	0	0	0	32	0	8	10	0	2	0	212798	158378	61	83638	0	151329	0	155968	20	4	179319	2	12	56852	292941	59225	140274	8	6	90747	204260	90361	2993	318339	30928	0	906	0	167789	205946	318155	391813	630505	573291	519814	402784	238865	0	0	0	199519	347886	466640	93077	211757	27202	4	514797	0	109	0	0	6	0	0	2	4	12	0	0	0	0	0	22	0	24	220	0	0	59	60	19	144	0	0	2	986	6	14	30	42	12	323	0	0	0	0	0	24	159	0	0	0	2680	30	0
GPB:bin_000178	0	121	435	21	0	419	843	1744	367	653	0	0	695	472	675	320	624	716	56	26	89	0	201	20	703	1454	2324	2	185	22	1589	0	22	1157	1	2	134	1331	574	265	33	11	0	468	8	0	0	1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	12	14	0	0	0	24	6	230	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698	657	0	222	0	600	0	493	0	0	568	0	0	163	1084	336	471	0	0	368	731	409	32	936	110	0	0	0	629	900	941	1395	1725	1960	2280	1597	805	0	0	0	594	1592	1656	284	679	85	0	1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	10	0	0	0	0	0	0
GPB:bin_000179	0	208	640	56	0	834	1629	3682	629	1439	0	0	1513	1021	1235	694	1201	1680	67	28	210	0	446	0	1408	2710	4851	10	483	22	2802	0	0	2021	4	4	258	2373	983	358	147	11	0	1141	16	0	0	3022	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572	1319	0	702	4	1155	0	1100	0	0	1487	0	0	281	2253	565	903	0	0	468	1629	733	24	2015	147	0	2	0	1369	1499	2373	2614	4064	3872	3899	2702	1615	0	0	0	1338	2815	3152	579	1503	67	0	3063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000180	12	43450	165264	13331	8	176631	355627	690778	116750	257535	2	2	265058	202169	234951	127460	269927	323365	19874	6936	42626	0	129118	46	278843	520046	989818	1437	91478	5211	578831	0	244	412773	1255	663	43636	496169	195338	63456	22839	8505	0	211283	1201	321	0	616665	7	0	0	15	0	0	12	0	18	0	18	0	37	0	26	0	92	6	12	0	0	0	0	0	57	243	0	187	40	92	4	50	6	0	27	0	2	0	0	0	26	0	4	0	16	0	18	4	307536	217959	58	117731	0	217144	0	211783	0	0	248384	2	0	77726	415537	82221	186758	68	0	122443	284451	128238	4954	439174	42974	0	1004	0	231451	292444	436729	549588	884298	800494	728102	562052	330926	0	0	0	276718	498495	653429	128977	302305	38315	0	721937	4	260	0	0	46	0	8	24	8	40	0	6	10	0	8	88	18	18	294	0	0	132	62	5	167	0	0	24	1276	4	16	50	8	34	377	0	0	0	0	0	0	164	0	0	0	4052	14	0
GPB:bin_000181	0	13907	51991	4692	0	45324	114831	172375	33637	65949	0	4	68034	50945	47933	39788	69413	106389	6939	1018	8400	0	22849	0	66225	155109	325339	774	22178	840	184774	0	0	99039	287	400	14015	81286	56071	38153	6942	2336	0	59133	258	89	0	135910	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	13	0	0	0	0	0	6	6	56	0	102	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	82602	63585	16	38138	0	59089	0	61924	0	0	49788	0	0	20895	155176	23984	30631	10	0	35261	73880	42003	1150	152480	15553	0	129	0	67395	68613	121838	164342	197520	251321	177170	199162	120296	0	0	0	87566	133397	213986	37295	72198	4437	0	181228	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	10	8	0	391	0	2	0	10	2	0	0	10	0	8	0	0	0	0	0	4	0	0	0	0	86	0	2
GPB:bin_000182	6	6114	23255	2052	0	21415	39065	94794	9037	38886	0	0	31855	25148	28666	19326	35059	36978	3746	597	3973	0	16923	0	33093	83110	97186	139	10446	437	72346	0	2	47670	270	28	6398	75945	22929	7671	3189	891	0	19410	139	60	0	68064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	4	0	14	0	70	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	35911	23279	0	10377	0	28094	0	26244	0	0	26799	0	10	12554	53873	13168	42372	2	0	21190	36081	15801	444	42258	2672	0	138	0	18893	23902	57713	66709	65656	100318	71249	80065	35446	0	0	0	21694	94393	111413	14402	53886	2691	0	82199	0	2	6	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	18	0	0	0	6	0	14	0	0	0	27	0	0	0	7	0	20	0	0	0	0	0	0	4	0	0	0	102	0	0
GPB:bin_000183	0	31	108	17	0	214	269	502	117	332	0	0	204	211	171	157	215	317	14	7	35	0	99	0	222	416	874	0	78	5	507	0	0	343	4	0	34	369	193	36	10	6	0	250	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	328	0	148	0	304	0	313	0	0	237	0	0	67	462	116	241	0	0	146	257	102	0	338	12	0	0	0	99	186	255	763	803	718	810	646	356	0	0	0	191	254	542	212	463	1	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000184	0	147	581	50	0	516	1133	2333	361	832	0	0	777	575	720	403	854	1121	69	10	158	0	415	0	859	1784	2994	2	296	16	1925	0	2	1332	0	0	143	1691	668	262	67	28	0	639	10	0	0	2135	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	857	0	360	0	790	0	628	0	0	865	0	0	245	1388	340	591	0	0	415	865	391	12	1362	104	0	2	0	764	1008	1256	1688	2730	2407	2344	1918	1144	0	0	0	862	1736	2023	492	876	116	0	1883	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0
GPB:bin_000185	0	295	934	76	0	1171	2184	4150	636	1493	0	0	1622	1310	1455	848	1424	1732	118	35	220	0	828	0	1665	2602	6913	8	578	29	3930	0	0	2813	0	3	313	3177	1112	450	149	56	0	1247	20	2	0	3408	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037	1450	0	558	0	1332	0	1217	0	0	1701	0	0	467	3156	638	1316	0	0	705	1595	901	47	2453	197	0	0	0	1631	1920	2461	3448	5412	5218	4934	3651	2449	0	0	0	1824	2787	3619	880	2042	162	0	3481	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000186	0	5679	21725	2159	0	20694	47729	70856	12447	32495	0	0	42302	19188	21706	13324	27331	37783	2219	663	3029	0	7715	0	25155	46276	128680	18	11379	398	65236	4	0	44470	85	1	4036	48388	14657	10632	2790	1378	0	26374	99	159	0	43473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	22	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29855	25429	0	13355	0	19486	0	23980	0	0	32481	0	4	9516	52777	15948	23248	0	0	33971	26496	12259	422	44910	7812	6	12	0	42666	31893	58970	45659	120917	76703	86249	74205	37711	0	0	0	20946	33040	45947	7578	38112	2195	0	87262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16	0	0
GPB:bin_000187	0	1290	4143	610	0	8169	8946	18594	2686	7735	0	0	9028	8602	5050	4107	6624	8793	846	190	1062	0	2278	0	7590	15663	27533	46	2908	161	17890	0	0	10792	11	6	1051	14149	4065	1209	846	386	0	4877	32	39	0	21438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10140	9108	6	3695	0	6647	0	6051	0	0	7777	0	0	2860	14696	1962	10139	0	0	7454	8401	6439	69	8999	719	0	25	0	7061	9831	16649	16060	36406	20640	21245	13750	9159	0	0	0	4339	16670	17940	3701	7795	945	0	19204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	28	0	0
TG1_21:bin_000001	0	46	91	0	0	83	355	706	43	265	0	0	159	164	192	103	210	202	26	8	21	0	142	0	269	377	618	0	58	6	470	0	0	351	0	0	37	328	154	68	6	2	0	167	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	138	0	80	0	182	0	152	0	0	217	0	0	35	357	64	30	0	0	51	256	112	2	157	36	0	0	0	298	229	241	565	530	607	506	353	296	0	0	0	135	690	570	108	321	5	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1_21:bin_000012	0	53	140	5	0	142	146	419	48	225	0	0	134	144	93	87	111	188	11	3	24	0	44	0	195	302	655	0	46	0	422	0	0	295	0	0	19	315	138	35	17	12	0	44	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	104	0	100	0	137	0	132	0	0	210	0	0	45	258	38	110	0	0	139	182	111	0	212	27	0	0	0	247	223	260	362	495	328	605	384	193	0	0	0	186	415	362	81	138	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1_21:bin_000022	0	5226	31220	1415	0	31348	66297	93243	24866	28371	0	4	23136	29747	51821	25274	36868	37266	3778	799	5012	0	12112	0	33526	51970	197036	1150	32163	325	97645	0	0	44548	112	18	4940	99806	20910	11182	2966	640	0	45307	177	16	0	48657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	32732	34325	4	6105	0	40681	0	28286	0	0	20966	0	0	14007	56429	15116	3668	18	0	11179	77699	8758	535	48039	1977	0	239	0	33999	29097	66122	62607	100455	61918	123869	126141	74722	0	0	0	21045	67628	97752	16792	22751	6384	0	125213	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	22	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	17
TG1_21:bin_000035	0	758	2805	211	0	2593	6609	12282	1585	4802	0	0	4523	3213	3452	2545	4401	5558	331	110	708	0	2434	0	4515	8105	19312	33	1515	77	11258	0	2	6254	42	4	838	7687	3474	1668	287	113	0	3449	4	9	0	10017	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4974	3600	0	2274	0	3840	0	3545	0	0	4253	0	0	1094	7131	1419	3324	0	0	1881	4559	2342	104	6514	782	0	65	0	3779	5462	6631	10206	13931	14273	11112	9247	5236	0	0	0	3897	11312	12812	2832	6172	579	0	10193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
TG1_28:bin_000007	0	12	73	5	0	91	167	336	28	159	0	0	102	73	102	113	117	113	5	2	13	0	24	0	158	230	375	0	25	2	262	0	0	129	6	0	22	224	104	46	12	9	0	126	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	133	0	77	0	127	0	85	0	0	182	0	0	29	154	44	70	0	0	54	173	82	7	121	12	0	0	0	111	153	165	239	393	201	289	168	133	0	0	0	82	457	326	48	261	3	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000020	0	17	28	7	0	36	112	170	86	97	0	0	90	40	68	26	169	35	2	0	21	0	135	0	83	150	263	0	23	2	101	0	0	296	0	0	13	77	26	146	0	0	0	128	2	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	139	0	25	0	69	0	100	0	0	56	0	0	25	52	36	47	0	0	26	84	21	2	123	76	0	0	0	157	57	90	228	155	111	187	312	46	0	0	0	62	141	155	1059	136	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000032	0	8	1	0	0	0	4	55	8	7	0	0	5	8	18	18	3	33	1	0	6	0	0	0	2	36	74	0	2	0	32	0	0	10	0	0	0	9	0	15	0	0	0	6	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	10	0	8	0	0	4	0	0	10	4	3	0	0	0	6	51	0	0	27	2	0	0	0	2	10	11	13	28	19	44	0	12	0	0	0	30	0	30	18	6	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG1:bin_000047	0	2157	5868	696	0	12174	12974	40658	11808	11332	0	0	13592	16771	4813	13809	13840	11647	836	886	11384	0	16419	0	12138	25802	57085	209	3904	1633	18261	0	0	12612	232	0	3087	21678	4092	6245	9	63	0	14944	165	0	0	18785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	18124	35832	0	3723	0	21471	0	10943	0	0	6366	0	0	1672	17225	5922	4358	2	0	12184	23542	5414	46	15812	1079	0	0	0	18734	10654	40137	69452	22820	37654	30167	29186	5791	0	0	0	17009	11200	23752	7237	16912	728	0	41440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_21:bin_000001	0	900	2274	131	0	5942	6902	15643	1756	2810	0	0	1846	4684	10481	2186	3756	4001	601	172	241	0	703	0	4859	7684	17354	0	1783	333	8399	0	0	2859	2	0	707	13828	4256	309	157	169	0	4937	24	0	0	16253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6286	7664	0	804	0	3792	0	4881	0	0	4688	0	0	1623	5105	1276	591	0	0	5711	2635	839	4	7249	146	0	20	0	1409	3895	11530	9403	18288	17748	12956	1978	2498	0	0	0	8187	5861	19230	722	3956	161	0	13125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_21:bin_000003	0	934	2540	479	0	2687	6175	10796	3766	4199	0	0	3980	3366	3232	2610	4773	3956	485	144	974	0	2889	0	4071	8661	15558	16	1734	179	7146	0	0	5637	10	0	861	7780	2665	5961	308	143	0	5296	151	1	0	5913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	5344	0	2653	0	4188	0	3810	0	0	3591	0	0	1430	5411	1768	2786	0	0	1920	5242	1564	342	6083	1988	0	221	0	5702	4457	5995	9802	12822	9240	9808	11490	4765	0	0	0	2552	11444	8632	1760	5609	336	0	12072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_21:bin_000011	0	11	34	9	0	21	48	148	77	49	0	0	81	42	49	19	105	42	11	0	16	0	34	0	61	112	257	0	25	2	71	0	0	118	0	0	43	114	43	69	0	16	0	67	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	63	0	55	0	35	0	26	0	0	55	0	0	2	49	30	54	0	0	6	61	18	0	88	31	0	0	0	74	43	69	154	136	81	147	58	29	0	0	0	65	88	134	64	9	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG2_35:bin_000003	0	2206	7366	470	2	6337	17935	26438	5095	10829	0	0	13021	9536	17368	10271	14092	11704	843	449	1787	0	5364	3	10962	26154	42767	41	3827	246	31139	0	0	15895	45	14	2136	19886	8556	2751	973	445	0	7252	71	124	0	24494	60	32	0	0	0	0	0	0	46	14	4	0	28	16	5	0	52	30	62	0	0	2	176	0	52	88	0	318	13	0	0	92	0	0	22	0	119	16	0	0	0	9	0	0	4	0	56	95	18740	8455	0	5030	0	9028	0	8254	0	0	9746	0	0	3434	15699	3857	8262	0	0	5080	10392	5589	1769	17974	1743	0	38	0	9306	17143	14534	24647	41531	31412	77630	21502	14150	0	0	0	9492	25189	25230	5986	10417	1585	0	24812	0	43	0	0	40	4	29	36	0	18	0	2	0	0	14	25	0	25	76	0	0	61	66	0	185	0	0	0	120	58	87	19	4	0	208	13	0	6	1	0	0	48	0	11	7	1564	0	193
TG2:bin_000055	0	432	1167	179	0	1166	2949	5921	1991	1817	0	0	2835	1932	1537	721	2350	2228	208	22	380	0	1633	0	2414	5198	7994	6	794	49	3129	0	4	3515	11	15	583	3161	1579	2666	51	47	0	2843	37	0	0	2250	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2397	2349	0	1149	0	1845	0	1659	0	0	1890	0	0	410	2741	637	302	0	12	501	2580	995	317	2341	479	0	2	0	2687	2193	2784	3711	4836	3987	4376	3536	1827	0	0	0	1206	5382	5694	592	2657	100	0	4947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0
TG2:bin_000059	0	192	480	54	0	745	1098	3339	600	1000	0	0	1277	852	841	458	1035	1584	63	32	180	0	532	0	1357	2734	3904	11	600	17	2627	0	0	1763	5	0	167	2287	1020	324	37	14	0	1266	0	0	0	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1595	854	0	424	0	992	0	874	0	0	1420	0	0	286	1563	202	164	0	0	397	1527	602	57	1093	117	0	0	0	938	1699	2194	2421	3436	2623	2378	2046	1098	0	0	0	1094	4908	3489	460	1464	81	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_07:bin_000023	0	117	410	15	0	372	980	2390	374	552	0	0	931	528	646	332	543	895	48	14	114	0	249	0	911	1836	2290	6	256	2	1530	0	0	975	2	2	136	1549	778	221	46	9	0	656	0	0	0	1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	602	0	290	0	530	0	488	0	0	1016	0	0	200	1161	233	166	0	0	202	832	540	108	760	91	0	4	0	684	666	1123	1696	2188	1922	1853	1404	613	0	0	0	541	1980	2295	345	1072	23	0	1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_14:bin_000007	0	217	654	59	0	803	1689	6685	397	2423	0	0	1018	814	1187	662	933	1877	211	31	239	0	864	0	1010	2198	3879	3	475	21	1944	0	0	926	16	0	140	1578	559	347	29	19	0	1170	9	0	0	1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4183	853	0	523	0	648	0	807	0	0	963	0	0	402	1319	311	735	0	0	365	4110	409	54	3803	187	0	14	0	1336	1166	9080	1956	2535	2461	7780	2226	1404	0	0	0	627	2843	2161	274	1442	10	0	3510	0	0	0	0	0	0	18	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
