sequence_id	M301570.lib1	M301571.lib1	M301572.lib1	M301573.lib1	M301574.lib1	M301575.lib1	M301576.lib1	M301577.lib1	M301578.lib1	M301579.lib1	M301580.lib1	M301581.lib1	M301582.lib1	M301583.lib1	M301584.lib1	M301585.lib1	M301586.lib1	M301587.lib1	M301588.lib1	M301589.lib1	M301590.lib1	M301591.lib1	M301592.lib1	M301593.lib1	M301594.lib1	M301595.lib1	M301596.lib1	M301597.lib1	M301598.lib1	M301599.lib1	M301600.lib1	M301601.lib1	M301602.lib1	M301603.lib1	M301604.lib1	M301605.lib1	M301606.lib1	M301607.lib1	M301608.lib1	M301609.lib1	M301610.lib1	M301611.lib1	M301612.lib1	M301613.lib1	M301614.lib1	M301615.lib1	M301616.lib1	M301617.lib1	M301618.lib1	M301619.lib1	M301620.lib1	M301621.lib1	M301622.lib1	M301623.lib1	M301624.lib1	M301625.lib1	M301626.lib1	M301627.lib1	M301628.lib1	M301629.lib1	M301630.lib1	M301631.lib1	M301632.lib1	M301633.lib1	M301634.lib1	M301635.lib1	M301636.lib1	M301637.lib1	M301638.lib1	M301639.lib1	M301640.lib1	M301641.lib1	M301642.lib1	M301643.lib1	M301644.lib1	M301645.lib1	M301646.lib1	M301647.lib1	M301648.lib1	M301649.lib1	M301650.lib1	M301651.lib1	M301652.lib1	M301653.lib1	M301654.lib1	M301655.lib1	M301656.lib1	M301657.lib1	M301658.lib1	M301659.lib1	M301660.lib1	M301661.lib1	M301663.lib1	M301664.lib1
GPB:bin_000059	825582	791627	638628	527981	2525	4232	703263	812251	743236	650646	455635	6944	658116	366094	567983	605	1079	475636	406463	990151	5343	528165	1950	819562	823227	720039	7444	220379	203621	399517	600	3208	782564	963689	528214	7014	835309	2850	985719	989719	6373	2644	8183	6981	15584	292	7116	929	1000660	3876	746319	822511	602066	15452	205788	837708	59409	290914	6296	805309	7209	651984	841310	54959	698409	9458	421540	7128	760649	876089	330765	543129	585283	569304	2234	403368	627161	424291	1020247	1178	2042	2550	854	729	300	1224	508	1438	300	1132	1186	1533	582	0
GPB:bin_000060	1622178	1593565	1597688	1587230	15037	27171	1561532	1723363	1601308	1530293	1499672	38995	1517616	1435942	1565665	4355	15761	1485704	1523708	1688060	57881	1251373	8875	1558522	1681266	1594125	53371	1186761	1556953	1286253	3724	8243	1576086	1652076	1575719	42652	1626360	26943	1710735	1710337	30130	12497	43578	49686	95763	5079	31240	11874	1638572	47570	1636309	1608658	1589229	93346	662682	1624209	266075	1429814	50520	1663159	34845	1605286	1619369	288705	1701090	75639	1673878	53200	1606669	1628516	1488406	1681584	1523904	1537533	11127	1601008	1578856	1551200	1670487	19570	17874	17822	2231	2261	2211	4134	1872	3775	2686	10444	3486	4823	1821	1872
GPB:bin_000061	2706416	2604702	2636415	2881922	13149	15491	2399555	3126803	2484554	2400913	2058662	28046	2549571	1620058	2049516	2283	11864	2614787	2691929	3007601	34914	1243872	6676	2476418	3081937	2410410	39845	2417105	2084953	1154743	2098	5892	2714052	3035937	2606568	26554	2903639	17999	3152472	3187932	20864	9122	32176	41447	61941	2224	21973	7968	2499285	26128	2826045	2917737	2445869	59253	426064	2656221	96269	1824463	41319	2817694	25072	2459622	3046707	147763	2653272	50127	2909678	41149	2366076	2765268	2109902	3042222	2557687	2386145	6665	2540494	2400245	2602609	3126094	10038	9037	11895	1229	1337	1050	3211	705	2585	1660	8605	2580	1857	1892	1122
GPB:bin_000062	1215385	1144496	1209154	1229376	5944	9473	1130742	1226553	1122281	1153992	958751	12703	1030631	918931	1148514	1420	4422	991749	987990	1198869	27810	718779	4235	1136639	1297490	1185591	24769	797406	1099477	869891	790	2568	1139823	1166267	1180803	14790	1106174	7521	1311010	1273437	13570	5303	20796	24798	34570	2643	11680	6002	1184171	19270	1161248	1205357	1032269	39556	305147	1227748	119350	908938	18625	1226843	18667	1208623	1176391	138124	1284251	32402	1211576	17834	1255217	1137971	937152	1320758	964811	1105097	3047	1045116	1102982	957920	1251641	6822	6418	8955	0	1042	968	1127	557	889	348	1355	1982	1843	858	894
GPB:bin_000063	2316857	2311661	2379895	2368844	11542	20390	2454933	2618467	2330115	2061884	1729747	22778	2081282	1797093	2299077	1461	12671	2267961	1887498	2376445	47058	959291	7262	2489079	2637984	2582077	23015	1168035	2218691	1292823	1397	4909	2149505	2498008	1966114	16419	2517977	15195	2560776	2601178	21063	6404	28620	35192	64516	2510	23789	5090	2439847	20059	2231863	2426253	2253116	50122	513100	2289838	199799	1500821	32068	2571336	21068	1877841	2370729	104587	2128180	77738	2193650	24761	2031880	2559855	1961799	2133169	1408315	2466100	5898	2144265	2067984	2306915	2593266	9893	9667	12933	4055	1612	1523	2998	809	2922	2334	5491	1624	2582	1079	851
GPB:bin_000064	295300	282816	286181	297390	2903	4415	279319	308172	286479	310652	255850	8219	277141	241194	279541	199	2802	272908	267060	319996	9483	230464	2548	290881	299116	301382	9444	242313	286770	221880	858	4571	292977	309118	276239	8468	302317	4195	322365	349263	5565	2924	8044	9474	14585	701	5987	1938	302927	12783	296374	290448	278414	16306	141517	321884	56993	256443	7176	304420	6220	290812	295594	73944	307768	12621	296968	8345	290556	307370	269463	322732	274389	283282	1826	288869	276160	281739	329910	3057	2141	3267	899	222	300	150	438	300	1037	920	674	446	0	474
GPB:bin_000065	2794343	3033135	2811592	2705295	17585	25375	2783954	2978808	2105766	2244592	2041867	40487	2552984	2247463	2880604	4953	11714	1992741	2549910	3042452	67448	1350292	7700	2370213	2988740	2940597	37602	931604	2678502	1633340	3677	7374	2816848	2939024	2106696	46363	2179889	22789	2785952	3084356	30223	12697	58542	48142	103048	4991	36183	9595	2803998	43149	3145151	2579154	2681937	99354	568341	2939344	166501	2645309	42436	2528416	48605	3006381	2974784	198515	2959536	54832	2723094	56914	3003691	3023096	2577594	2532750	2719723	1846681	9365	2845289	2829913	2588816	3032393	14247	10711	16577	2140	1971	827	2999	1106	3405	2923	7681	2720	5535	3137	4139
GPB:bin_000066	332756	381451	337827	332432	2473	3614	307879	360767	344635	315383	318032	5471	342359	342822	349046	1465	2572	315089	345031	437940	10274	235734	2171	462829	390944	327325	7472	229335	361937	241304	0	2523	331071	373320	317034	8239	371465	3669	449991	452499	7271	4270	14337	8360	18012	1366	10923	3477	463067	7622	424317	388202	305714	15840	128902	374006	42944	348333	8700	411819	6833	333355	361824	60484	472864	17389	333574	8043	332981	343223	325849	361416	303701	323399	1804	398332	315505	332259	437981	2058	2962	2721	580	723	444	1108	685	1363	449	940	600	541	544	351
GPB:bin_000067	2002586	2004968	1989571	2004704	91840	159902	1996401	2008264	1998629	1987789	1992442	226812	1989853	1983653	1997138	19638	74915	1987077	1989550	2005183	336965	1947856	56314	1997775	1999898	2003717	279511	1894864	1995919	1959678	18253	47651	1998268	2000234	1995111	219587	2000823	118413	2005819	2006595	175577	67029	278911	269086	422981	31001	195820	74736	2003889	233963	2006084	1994254	1992477	474941	1707164	2004311	821357	1980747	226916	2010646	215470	2003024	1999712	856514	2010832	418975	1998108	310649	2004618	1997145	1997206	2001935	1985109	1992755	54566	2001668	1989640	1992603	2006743	94931	75324	100258	13059	16629	7196	20825	8268	18052	19010	47062	23545	26130	15139	14690
GPB:bin_000068	292596	307263	287228	283784	2636	5190	283616	313590	292540	285173	273151	7332	287056	263921	294258	1068	3298	277807	280782	314232	12290	241229	1535	296348	307714	295751	6190	237333	286837	240558	298	2069	291195	310420	297963	5269	308045	4207	321995	324204	3816	1072	8108	6287	15497	1076	4261	2765	308888	7421	306162	305919	291973	18288	150228	314471	65731	258838	7484	320906	4804	295324	303564	79564	314065	14989	305440	6838	289922	308129	274957	313142	281718	286770	2077	294080	296512	280824	325768	1516	3631	2963	300	521	0	0	252	1009	944	1316	850	0	798	585
GPB:bin_000069	1258813	1290322	1188357	1319278	5368	6987	1341493	1527819	1314427	1103677	1095428	10563	1116026	918779	1182858	949	4355	1157187	1187542	1363056	17294	711185	2973	1146262	1498163	1184486	11838	575988	1168993	741880	765	2908	1190609	1345846	1204749	10782	1300145	5294	1492743	1518637	7229	2991	12274	13895	31715	2139	10785	3628	1282006	12141	1250506	1381865	1243227	26605	288482	1351482	82690	983271	17690	1431196	11035	1323380	1300598	80164	1374832	21819	1445236	13595	1186194	1336431	1183509	1434078	1197662	1285496	2057	1298014	1165893	1243377	1438048	5051	4383	5177	0	491	150	426	599	581	749	2145	504	457	943	572
GPB:bin_000070	2546	3229	4070	2960	0	0	3407	3057	2538	3225	1082	297	2050	2192	4328	0	0	1580	1039	5054	0	604	0	3203	789	2369	0	950	1115	1348	0	300	3126	1899	2314	150	3070	150	4640	3543	0	0	0	0	0	0	0	0	3201	0	2237	3123	1518	0	811	2406	0	1116	0	4204	0	2285	4061	0	2450	0	3761	0	3110	5904	1379	4103	2843	3516	0	2756	3366	3798	2438	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000071	2769553	2776401	2758827	2767231	65989	84828	2746138	2798475	2786832	2755234	2711029	147179	2741438	2703684	2767668	12641	45870	2751781	2746183	2813478	209067	2659388	32874	2776390	2792288	2768441	171965	2509894	2747291	2660812	8107	27206	2778058	2795986	2744813	142952	2786220	74261	2822052	2820574	106412	39580	163770	177719	316391	19888	129027	45149	2801155	129492	2773150	2774999	2740541	329447	1796635	2786167	539290	2680519	168029	2798972	135824	2782444	2785473	1133054	2808413	260431	2783702	189855	2766735	2769183	2714578	2780237	2738390	2753888	27868	2756783	2746122	2758442	2800258	59047	59960	59735	6025	9398	7590	10369	9817	13135	14956	29664	12400	18259	11392	9720
GPB:bin_000072	2593557	2616280	2532555	2595932	23327	24735	2616808	2646244	2606542	2453214	2089631	39988	2496611	2116969	2565258	3705	18986	2554235	2343999	2630562	80285	1764587	12694	2616788	2638011	2583218	58102	1684250	2500585	2264567	3463	12771	2531382	2623991	2520147	46360	2631877	33197	2650138	2663174	35580	15147	48370	66350	139866	6011	53949	13899	2624155	53586	2487131	2603811	2589866	125292	663661	2626652	173085	2354135	60429	2601936	42989	2606397	2621547	205457	2633262	128668	2567347	52823	2527270	2616589	2568039	2543365	2599321	2586104	10997	2425195	2504025	2429899	2663528	20981	19247	24358	2323	3911	1837	4488	3436	4671	2120	10246	3417	4852	2876	1913
GPB:bin_000073	301772	299767	281619	294399	1518	3489	286052	321482	301010	284883	267872	8089	280702	261405	287284	1234	3702	278346	269843	310615	11020	233908	2074	296710	309593	301051	10001	229549	287673	245045	1472	2100	287499	308806	292509	4840	305982	2575	316084	328862	6108	2230	6167	6014	15207	1600	5700	1988	299249	7450	301018	303508	290640	18688	135690	318184	49265	260264	7451	303930	8319	300875	300601	66844	317902	9731	303025	7106	286529	303718	280262	305156	282557	288472	1395	278458	298135	289888	326622	1791	1830	3512	0	450	450	580	681	674	356	566	242	450	0	150
GPB:bin_000074	1760987	1787570	1669742	1840454	6522	10849	1869407	2063022	1820884	1568359	1549321	16166	1629926	1388717	1680776	1714	6715	1656540	1666331	1898654	27528	1060563	3896	1656462	2050100	1723808	20420	900891	1684486	1125028	1825	4311	1686951	1862983	1732882	19408	1829670	11970	2049954	2068226	11029	5435	19938	23225	45350	3184	15515	3164	1809985	28705	1783183	1921577	1767047	43051	480224	1911884	157621	1413901	26827	1972180	19042	1860595	1818182	169164	1890996	47572	1985830	29960	1696073	1856876	1710972	1988884	1711514	1785098	4535	1835465	1639413	1757057	2003519	7259	9389	9752	1563	1872	373	1895	847	1895	1287	2392	817	2113	1484	1091
GPB:bin_000075	994661	931497	1034460	1024895	4023	6747	1048839	1124375	1023536	700471	606866	7350	753184	813300	792853	3165	2252	804551	1052496	1237950	7002	255893	1671	1265602	1186672	1240191	9991	220940	664994	423764	400	1005	756682	1508613	951535	6732	1098815	4660	1448794	1658529	5348	1349	4739	10702	10804	789	5900	1707	1251742	8157	1195970	1017803	780819	14791	150249	1383665	38709	940375	7722	1325221	6128	1266875	1219088	44931	1121794	7199	1100013	10866	913768	1164031	744717	1282665	853680	511857	1337	1209231	822581	784010	1448238	4266	1814	4742	300	780	0	0	300	1431	693	822	868	450	300	1050
GPB:bin_000076	905714	735021	588460	672735	1075	814	614522	1169595	798994	405784	483783	4612	353838	125693	621879	202	597	405324	662320	902619	7048	179457	750	836085	725378	747570	4352	213746	610727	494760	685	387	925130	588880	496055	4018	804168	2750	910789	887194	1928	651	5460	3504	10871	1099	1701	1062	644483	3188	468052	700946	544899	12359	27285	936549	13440	462874	4421	734074	1684	1166428	919665	51697	970825	8138	883033	3555	169435	471696	445672	527201	632106	564701	790	357438	584121	422411	1090771	2145	2356	1998	316	0	300	300	0	600	600	421	213	887	0	730
GPB:bin_000077	1574109	1557477	1544795	1556557	18231	22465	1507672	1682339	1547565	1481783	1472605	41774	1486255	1398663	1529477	3641	11082	1457810	1486230	1645944	54046	1235385	6318	1527533	1652081	1561733	49241	1142934	1505096	1243931	3326	5472	1540784	1609351	1540783	38293	1585137	19156	1671718	1672783	27659	10598	44484	47657	84912	4423	32826	8621	1612743	41412	1587966	1577054	1557121	82277	649921	1591394	256723	1409170	42059	1629581	34771	1580162	1582425	278490	1672329	76267	1644863	45029	1565933	1593257	1444738	1650601	1493078	1496109	11310	1555387	1545945	1514114	1635942	14773	14758	13798	1532	2118	983	2557	1166	3540	3442	9076	2107	6065	3422	2635
GPB:bin_000078	120320	160560	122919	106391	1186	2278	116051	133996	127638	139541	93732	2172	126999	132629	112995	724	960	107533	103994	135343	5466	84521	219	120689	134979	125006	5003	69527	142374	100935	587	1193	122524	157174	147168	1680	153891	450	150255	164072	2940	1042	4346	3522	7817	812	2925	1199	162647	2793	149836	142831	127208	6247	31174	153227	11086	117909	3986	166273	2314	126700	143363	14201	134995	5353	146157	2858	108973	152844	126610	139167	133400	143677	916	125843	121000	116785	163995	480	1199	1312	300	150	0	505	0	600	0	658	112	637	150	234
GPB:bin_000079	3401	2374	2238	2272	0	0	3134	2543	2040	3227	1946	0	935	2756	2918	0	0	2489	1789	2723	0	780	0	2477	750	1766	0	630	2244	1061	0	0	1747	2640	1964	150	2726	0	2610	1873	0	0	0	0	0	0	0	0	1976	0	2587	1802	2045	150	238	3307	150	1078	0	3432	0	2926	3186	0	2597	0	3349	0	2779	2558	1742	2802	449	3376	0	1757	1297	2243	1923	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0
GPB:bin_000080	279943	278423	305885	281619	2596	3038	306930	370792	304966	312505	174532	4650	285080	193091	271979	750	592	263172	225179	416964	8328	169182	1815	283867	238897	246255	7169	246949	270844	214304	300	1138	278255	360355	277244	4256	347469	2517	414660	436207	5936	1962	5745	6112	9940	1374	4966	1925	357495	4154	337602	302736	221053	11354	49094	401293	23132	224136	4448	346509	5043	315663	288047	29934	386163	6899	205258	5748	283545	372637	269332	400069	278383	229976	1447	334630	210392	225356	376604	2514	2100	649	211	150	150	0	361	461	647	1225	657	444	987	0
GPB:bin_000081	1474528	1450116	1440440	1436317	12536	20224	1403147	1561642	1458867	1364913	1390979	43073	1380269	1324382	1419108	2352	14760	1349336	1376870	1524201	63977	1161073	12726	1411199	1510446	1448518	59468	1102766	1408239	1179652	3993	5776	1442984	1490782	1436159	45128	1482378	23712	1537502	1535463	30985	12061	46360	51598	99187	6471	33625	13469	1485061	43620	1468013	1451237	1466452	94013	640462	1458436	263505	1312669	46491	1517948	37179	1459458	1466579	258403	1537847	76039	1528049	60040	1469035	1471299	1355271	1528758	1383658	1397821	10538	1447064	1442635	1415697	1505308	17610	18605	15730	1809	1751	1161	3972	1071	3815	3761	8578	3913	6561	1531	4302
GPB:bin_000082	923386	1599175	602060	370656	5615	24442	758258	720015	791065	1289200	476834	7379	1059710	1383465	524527	1068	3148	584743	562783	872179	48362	448281	2486	714884	862711	792746	32712	195373	1444858	912431	1127	2758	792791	1310636	1344115	9484	1372777	5794	1111599	1368206	17871	4319	19530	19344	37905	1451	12853	5730	1564126	22702	1371009	1097619	1154693	32919	167375	1258830	43046	1066732	24572	1561960	13271	752643	1294393	76321	761853	40485	1323964	16929	447149	1482861	1186294	865278	1120540	1334385	3165	1037476	732141	608147	1444275	7128	5919	5880	582	1194	292	1953	272	1707	771	4603	641	752	1454	1192
GPB:bin_000083	2402187	2467253	2316699	2410001	15399	21780	2312068	2536949	2340795	2371107	2142573	32521	2217702	2082149	2400371	4218	11254	2309469	2296477	2481836	53834	1698871	6628	2459667	2515178	2390528	50030	1482428	2294054	1995574	1168	6204	2297268	2501876	2370942	40677	2378835	18272	2585662	2563377	32904	10173	43536	46671	82298	5686	30555	10288	2501910	62392	2414791	2445446	2287161	79579	596431	2477011	267750	2141105	48146	2514817	38640	2441321	2384935	333042	2494590	71312	2459027	50211	2381772	2514486	2108994	2429297	2257588	2253800	7796	2373506	2333407	2278092	2550798	14808	14531	12557	2187	2664	546	3565	1857	2575	1845	6215	3640	3135	2285	3610
GPB:bin_000084	564313	1403749	427304	674546	29791	15819	467917	1708981	1943949	482199	1518178	70199	2514170	1133724	1652751	2738	4099	983053	416511	2571925	30814	371478	9264	597347	809279	2492506	26138	332348	804073	375753	5640	8687	587612	2264843	654963	24264	471788	9222	848828	2590634	20692	10997	29904	34938	180078	3293	31728	15049	511239	19711	464418	475450	427260	60668	292091	2508531	107051	492433	32169	588363	28288	593684	2564995	322872	2050571	38232	1899918	22201	1015786	477686	2343797	2545725	773162	570167	5512	1013880	2563350	432279	2070736	16836	11601	14367	2514	3868	1285	3288	789	6242	2549	5780	3535	4041	3695	2604
GPB:bin_000085	773125	785784	759845	766391	7761	16422	761190	812064	778110	738802	701281	26673	723462	668719	759639	2200	4970	738379	707533	841439	34187	617638	5761	783615	791907	794031	27614	627773	751672	640068	3122	4294	760126	811066	747647	20519	800122	11667	830203	845434	19433	7803	29888	27636	52065	2251	25296	7098	801265	24583	792218	765405	757697	49627	376878	817379	167643	683726	26198	774890	19435	769716	784573	204045	812794	45665	780738	30600	776110	813911	719730	802551	744007	761512	10473	749378	735529	743028	837747	8675	10883	12185	683	1079	1508	1374	1600	2723	2086	4645	2024	1233	1767	1680
GPB:bin_000086	2423279	2428531	2305173	2325536	32092	47993	2231569	2534072	2417425	2242262	2173017	70152	2170653	2072168	2332859	8063	29914	2135036	2140324	2415240	116388	1842393	22240	2252943	2315040	2245466	98716	1948396	2236011	1884856	6753	14319	2349659	2361481	2202163	73389	2365662	42268	2522080	2536613	62901	22666	85677	101621	199824	8652	74253	20509	2380868	83826	2262365	2250627	2164499	167746	978246	2505465	427650	2030501	85103	2449387	81622	2339804	2341393	502714	2383676	157726	2370217	88312	2384296	2320312	2212878	2314555	2190248	2274526	12065	2260609	2231815	2281291	2459897	27302	33536	45523	4024	4526	4763	4515	3089	5614	5459	13879	6279	8989	3033	6370
GPB:bin_000087	1905395	2295364	2104912	1885226	5962	11638	2003135	2074459	1828313	1389812	1476588	17897	1498590	1220898	1745749	1535	3945	1953661	1927165	2212049	32613	1213496	7272	2029133	1929961	1966519	22500	506018	1774443	802457	1518	4976	1692706	2146323	1857233	18105	2281964	8199	2545410	2472260	15438	5747	18596	19221	43933	3104	17590	5000	2158716	21905	1940268	1912213	1632935	43342	479111	2170903	297911	1762117	18323	2266433	17307	2066717	2098181	201057	2336444	30156	1869494	30862	1758505	2051814	1453717	1840681	1568474	1291801	2815	1872553	1411614	1590308	2392754	9275	7876	9109	1315	2237	1121	879	1413	2245	2185	4320	1087	1694	2802	959
GPB:bin_000088	358732	382083	365515	370764	6338	8683	353874	397161	370168	349013	310983	11338	349727	295737	360406	1426	4439	350374	334374	404562	19271	259697	3076	363888	384952	368175	15011	271111	338341	288121	1928	2490	368629	383023	358197	10064	365470	7500	412124	420095	9476	3504	13098	17703	28334	2177	12322	4005	384009	13491	381720	380716	348746	25251	162407	383206	70820	318686	10896	381786	9857	379022	378354	83782	395917	21761	375460	12769	379861	386442	348084	398023	346646	354290	4642	359897	366272	355922	405181	6440	4155	4585	591	706	270	648	463	1281	877	2375	1569	1313	1159	0
GPB:bin_000089	21420	21649	21416	21835	0	264	21760	22247	22034	21145	20326	439	21064	20301	21787	0	430	20476	21111	23323	900	15987	0	22562	22064	22132	398	12604	20809	14487	0	660	22465	22184	22711	715	22965	0	22098	22988	300	0	300	526	300	0	300	0	22354	928	22535	21725	21586	1748	5201	22001	3181	20367	235	23365	365	22762	22728	1700	22542	0	22171	754	21945	21983	20644	22542	22111	20436	0	20954	21014	22117	22702	0	340	0	0	0	0	0	0	253	0	0	0	0	0	300
GPB:bin_000090	1545801	2116654	1621496	1987671	5206	8625	1733056	2345368	1781771	978289	1499235	16868	1379930	1148179	1763087	1077	4343	1566318	1448917	2189359	19370	972164	4668	2140291	1970475	1774428	20774	717707	1415987	1004342	2397	3785	1975221	2476358	1938394	20499	2001716	6015	2559404	2543531	15046	3590	18594	26673	39781	2055	18314	7270	1756310	21991	1710255	2212041	1698586	43549	263378	2500577	77853	1153172	15812	2155384	16773	2124989	2133557	125264	2353877	30012	1635546	30464	1970559	2329348	1413649	2193474	1571434	1698614	2940	1970211	1714000	1648012	2363147	9002	7699	6306	1067	1843	900	1076	749	2509	1047	4263	1283	2849	599	1966
GPB:bin_000091	551983	816969	554966	364929	880	2936	240090	1072376	342560	418433	77588	5560	187708	427751	755899	0	935	451124	673319	916278	3612	147948	1381	643282	726547	344609	6555	326364	487950	123150	750	1040	528444	734406	758317	6008	898481	2238	1061101	829958	3737	918	5481	4226	8118	988	4998	703	1029673	4574	536102	557293	263355	6908	20319	965954	18389	399105	4645	774109	5566	877185	570006	22313	874520	6836	554793	3458	592667	747371	224732	790071	531031	516966	768	567221	630481	360001	1065409	1801	877	572	470	184	0	1005	0	285	300	450	150	0	0	150
GPB:bin_000092	3192846	3201509	3140216	3197425	30561	47782	3172652	3211434	3170045	3150147	2796751	69960	3131943	2980301	3177615	4872	27785	3126285	3084223	3201338	104514	2713830	16163	3202047	3215773	3153297	103955	3192323	3070323	2363519	6411	13783	3143808	3212714	3180665	73317	3186963	45948	3220155	3217854	57281	27466	78972	103851	212869	10213	66005	16518	3207613	80322	3180699	3211584	3206774	174710	1085008	3199147	438884	3049576	69006	3209415	70668	3205784	3190275	535164	3213681	143941	3127784	100761	3179987	3211999	3075237	3212709	3090781	3140066	19408	3141728	3164148	3111055	3218353	34747	27507	30519	3763	3235	1427	6903	4883	6378	6905	16009	6532	5437	5212	7520
GPB:bin_000093	2264	2469	2574	3502	147	0	1590	1576	2870	1955	1050	0	1305	1078	3637	0	0	1500	1536	2883	0	550	0	1926	2079	921	0	625	719	1012	0	150	1463	1928	1152	150	3089	0	1942	2687	144	0	0	150	150	0	0	0	2046	150	2063	1369	1499	0	0	3274	0	1238	0	3899	0	2380	2883	150	2005	0	3712	0	2270	3271	1797	3004	1570	1736	0	909	1456	1639	2711	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000094	122498	125978	118480	120514	560	1998	120746	126455	123098	115384	113844	880	115451	112752	117333	115	1737	120656	119099	129301	3419	105993	840	122304	122962	126756	1566	92197	123209	102372	191	150	130114	129705	122563	2505	127943	1467	127746	129653	964	851	2704	2529	5993	813	543	1152	125259	2414	121928	119239	117855	3302	67036	132733	21782	116922	2250	130845	1826	127148	127818	33115	132959	3854	128596	3332	120319	116898	119307	125756	117163	115896	925	124954	119081	118300	128085	263	1049	1179	577	0	300	0	0	0	0	0	0	211	150	0
GPB:bin_000095	3543467	3964842	3698608	3866076	26163	45536	3388973	4014360	3767483	3603599	3081966	51848	3551519	3474117	3367280	5285	20597	3455876	3638481	3913915	79068	2328525	14098	3869797	3900470	3664378	71388	1828237	3253487	2242099	4901	11789	3837615	3886168	3585113	61624	3836647	24849	3996840	4011213	43666	17168	83325	74983	124261	8018	61476	16839	3636513	86622	4012544	3843406	3508498	145551	909354	3953887	194106	3388700	64382	3966755	49959	3940945	3981018	271351	3871892	126957	3661738	70154	3617664	3906158	3656525	3764576	2953041	3707009	13067	3593244	3279180	3958621	4035401	23834	24183	28161	3437	5476	1307	4841	2554	5293	5833	11640	4627	9812	3365	3697
GPB:bin_000096	3631356	3669769	3655017	3650984	56835	59628	3397693	3678063	3647088	3599947	3253934	113219	3645759	3119316	3626932	12188	24454	3483472	3532055	3684415	186874	2390547	25399	3643177	3592117	3640954	118726	2599861	3620286	3432824	12534	27475	3635736	3687016	3594377	126894	3656604	55511	3692152	3721569	95250	42465	177435	169034	248430	19223	105871	34288	3669525	107662	3680095	3680916	3522254	302036	1440082	3674738	627523	3388554	119730	3671471	156620	3665511	3675860	605923	3682102	252798	3631252	145729	3668813	3680693	3649546	3688553	3631503	3629584	22290	3619277	3594686	3587180	3681460	53057	41055	60903	6791	7981	6995	8564	7031	10240	7454	20762	11301	16743	6804	6446
GPB:bin_000097	2886336	3084898	3078062	2948658	67532	105802	3026504	3033810	3080538	2857781	2855720	160550	2971127	2674470	2856579	16734	47097	2952128	2927373	3432639	199993	2705795	35711	3352742	3196409	3047691	203345	2971118	2780932	2718704	13534	31530	2937545	3193591	2955205	164460	3198055	73573	3228102	3205494	115409	57830	175995	198459	373094	22333	165926	45802	2979003	157778	2958782	3070926	2815136	378074	1600910	3272072	734066	3006647	170582	3149351	164948	3302860	3030241	925266	2885350	301699	3086403	204645	3245432	3218196	2667636	2935472	2861865	3044676	41820	2959332	2826351	3045704	3202871	63782	74806	76989	8434	8892	7190	11869	6386	17595	14555	31849	16523	18199	8592	14534
GPB:bin_000098	5015430	4998221	4964125	5013278	141227	182496	5018873	5023289	5019064	4974530	4710977	336911	4982919	4590270	4951301	28712	109726	4967720	4836552	5021272	492806	4434077	63348	5006042	5013399	4994467	406899	4081713	4976038	4880144	31235	66208	5004341	5011042	4998094	330154	5020773	179757	5011669	5021633	247462	104318	367040	412369	709279	46128	304867	95716	5003716	311326	5002218	4996281	4940828	742830	3494152	5014617	1401910	4787912	379000	5019663	280144	5020905	5011060	1300200	5024887	554298	5007110	402153	4858027	4962346	4996208	4987855	4927263	4881144	111830	4985415	4953110	4941481	5023889	124700	124718	154641	18870	22224	13965	27681	11300	31386	25639	71380	34016	34243	19633	25461
GPB:bin_000099	3358626	3331335	3372660	3014952	23463	32352	3018198	3514891	3424990	3132065	2658912	55589	3117598	2848795	3022783	3596	18287	3073214	3079700	3405473	76473	1974158	13540	3290314	3477328	3181829	67815	1570383	2923432	2133297	2891	10391	3355169	3391905	3001204	56059	3149466	29581	3497706	3579892	37328	16772	54807	62011	135950	4423	46077	18023	3230468	54787	3255720	3292368	2843519	118576	1176624	3439507	293620	2646778	73710	3331587	55193	3297003	3331927	430614	3303481	91631	3478972	71726	3320440	3258737	2860820	3474720	2976610	3021465	12198	3171470	3257567	3077520	3548576	21206	27264	25655	3721	2760	3393	3674	1531	4289	5641	10304	5376	6157	1582	3535
GPB:bin_000100	3110556	3108070	3107276	3110020	48359	67606	3110989	3109133	3111538	3083203	3103763	449285	3053310	2982396	3110057	13097	35620	3104687	3066108	3111848	158932	3044640	26158	3111768	3110327	3095067	120111	2844630	3098720	2978895	11226	19200	3111021	3109849	3094990	93628	3109632	66207	3111109	3110819	106182	47078	111485	162861	303612	18994	117580	34612	3111500	93889	3101282	3107142	3110202	259842	1720474	3108900	393724	3009792	111138	3111778	124663	3105041	3101424	824694	3109324	193315	3103116	212887	3111055	3103416	3092285	3111335	3071725	3100384	20361	3111643	3074940	3095526	3110346	52503	53313	56660	5585	7723	5408	11219	7309	10987	9099	25096	9492	19545	8555	9623
