sequence_id	M301570.lib1	M301571.lib1	M301572.lib1	M301573.lib1	M301574.lib1	M301575.lib1	M301576.lib1	M301577.lib1	M301578.lib1	M301579.lib1	M301580.lib1	M301581.lib1	M301582.lib1	M301583.lib1	M301584.lib1	M301585.lib1	M301586.lib1	M301587.lib1	M301588.lib1	M301589.lib1	M301590.lib1	M301591.lib1	M301592.lib1	M301593.lib1	M301594.lib1	M301595.lib1	M301596.lib1	M301597.lib1	M301598.lib1	M301599.lib1	M301600.lib1	M301601.lib1	M301602.lib1	M301603.lib1	M301604.lib1	M301605.lib1	M301606.lib1	M301607.lib1	M301608.lib1	M301609.lib1	M301610.lib1	M301611.lib1	M301612.lib1	M301613.lib1	M301614.lib1	M301615.lib1	M301616.lib1	M301617.lib1	M301618.lib1	M301619.lib1	M301620.lib1	M301621.lib1	M301622.lib1	M301623.lib1	M301624.lib1	M301625.lib1	M301626.lib1	M301627.lib1	M301628.lib1	M301629.lib1	M301630.lib1	M301631.lib1	M301632.lib1	M301633.lib1	M301634.lib1	M301635.lib1	M301636.lib1	M301637.lib1	M301638.lib1	M301639.lib1	M301640.lib1	M301641.lib1	M301642.lib1	M301643.lib1	M301644.lib1	M301645.lib1	M301646.lib1	M301647.lib1	M301648.lib1	M301649.lib1	M301650.lib1	M301651.lib1	M301652.lib1	M301653.lib1	M301654.lib1	M301655.lib1	M301656.lib1	M301657.lib1	M301658.lib1	M301659.lib1	M301660.lib1	M301661.lib1	M301663.lib1	M301664.lib1
GPB:bin_000076	20319	11664	15787	15485	14	6	16161	21302	18752	12783	19923	40	11020	4678	16173	2	5	11959	23900	18027	62	10090	5	17884	19479	21075	58	11055	20702	22241	5	4	29147	10737	15495	44	18864	42	21472	16144	14	5	49	34	126	12	13	8	15288	29	10809	16345	20011	134	1128	18589	312	20117	38	18597	21	26226	18290	3644	23927	81	39012	50	4812	10546	13699	13902	21450	16106	11	11457	20075	13239	16225	16	50	17	3	0	4	8	0	12	6	4	2	6	0	6
GPB:bin_000077	139087	115331	149434	142651	172	241	149281	170949	141425	149494	170430	406	150091	122107	148998	33	111	137866	163579	160283	551	128156	76	131652	223454	166970	569	114406	155446	109626	26	45	170961	157112	175448	386	155822	265	213722	184746	250	87	402	441	862	37	280	84	179956	805	159053	172448	190031	792	50671	146215	11352	155330	426	188612	358	149508	152053	11188	198430	774	260432	485	150924	152777	137375	190096	156327	138905	225	175883	168917	159389	140494	130	216	118	16	17	11	33	8	29	34	79	16	54	38	27
GPB:bin_000078	8884	11696	10104	8324	24	16	9808	9057	9550	12265	8868	17	10919	11704	9255	7	7	8654	10006	9985	57	9166	2	8763	13118	10501	72	8324	15535	8223	4	9	11391	10433	13934	19	11479	3	13353	12262	25	8	41	30	83	7	25	8	16749	68	11725	11597	12782	59	3242	10752	533	11512	34	16127	18	8832	10056	641	11463	51	19783	33	9353	13212	10303	12084	12271	11996	8	11024	12198	10764	9890	5	13	12	3	1	0	8	0	4	0	6	2	6	2	2
GPB:bin_000079	77	25	45	42	0	0	67	30	53	78	36	0	12	73	67	0	0	48	51	38	0	26	0	30	9	26	0	31	44	11	0	0	38	36	56	1	41	0	29	29	0	0	0	0	0	0	0	0	53	0	50	31	71	1	2	60	6	18	0	75	0	35	50	0	44	0	109	0	61	45	56	45	10	71	0	45	26	35	28	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GPB:bin_000080	17005	14748	20917	17426	23	25	21666	19777	19997	22981	17190	42	22169	13262	18847	5	8	19486	19317	23213	88	18056	39	17695	18062	18393	86	54152	22475	18820	2	9	22179	21288	21938	48	22196	31	30072	26443	83	18	65	65	127	11	48	15	23773	79	24521	21936	20382	114	6660	23403	1373	19574	47	23589	44	18245	18061	2567	27007	105	29259	76	21049	24499	21270	27527	23158	19828	25	25776	20137	21616	17798	28	29	5	2	1	1	0	4	4	5	12	5	4	8	0
GPB:bin_000081	160570	129241	165070	159313	120	212	170369	196841	156850	168904	194419	422	164867	140788	168404	18	150	155220	183910	180500	691	141627	151	145336	257613	186596	673	110432	174252	121981	35	56	192582	176008	196123	466	178972	301	240643	206179	280	103	447	480	1111	61	294	114	201975	819	173320	192924	213734	898	57279	163461	12875	180772	485	211502	411	170237	172985	11334	226476	843	294189	614	167921	166984	152687	214167	173776	150528	199	199363	189011	182625	159027	146	285	118	33	13	11	33	11	34	28	86	38	53	13	38
GPB:bin_000082	39064	132708	33024	24814	63	280	38640	31079	37255	88694	35152	72	63689	138997	30814	8	26	32956	38184	37689	518	38020	40	31430	48990	43029	369	23393	154489	66286	8	23	47190	58205	104469	92	82163	65	58521	65372	164	37	174	164	409	12	96	49	155494	422	82061	54464	86257	288	14926	60266	2016	83733	262	156424	129	33504	60260	4310	42684	423	139230	178	27778	107766	75328	47014	74137	96026	30	60859	46300	38521	60732	59	112	46	5	9	3	19	2	14	8	52	5	8	12	9
GPB:bin_000083	133587	125307	142803	144091	156	221	141725	159955	129263	179674	164770	329	136402	126359	164841	80	117	156841	180588	153204	574	134902	154	155265	226038	168958	509	94941	167641	149999	8	67	152143	158324	173761	422	136493	222	277911	200699	303	84	386	422	887	47	247	92	201490	1647	150945	167613	174944	763	51756	157315	15302	171122	533	212691	394	146368	118959	20607	188880	875	293594	530	143150	201813	114005	167071	155491	137572	85	179687	177221	149062	155712	136	212	100	16	20	5	35	18	21	14	60	33	28	21	30
GPB:bin_000084	58167	66381	63672	63533	312	173	60311	86959	112251	65702	127302	677	362008	81663	101415	24	46	73243	68121	319649	369	56310	128	58587	93179	274066	277	63960	84027	47686	45	73	76423	127139	78346	249	64969	109	95864	466006	192	97	272	308	2823	29	260	136	79922	277	69003	72127	80413	558	19922	205340	5054	71234	360	80716	253	62185	319471	21733	142794	402	202269	229	75917	71369	213014	346538	80636	71279	98	86362	1348513	67564	93758	160	194	121	38	37	12	38	8	65	26	62	28	31	68	21
GPB:bin_000085	76362	66624	86296	76242	72	166	82230	80192	84078	85049	82472	240	87291	64270	83890	16	41	79240	90987	91177	360	81703	64	79507	99503	92463	286	139875	96864	68316	27	31	99046	88613	94109	207	87480	151	114517	102107	176	67	256	250	502	29	209	56	101757	362	94147	90661	100926	466	35523	89767	7151	84637	258	102039	190	77776	82228	8822	106088	479	151294	301	89853	97358	81382	102833	93862	96733	191	96315	98022	97230	79170	85	154	97	5	11	11	12	15	20	24	43	16	9	14	13
GPB:bin_000086	277975	240215	318469	276845	311	529	296608	294421	300099	317820	318401	664	299802	249492	307667	72	292	268499	330440	298749	1224	246502	276	257244	433093	317292	1080	414213	338814	204823	55	130	359314	297704	341562	794	300286	427	396220	350300	611	196	755	908	2234	80	630	188	377940	1352	299745	301319	448898	1592	86128	312398	20576	315498	859	390593	778	282869	288950	25937	380372	1677	532475	901	308823	314997	278583	365467	294595	336948	148	314844	366613	343856	273492	282	493	384	37	34	40	47	33	61	47	140	51	91	29	55
GPB:bin_000087	69649	65593	99657	69882	68	115	91412	61224	66625	61667	90232	185	70680	61023	71055	12	37	96187	112468	77727	384	104056	93	69829	85155	89512	237	40993	92844	49052	11	40	82239	71804	92485	192	96513	105	116049	86563	138	56	162	178	568	26	149	45	92458	251	70577	74250	92149	405	55281	77397	23471	112675	224	104360	186	73491	68680	18425	107749	339	135701	325	69023	77272	66514	78447	79757	55123	26	95620	72694	78473	65605	93	109	71	31	16	13	24	13	33	20	47	10	13	25	7
GPB:bin_000088	40702	36033	47895	43310	55	88	44548	44933	44406	46867	45757	136	47796	34926	45668	11	34	41116	48153	50699	204	40032	28	41630	59944	51532	165	64534	50460	35283	14	29	55937	47678	52227	130	48251	76	65554	56691	89	28	126	159	313	16	106	40	56411	172	52662	52229	58266	261	16435	47118	3418	48232	104	57795	107	43763	45539	3812	60869	264	81819	111	50779	52460	45571	59022	50636	47995	85	51809	56175	50688	42718	97	52	39	6	6	2	15	4	13	6	24	13	12	8	0
GPB:bin_000089	1665	1264	1400	1647	0	2	1513	1679	1597	1973	1774	5	1910	1518	1612	0	4	1453	1713	2185	6	1561	0	1748	2537	2267	6	878	1904	1082	0	6	1868	2009	2475	6	1712	0	2270	1836	2	0	2	4	2	0	2	0	1969	18	2155	1610	2066	14	494	1812	287	2318	2	2485	3	1766	2040	147	2263	0	3784	10	1762	1476	1804	2349	1847	1346	0	1980	1765	2260	1567	0	12	0	0	0	0	0	0	2	0	0	0	0	0	2
GPB:bin_000090	50861	53763	64722	70063	48	88	66917	70283	62280	42331	84863	154	59895	51215	67509	12	41	64732	73141	70976	244	71892	52	71157	83681	72107	221	56795	65533	55146	26	28	94579	81481	92339	199	72988	80	111577	83702	146	34	192	256	387	30	143	69	65756	385	60307	86970	90852	395	21483	90855	2856	65777	170	90632	160	69676	67519	7160	98657	304	105876	306	75118	88688	61019	95796	76099	70226	45	94146	84708	75085	58495	89	105	48	28	16	10	9	6	40	7	30	12	22	4	16
GPB:bin_000091	13275	13762	16626	9832	9	35	8780	20522	9922	14427	5500	55	8264	16465	21350	0	8	14664	26420	19222	34	9866	18	14700	20630	11468	66	18400	18491	6977	5	9	18299	15344	26736	61	22674	40	26724	16376	32	9	47	60	83	9	39	8	27681	52	13729	14729	11857	66	1563	20993	1098	18842	58	21262	61	20358	12240	1335	24015	95	27217	36	15856	18059	8423	22669	20178	16586	6	19537	23829	13471	16687	18	20	6	4	2	0	14	0	8	6	3	1	0	0	2
GPB:bin_000092	281766	224664	281000	318124	305	514	316699	281921	275179	325277	251712	670	321084	261544	313342	43	267	301675	323398	274695	1134	325276	171	294399	469175	296705	1127	722183	306129	179602	50	125	330414	290996	376946	773	294760	543	488215	349564	546	234	702	932	2388	115	535	143	357726	970	267959	390335	540212	1599	113799	271555	26056	362719	682	390187	694	308355	253532	35329	401810	1564	435236	1079	295422	352962	272784	424862	306662	298719	231	319404	374044	302080	294417	337	482	252	38	30	15	83	51	55	76	154	69	50	53	62
GPB:bin_000093	36	23	56	71	1	0	27	20	68	47	25	0	27	29	84	0	0	24	37	48	0	19	0	33	38	11	0	21	8	45	0	1	19	33	17	1	34	0	46	30	10	0	0	2	2	0	0	0	44	1	34	32	41	0	0	70	0	46	0	93	0	25	53	2	56	0	124	0	52	81	31	85	40	40	0	14	40	57	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000094	6890	6249	6688	7075	6	22	7263	6955	7274	6789	8254	6	7133	6100	7293	2	13	6957	8256	7825	35	6276	6	6800	9282	9101	13	5475	7764	5449	2	1	9010	7549	8158	27	7387	10	9426	7977	11	7	22	23	51	6	4	10	8920	28	8590	7438	8199	27	3173	8276	447	7454	17	9954	19	7173	6914	754	9615	33	12320	30	7257	6719	7643	8657	7147	7383	14	8742	7500	8057	7084	2	7	11	4	0	2	0	0	0	0	0	0	2	1	0
GPB:bin_000095	178556	214538	257107	257930	244	447	197456	276351	239508	260397	238716	531	255287	260680	189337	43	213	226414	310691	243000	854	211130	139	233902	326053	250992	831	163887	227130	151374	42	107	342454	220436	262531	655	253965	285	344336	275173	413	155	743	672	1386	65	524	154	222257	2227	341058	267794	293215	1493	83392	265596	7589	301126	672	347791	466	267528	268246	14321	285848	1395	406567	707	217500	269615	273763	274479	190048	271378	207	263064	234764	438071	237701	266	394	240	29	47	9	59	20	56	61	119	42	85	31	33
GPB:bin_000096	370060	421726	528661	529716	574	609	256093	435209	442840	467739	347537	1197	635777	246005	456474	105	244	336419	441061	452908	2105	254777	278	389853	389355	490605	1344	260415	577084	483509	97	212	571927	645392	447482	1342	510054	840	877394	692172	1075	343	1710	1613	2704	281	867	305	566861	1586	869912	738211	445328	2824	166429	492521	39318	425012	1334	651336	1552	519500	551175	39916	693752	2848	714391	1523	722793	685367	732746	724678	637755	572126	210	518275	486930	447752	371768	528	668	505	108	65	65	93	57	133	71	185	99	155	71	55
GPB:bin_000097	533391	455199	655031	557287	681	1049	555074	545712	631464	567096	666306	1572	645715	512813	611813	152	452	594968	645359	667498	2121	698040	349	535606	740510	691310	2246	1750087	617060	454488	116	308	751622	691425	726271	1712	633077	916	742798	699080	1113	507	1633	1840	4391	192	1417	416	728772	2264	643216	666754	777030	3740	178765	650453	37536	609914	1814	803352	1749	674345	607347	59459	782838	3286	1019291	2164	694649	671845	525343	753965	693156	671700	553	729076	779563	694383	590523	658	1127	626	69	68	66	122	58	216	130	301	140	162	87	115
GPB:bin_000098	1263164	965886	1275830	1301958	1505	1892	1585606	1442527	1353510	1364259	1234216	3504	1384261	893569	1134120	243	1078	1233228	1267399	1449036	5740	1134973	756	1210110	2003241	1455104	4542	1170531	1481388	1130609	251	665	1586279	1233791	1564573	3630	1480799	2287	1775738	1519838	2362	909	3464	3852	8535	423	2628	856	1479895	5196	1320061	1405987	1622295	7528	564238	1313787	89548	1390624	4127	1667022	2848	1327719	1299085	88412	1965481	6496	2414302	4516	1177150	1397054	1244840	1505023	1440197	1247553	2257	1489132	1574608	1351256	1291747	1156	1989	1254	172	189	127	254	96	364	239	670	304	296	213	228
GPB:bin_000099	205399	158797	235860	164925	225	348	185173	211873	239593	211787	195396	571	220719	181983	183304	32	181	201927	245400	207369	808	167556	197	196363	277732	218488	675	157599	208545	142093	23	101	266212	202991	212163	574	191274	289	285119	247759	347	128	484	539	1426	39	391	162	222904	718	199226	214309	219544	1070	101068	222943	10658	205335	730	240307	500	197559	189661	19653	230266	884	426658	730	215209	208683	185060	262302	214410	196578	140	232227	257934	220124	197305	213	392	201	30	22	25	36	13	55	52	89	41	49	13	31
GPB:bin_000100	524820	306591	498006	484193	480	707	704780	361133	684850	390894	682457	4674	334423	302044	584662	105	372	503334	407065	2513873	1736	629853	377	1240333	682033	378045	1296	357431	495351	397098	90	226	720190	408038	436711	954	478399	750	565735	469731	1071	402	1029	1397	3274	150	968	300	699440	1157	346582	416431	772506	2468	221624	399536	21535	402505	1188	1167240	1280	352602	304004	65401	444364	2095	675438	2343	575771	349758	421971	637485	389196	428818	273	828601	403605	432082	416079	505	774	477	59	60	68	91	68	126	92	241	99	170	86	79
GPB:bin_000101	314541	212215	308219	292068	318	541	294139	339750	253153	298790	353790	632	279785	253929	301000	59	274	313971	386706	290801	1297	242386	212	313533	457612	295622	1084	309132	328812	235933	47	126	355567	321723	371968	741	315453	528	424054	363493	500	203	817	828	1991	78	573	185	367567	1736	338750	320100	329411	1516	63223	307725	27797	375026	907	385305	756	267506	269863	18225	381540	1701	574120	1051	268715	341655	244609	436162	358414	311486	260	354610	372720	324202	293516	295	607	295	41	44	19	70	28	75	57	152	69	75	56	27
GPB:bin_000102	3570	3141	3250	3636	8	5	3443	3478	3328	3475	4101	14	3449	3154	3433	2	2	3218	3871	3872	6	3199	4	3546	4578	4474	5	2314	4019	2495	0	10	4534	3759	3966	8	3578	3	4707	3896	8	2	4	8	7	2	11	2	4391	52	4156	3467	4041	18	1106	4027	281	3654	8	4864	8	3499	3458	366	4781	24	5790	27	3636	3395	4083	4336	3641	3736	2	4568	3463	4161	3398	5	0	8	0	0	0	0	0	0	0	5	2	1	0	0
GPB:bin_000103	28727	23689	28994	29448	41	55	30843	31937	29674	31400	30378	105	31163	25517	31088	4	26	29454	36421	34565	136	30352	8	29485	41468	33654	106	29736	35041	22058	8	19	37191	31781	36807	98	32169	42	42501	36934	48	17	103	93	190	8	74	6	36984	92	32458	33263	36282	166	11686	31417	2159	31904	98	39362	65	29259	30848	2970	40552	176	51656	110	32761	32601	28302	38817	33914	30792	44	36033	36002	34138	28816	19	47	13	0	8	2	5	4	28	8	19	6	18	14	3
GPB:bin_000104	62380	48009	49806	53983	66	210	41169	46800	63493	42872	68461	100	45962	71800	46914	15	50	36424	33435	50453	166	42860	59	55632	65993	61496	164	25901	36934	22132	4	10	42982	75700	60588	102	51587	79	59089	51351	67	40	162	122	284	12	100	34	55188	655	43366	47322	40326	272	7389	56122	2627	62273	199	79329	113	48354	44242	4614	84131	229	123038	207	30140	29563	55627	71283	78091	44697	22	65243	47958	47662	48434	57	130	87	14	8	2	2	4	18	12	35	2	12	10	16
GPB:bin_000105	45022	38900	54924	46481	52	53	49821	48209	52215	53075	46827	108	56142	36234	51266	12	26	49616	53886	57739	236	46853	88	47783	51372	52432	128	138269	57511	49656	16	35	59457	57126	56868	124	54438	96	74522	66812	94	42	146	140	373	15	118	38	62036	167	63573	58340	57976	317	19759	56709	3970	51103	134	62256	116	49578	49305	5490	67704	298	81032	214	57140	62698	54838	66746	58292	56173	60	63334	55344	57810	47230	43	101	59	11	15	6	16	4	8	6	24	13	15	5	4
GPB:bin_000106	115416	104658	127060	131929	116	219	159076	151943	135135	122159	138758	316	134591	101774	123012	23	75	130690	146333	136378	598	108513	88	102320	199460	133935	396	85499	142314	90509	33	53	144466	125303	150550	313	133853	218	185162	163445	226	100	296	374	840	57	239	71	140589	576	130233	160082	170171	722	48517	127566	10387	129658	389	172440	307	130932	125043	9230	159582	808	264683	461	115793	137947	134673	172713	145341	145466	118	159323	149216	147744	127266	180	199	107	15	15	12	31	16	28	38	66	30	40	24	24
GPB:bin_000107	6165	5121	5370	6665	10	14	5872	5780	5646	6089	6863	19	6339	5465	6279	0	5	5165	6808	6773	31	4805	0	5816	8505	8279	13	2580	6661	4549	4	3	7078	6228	7258	19	6275	3	7809	6460	15	3	7	12	40	0	9	6	7530	11	8090	5945	7260	26	2674	6830	350	7020	14	9136	17	6582	6159	593	8542	57	11801	25	6295	5087	7230	7878	6103	6178	3	6929	5564	6749	5792	4	12	6	0	0	2	0	0	6	0	0	0	2	0	0
GPB:bin_000108	2829	2454	2840	2718	4	2	3100	3274	2921	2765	3416	0	3070	2581	2885	0	0	2890	3124	3487	15	2584	2	2734	4042	3514	14	2460	3224	2264	0	4	3558	2976	3161	12	3055	2	3810	3625	11	2	2	10	20	0	6	1	3573	7	3450	2992	3115	11	1158	3139	262	3029	14	3753	5	2800	2990	248	3736	10	5050	11	3276	2885	2885	3658	2950	2972	0	3935	3332	3189	2896	6	6	8	2	0	0	0	0	2	0	0	0	0	0	0
GPB:bin_000109	7780	4052	4870	14687	4	16	10732	5919	8956	6694	10590	2	7170	8703	9922	2	0	2196	7725	9372	24	6693	6	8738	6069	10319	26	1999	3485	5653	0	0	10089	6382	10536	23	8047	2	9495	7165	38	12	30	23	46	6	14	8	12634	582	10825	7585	7789	39	444	14007	75	1695	8	6456	10	6700	9133	852	15450	69	5680	48	5348	4813	3963	15302	7364	14339	2	16318	7964	9813	7601	10	2	17	2	0	2	0	3	0	0	6	2	0	2	4
GPB:bin_000110	442039	250013	336232	326193	406	553	278431	391412	300297	273436	437995	771	371195	279444	333055	69	275	381232	548764	350137	1395	370132	2858	371195	473852	388117	1532	350902	374243	199250	86	129	524851	462275	540342	1100	386641	537	575620	501048	758	260	937	1031	2768	152	694	218	477901	3907	358719	401742	434700	2087	169289	362343	16073	329512	1006	597426	1037	401285	395362	25421	485467	1950	549640	1511	447376	387032	370967	509928	463203	416672	185	527076	552792	360213	395032	365	493	402	76	46	28	52	28	77	74	157	83	90	46	42
GPB:bin_000111	190232	165124	234333	170263	189	439	226730	215639	243017	166090	186511	490	195973	162979	228703	51	159	174637	266087	235665	1192	176065	161	185837	258622	227799	777	223120	353077	139681	28	119	256021	240102	279308	514	236229	336	288105	277808	457	155	555	613	1429	80	446	138	294023	629	191169	251740	214141	1321	45705	208354	7656	215383	816	290097	531	223545	275656	16303	257704	847	477054	713	239371	166068	162196	274367	231643	161144	236	265367	279043	205069	218194	190	417	213	31	31	9	28	12	50	53	104	28	53	22	57
GPB:bin_000112	8784	7080	11013	8069	3	23	8532	9638	9943	9937	8771	23	9829	7492	8206	0	3	9022	10021	9294	63	8142	0	8808	12331	10497	56	9085	10101	6465	2	0	11631	9588	10060	30	9357	16	12996	11425	4	8	36	27	40	4	9	6	10091	43	9608	9830	11028	64	4244	10224	639	9244	30	11989	20	8726	8585	948	10909	36	17963	33	9650	9882	8780	11780	10488	9287	8	10132	11373	9851	8414	5	27	8	1	6	0	4	0	2	2	2	2	0	2	0
GPB:bin_000113	59971	53449	73598	77377	90	108	59810	77948	67116	63917	65293	164	66047	78220	73497	23	44	56338	77790	80597	224	51876	84	56925	113658	92840	147	51970	63677	54259	15	22	77107	56756	67938	147	59520	140	77278	74102	125	46	157	152	454	27	131	64	76186	225	64629	75955	83961	363	17293	64485	5006	66668	188	71551	143	59960	58072	3947	89656	344	99332	288	55698	80999	50862	95074	75451	60997	79	93039	80298	73639	66024	55	83	49	3	7	5	30	4	21	2	29	9	13	4	8
GPB:bin_000114	19536	18460	22710	20510	24	26	21282	20759	21615	22153	22021	50	22534	18135	21963	5	9	20286	23304	24013	81	20178	56	19745	28725	23853	63	30504	24104	16514	7	5	25567	22711	26415	64	21909	20	30498	27275	43	12	53	63	153	8	34	16	27432	77	23788	24667	27447	132	6968	22707	1498	22362	74	27549	105	20138	21246	2039	28554	184	39418	82	23005	24642	20629	27641	23228	23633	17	24613	25565	24212	20225	26	25	22	8	6	2	2	0	4	3	16	10	0	2	2
GPB:bin_000115	68766	58421	83246	73634	71	105	82301	76498	73026	81512	73479	183	79147	60353	83244	20	68	70082	82080	83093	324	62810	130	68002	116275	88474	280	73710	86071	61154	17	41	92513	74107	98521	144	74149	120	104497	90766	119	47	210	185	460	30	142	59	93689	448	87464	87688	82364	439	27362	85492	6071	75581	244	97625	178	74478	74920	6979	97996	405	136007	259	87295	75625	63521	104023	72586	80454	89	84903	90683	73090	71819	55	107	92	7	15	9	14	5	37	18	51	20	13	18	11
GPB:bin_000116	23	21	39	28	0	0	36	9	22	42	27	0	3	15	11	0	0	24	31	19	0	1	0	27	13	5	0	5	12	35	0	0	33	8	38	2	23	0	23	5	0	2	0	0	0	0	0	0	65	0	27	28	31	0	48	41	24	29	0	59	0	33	25	0	27	0	13	0	8	22	10	33	22	13	0	24	22	26	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000117	48763	40441	60869	52754	36	95	61100	52621	49796	60703	53198	143	57657	42307	63457	6	55	48800	59327	58644	251	43966	100	47116	87036	65933	180	51429	62371	46605	12	31	66089	51993	74058	156	52908	82	74633	64272	103	47	134	161	383	39	99	29	68708	286	65161	65714	55279	326	16968	62121	4413	55747	134	68386	118	54928	53850	4620	72110	231	99417	175	66663	53929	42821	75825	49696	55897	48	59431	65118	50152	53035	61	65	82	2	12	11	8	14	10	9	13	4	23	4	6
GPB:bin_000118	95004	108426	73698	70841	88	170	65085	79600	89027	60953	65331	189	47719	66924	58716	9	58	69431	64042	80853	428	40907	112	82216	109751	113643	215	27344	98057	61940	14	34	129494	58243	58332	162	79293	128	88926	79770	98	69	167	176	492	44	133	67	66944	274	76392	69803	94478	437	13694	139990	1765	110232	196	125067	229	74915	72648	5301	115362	331	106776	222	45941	51539	112199	75329	83926	65736	50	69029	72066	66000	70826	58	126	75	10	6	10	10	4	14	25	26	8	18	6	2
GPB:bin_000119	8520	7329	8096	9750	7	22	9057	8930	9428	8761	9283	34	9155	8048	9494	6	18	9008	11738	10686	51	10738	3	9530	11295	10706	36	4932	11070	6903	1	3	11170	10850	11164	25	10585	10	13027	10861	9	0	19	24	60	0	15	16	11198	22	10886	9984	9815	43	4748	10073	852	9293	32	12229	23	9149	9755	1289	14104	36	16990	25	10877	9739	8441	11162	11440	9477	6	11623	8455	11027	8915	0	19	9	2	2	0	0	3	0	0	6	2	12	0	0
GPB:bin_000120	1799	1928	2255	2374	3	5	1971	2259	2036	2324	2066	3	2375	2175	2395	2	0	2028	2323	2486	10	2118	14	2075	2650	2602	10	1448	2778	1569	0	1	2439	2851	2749	1	2640	2	3617	2939	10	2	4	4	7	0	3	0	2823	3	3061	2760	2361	15	936	2415	371	2166	9	3544	11	2331	2431	166	2961	17	3648	14	2767	2556	2261	3050	2709	2431	0	2767	2197	2373	1994	0	10	5	4	0	0	0	0	0	0	3	0	1	0	1
GPB:bin_000121	397880	343374	459396	425649	381	877	510337	432905	499838	483746	561303	1152	368191	362466	472373	122	325	484991	536988	516052	1976	474154	391	359811	623433	525884	1619	323043	527252	378565	94	203	535601	469909	550096	1090	420484	700	576555	518590	904	323	1180	1139	2876	133	964	277	585467	1798	447151	447998	536796	2459	95400	502313	59081	404125	1192	575692	895	450841	471758	32998	575881	2347	712389	1635	408606	518101	544781	657741	521003	470756	284	523797	510347	461373	422109	480	759	490	46	101	28	75	23	123	57	206	141	120	76	84
GPB:bin_000122	22961	19597	23716	22450	33	37	25494	25480	25029	26739	22878	57	25587	17302	24943	2	7	23942	25968	26526	122	23918	19	23246	29886	27021	72	30097	29925	18367	7	8	29897	25034	27283	57	25384	27	34446	30838	57	18	55	53	134	9	42	14	28372	104	26353	26474	29392	160	11194	26898	1447	23512	80	29223	83	21940	24894	2703	30919	129	46325	61	24683	27799	24056	29259	27251	29017	28	27625	28883	29406	23529	23	57	28	1	7	4	3	4	16	3	17	2	4	12	4
GPB:bin_000123	15838	10882	15184	20229	10	33	15489	17016	18147	21521	18117	37	15000	13277	12347	0	12	13359	34000	16531	72	13563	19	10241	28095	16177	39	14344	13099	9872	2	5	14039	14433	13122	50	16716	22	19458	19594	13	7	30	27	90	5	34	5	14982	58	14968	13194	17227	90	4687	14448	898	21018	36	20324	30	17640	14958	1505	13775	102	34250	38	13389	12373	15807	18682	14187	13312	12	15484	21800	22871	13444	14	43	14	0	3	0	0	2	2	0	6	6	5	1	2
GPB:bin_000124	13820	11075	13776	10183	23	25	9685	10947	16102	15533	14708	19	14318	10943	13676	5	2	14088	16154	14876	75	15533	17	13450	8673	16290	57	16050	17863	13227	5	11	18177	12801	15612	15	14291	21	16151	15488	27	14	37	26	77	6	28	15	18017	57	15430	11251	14905	158	7134	15529	1025	13025	39	16362	15	13538	10681	1813	18818	107	28067	49	15823	15618	12856	14416	14894	28387	95	16696	16675	16609	11646	6	7	15	0	0	2	4	2	2	1	9	1	10	0	0
GPB:bin_000125	112927	81599	125912	118166	111	265	90935	126513	106705	87624	134278	267	103714	84363	106636	60	77	93162	109700	118848	498	121222	120	118376	145099	140686	318	126853	125531	71737	41	61	134342	94922	122514	445	129175	233	158757	160743	223	64	333	297	539	31	213	69	163166	879	133466	123418	103934	833	27843	104991	4755	109832	327	189897	306	194631	116702	8211	153865	423	231349	317	115782	146063	85931	184262	138960	84199	56	107684	128590	152765	123888	135	173	102	3	4	4	26	12	26	14	59	14	15	21	21
GPB:bin_000126	22449	18561	23242	22827	26	27	23885	26480	22924	22265	25328	76	23988	18442	22491	10	27	23015	27961	24671	72	19042	18	20233	34091	25085	75	26326	28091	18029	8	4	27321	24402	27408	45	24528	32	33667	29694	33	15	33	63	161	6	45	10	27023	131	24982	27279	28184	109	8625	23211	1756	24251	41	30401	57	22707	23709	1891	28736	95	42504	70	23139	25678	23807	31134	26770	25656	52	27721	27329	28514	22492	25	33	17	6	2	0	4	5	8	18	13	6	4	2	5
GPB:bin_000127	3543	2942	3960	3459	7	8	3722	3861	3455	4068	3756	11	4167	2783	3703	0	2	3549	4382	4242	17	3188	0	3442	5227	4546	2	2775	3968	2519	0	1	4502	3679	4029	10	3599	10	5206	4607	4	4	18	7	23	4	9	1	4452	14	4249	3840	4065	20	1343	4120	327	3822	8	4588	15	3229	3587	196	3875	24	6354	22	3625	4055	3413	4343	3935	4045	16	4464	4860	4266	3226	0	8	9	0	0	1	2	0	0	2	0	0	0	2	0
