Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
REF0009-mgg-pbdrep | M300800.lib1	236478.0	0.0	236478.0	1.0	118239.0	118239.0	184285.0	182136.0	52193.0	177308.0	236478.0	0.0	4291.0	0.0	0.0	0.0	34450118.0	17224311.0	17225807.0	26993797.0	26993797.0	0.0	0.0	210710.0	0.007805868	146.0	146.0	146.0	150.0	150.0	150.0	39.1	222.0	81.6	82578.0	7716.0	146.0	628.0	75.0	77.92902511015824	77.02027249892167	22.07097488984176	74.97864494794442	100.0	0.0	1.8145451162476	0.0
REF0009-mgg-pbdrep | M300801.lib1	16499476.0	0.0	16499476.0	1.0	8249738.0	8249738.0	14348172.0	14201876.0	2151304.0	13685190.0	16499476.0	0.0	331660.0	0.0	0.0	0.0	2424927146.0	1212453523.0	1212473623.0	2108612487.0	2108612487.0	0.0	0.0	15859498.0	0.007521296	147.0	147.0	147.0	150.0	150.0	150.0	39.1	228.6	86.7	6496370.0	534124.0	3988.0	66456.0	82.9	86.96137986442722	86.07470928167659	13.03862013557279	82.94317952885292	100.0	0.0	2.0101244427398783	0.0
REF0009-mgg-pbdrep | M300803.lib1	15022004.0	0.0	15022004.0	1.0	7511002.0	7511002.0	13012416.0	12876796.0	2009588.0	12513458.0	15022004.0	0.0	290174.0	0.0	0.0	0.0	2219224512.0	1109604564.0	1109619948.0	1922242368.0	1922242368.0	0.0	0.0	13980991.0	0.007273272	148.0	148.0	148.0	150.0	150.0	150.0	39.1	236.1	83.9	6001072.0	383807.0	4299.0	49220.0	83.3	86.62237075692431	85.71956178416674	13.377629243075692	83.30085653019398	100.0	0.0	1.9316597173053607	0.0
REF0009-mgg-pbdrep | M300804.lib1	2563978.0	0.0	2563978.0	1.0	1281989.0	1281989.0	2192726.0	2163900.0	371252.0	2003982.0	2563978.0	0.0	46252.0	0.0	0.0	0.0	382021857.0	191009620.0	191012237.0	326704801.0	326704801.0	0.0	0.0	2515287.0	0.007698959	149.0	149.0	149.0	150.0	150.0	150.0	38.9	281.2	100.3	1031296.0	29801.0	914.0	19939.0	78.2	85.52046858436383	84.39619996739441	14.47953141563617	78.15909496883359	100.0	0.0	1.8039156342215104	0.0
REF0009-mgg-pbdrep | M300805.lib1	405014.0	0.0	405014.0	1.0	202507.0	202507.0	316459.0	308848.0	88555.0	294312.0	405014.0	0.0	8743.0	0.0	0.0	0.0	59133575.0	29566343.0	29567232.0	46436723.0	46436723.0	0.0	0.0	406888.0	0.008762203	146.0	146.0	146.0	150.0	150.0	150.0	39.0	233.7	91.8	139977.0	11478.0	1006.0	1963.0	72.7	78.13532371720484	76.25612941774853	21.864676282795163	72.66711767988268	100.0	0.0	2.1586908106880256	0.0
REF0009-mgg-pbdrep | M300806.lib1	14729070.0	0.0	14729070.0	1.0	7364535.0	7364535.0	12720518.0	12600070.0	2008552.0	12308566.0	14729070.0	0.0	288447.0	0.0	0.0	0.0	2167402413.0	1083694377.0	1083708036.0	1871683718.0	1871683718.0	0.0	0.0	13348030.0	0.007131563	147.0	147.0	147.0	150.0	150.0	150.0	39.2	228.7	82.1	5798618.0	458346.0	2665.0	40406.0	83.6	86.36334812720693	85.54559113372399	13.636651872793054	83.56648450988419	100.0	0.0	1.9583517492957805	0.0
REF0009-mgg-pbdrep | M300807.lib1	12848606.0	0.0	12848606.0	1.0	6424303.0	6424303.0	10899415.0	10717932.0	1949191.0	10370092.0	12848606.0	0.0	285957.0	0.0	0.0	0.0	1890049770.0	945011888.0	945037882.0	1603779388.0	1603779388.0	0.0	0.0	13594208.0	0.008476358	147.0	147.0	147.0	150.0	150.0	150.0	39.1	233.2	86.3	4928716.0	372281.0	13535.0	44434.0	80.7	84.82955271567981	83.41708042101999	15.170447284320183	80.70986066504024	100.0	0.0	2.2255877408023874	0.0
REF0009-mgg-pbdrep | M300808.lib1	8359438.0	0.0	8359438.0	1.0	4179719.0	4179719.0	7174224.0	7090820.0	1185214.0	6770672.0	8359438.0	0.0	156614.0	0.0	0.0	0.0	1245525449.0	622761612.0	622763837.0	1069023500.0	1069023500.0	0.0	0.0	7970283.0	0.007455667	149.0	149.0	149.0	150.0	150.0	150.0	39.1	268.5	90.2	3402692.0	98500.0	1986.0	42232.0	81.0	85.82184591835002	84.82412334417695	14.178154081649986	80.99434435664216	100.0	0.0	1.8734991514979835	0.0
REF0009-mgg-pbdrep | M300809.lib1	20882942.0	0.0	20882942.0	1.0	10441471.0	10441471.0	18012150.0	17808472.0	2870792.0	16830336.0	20882942.0	0.0	401591.0	0.0	0.0	0.0	3101942536.0	1550964722.0	1550977814.0	2675618477.0	2675618477.0	0.0	0.0	20576702.0	0.007690447	149.0	149.0	149.0	150.0	150.0	150.0	39.0	260.6	95.2	8425669.0	347210.0	5371.0	125986.0	80.6	86.25293313557066	85.27760121155343	13.74706686442935	80.59370178780365	100.0	0.0	1.9230575845108413	0.0
REF0009-mgg-pbdrep | M300810.lib1	12450100.0	0.0	12450100.0	1.0	6225050.0	6225050.0	10858170.0	10739066.0	1591930.0	10237026.0	12450100.0	0.0	227810.0	0.0	0.0	0.0	1850590378.0	925293452.0	925296926.0	1614030590.0	1614030590.0	0.0	0.0	11822436.0	0.007324791	149.0	149.0	149.0	150.0	150.0	150.0	39.1	255.8	91.8	5100051.0	206247.0	3006.0	60229.0	82.2	87.21351635729833	86.25686540670357	12.786483642701665	82.22444799640164	100.0	0.0	1.8297844997228938	0.0
REF0009-mgg-pbdrep | M300811.lib1	16400028.0	0.0	16400028.0	1.0	8200014.0	8200014.0	14042158.0	13888596.0	2357870.0	13489706.0	16400028.0	0.0	318458.0	0.0	0.0	0.0	2430910391.0	1215446643.0	1215463748.0	2081417006.0	2081417006.0	0.0	0.0	15487874.0	0.007441024	148.0	148.0	148.0	150.0	150.0	150.0	39.1	247.3	84.6	6563927.0	323554.0	3386.0	53431.0	82.3	85.62276844893192	84.68641638904519	14.377231551068084	82.25416444410949	100.0	0.0	1.94181375787895	0.0
REF0009-mgg-pbdrep | M300812.lib1	3286.0	0.0	3286.0	1.0	1643.0	1643.0	54.0	54.0	3232.0	48.0	3286.0	0.0	0.0	0.0	0.0	0.0	439903.0	219822.0	220081.0	7726.0	7726.0	0.0	0.0	47.0	0.006083355	134.0	134.0	134.0	150.0	150.0	150.0	38.9	185.8	77.3	22.0	4.0	0.0	1.0	1.5	1.6433353621424223	1.6433353621424223	98.35666463785758	1.4607425441265978	100.0	0.0	0.0	0.0
REF0009-mgg-pbdrep | M300813.lib1	615006.0	0.0	615006.0	1.0	307503.0	307503.0	6164.0	5722.0	608842.0	5506.0	615006.0	0.0	1074.0	0.0	0.0	0.0	88833996.0	44416454.0	44417542.0	905430.0	905430.0	0.0	0.0	18459.0	0.020387	144.0	144.0	144.0	150.0	150.0	150.0	39.0	223.9	86.2	2530.0	259.0	5.0	67.0	0.9	1.0022666445530612	0.9303974270169721	98.99773335544694	0.8952758184472998	100.0	0.0	0.174632442610316	0.0
REF0009-mgg-pbdrep | M300814.lib1	14617566.0	0.0	14617566.0	1.0	7308783.0	7308783.0	12721947.0	12594732.0	1895619.0	12153230.0	14617566.0	0.0	289436.0	0.0	0.0	0.0	2152328124.0	1076157738.0	1076170386.0	1873170952.0	1873170952.0	0.0	0.0	14569972.0	0.007778239	147.0	147.0	147.0	150.0	150.0	150.0	39.1	234.2	86.6	5817796.0	420014.0	2981.0	56575.0	83.1	87.03191078459984	86.16162225640028	12.968089215400155	83.14126989404393	100.0	0.0	1.9800560503711768	0.0
REF0009-mgg-pbdrep | M300815.lib1	12292424.0	0.0	12292424.0	1.0	6146212.0	6146212.0	10662898.0	10540494.0	1629526.0	9960206.0	12292424.0	0.0	239597.0	0.0	0.0	0.0	1819452760.0	909723288.0	909729472.0	1578309085.0	1578309085.0	0.0	0.0	12222405.0	0.007743987	148.0	148.0	148.0	150.0	150.0	150.0	39.0	249.9	95.1	4919593.0	271248.0	4594.0	74812.0	81.0	86.74365609256563	85.74788829282166	13.256343907434367	81.02719203307663	100.0	0.0	1.9491436351365687	0.0
REF0009-mgg-pbdrep | M300816.lib1	18211392.0	0.0	18211392.0	1.0	9105696.0	9105696.0	15788194.0	15619812.0	2423198.0	15165080.0	18211392.0	0.0	373120.0	0.0	0.0	0.0	2682950193.0	1341465446.0	1341484747.0	2325963732.0	2325963732.0	0.0	0.0	18047912.0	0.007759326	147.0	147.0	147.0	150.0	150.0	150.0	39.1	227.9	82.3	7203119.0	539258.0	6755.0	60774.0	83.3	86.69405391965644	85.76945683229486	13.305946080343556	83.27249229493276	100.0	0.0	2.048827459207951	0.0
REF0009-mgg-pbdrep | M300817.lib1	1030026.0	0.0	1030026.0	1.0	515013.0	515013.0	473117.0	463812.0	556909.0	442452.0	1030026.0	0.0	14327.0	0.0	0.0	0.0	149249387.0	74623956.0	74625431.0	69257233.0	69257233.0	0.0	0.0	557496.0	0.008049643	145.0	145.0	145.0	150.0	150.0	150.0	39.1	228.8	91.4	208557.0	19551.0	1022.0	2776.0	43.0	45.93252985846959	45.02915460386437	54.06747014153041	42.95542054278241	100.0	0.0	1.3909357627865704	0.0
REF0009-mgg-pbdrep | M300818.lib1	18232110.0	0.0	18232110.0	1.0	9116055.0	9116055.0	15716466.0	15562118.0	2515644.0	15258202.0	18232110.0	0.0	348254.0	0.0	0.0	0.0	2697895189.0	1348939633.0	1348955556.0	2325656088.0	2325656088.0	0.0	0.0	16791334.0	0.007220042	148.0	148.0	148.0	150.0	150.0	150.0	39.1	232.8	77.0	7315327.0	420366.0	2742.0	42624.0	83.7	86.20212361597204	85.35555127738917	13.79787638402796	83.68862408135975	100.0	0.0	1.9101135304690462	0.0
REF0009-mgg-pbdrep | M300819.lib1	11806082.0	0.0	11806082.0	1.0	5903041.0	5903041.0	10209394.0	10112180.0	1596688.0	9689408.0	11806082.0	0.0	226875.0	0.0	0.0	0.0	1736427405.0	868207542.0	868219863.0	1501576616.0	1501576616.0	0.0	0.0	10887861.0	0.007250953	147.0	147.0	147.0	150.0	150.0	150.0	39.0	237.3	90.6	4663348.0	338651.0	1959.0	52132.0	82.1	86.4757164993433	85.65229345349287	13.524283500656695	82.0713256099695	100.0	0.0	1.9216790125631857	0.0
REF0009-mgg-pbdrep | M300820.lib1	11936370.0	0.0	11936370.0	1.0	5968185.0	5968185.0	10376302.0	10276010.0	1560068.0	9971724.0	11936370.0	0.0	235582.0	0.0	0.0	0.0	1755359885.0	877671223.0	877688662.0	1525903544.0	1525903544.0	0.0	0.0	11232256.0	0.007361053	147.0	147.0	147.0	150.0	150.0	150.0	39.1	226.8	83.2	4717185.0	378786.0	2841.0	39193.0	83.5	86.93013034951161	86.08990840598942	13.06986965048838	83.54067442614463	100.0	0.0	1.9736486050616726	0.0
REF0009-mgg-pbdrep | M300821.lib1	14520894.0	0.0	14520894.0	1.0	7260447.0	7260447.0	12457733.0	12323316.0	2063161.0	12045624.0	14520894.0	0.0	294168.0	0.0	0.0	0.0	2130621637.0	1065299751.0	1065321886.0	1828444653.0	1828444653.0	0.0	0.0	13693656.0	0.007489237	147.0	147.0	147.0	150.0	150.0	150.0	39.2	226.5	82.9	5627249.0	489825.0	5688.0	38896.0	83.0	85.79177700766908	84.86609708741074	14.208222992330914	82.95373549314526	100.0	0.0	2.02582568263359	0.0
REF0009-mgg-pbdrep | M300822.lib1	14580546.0	0.0	14580546.0	1.0	7290273.0	7290273.0	12640352.0	12516118.0	1940194.0	12152828.0	14580546.0	0.0	282495.0	0.0	0.0	0.0	2150764878.0	1075373075.0	1075391803.0	1864608066.0	1864608066.0	0.0	0.0	13325335.0	0.007146453	148.0	148.0	148.0	150.0	150.0	150.0	39.2	232.9	83.6	5804747.0	401401.0	4413.0	47498.0	83.3	86.69326923696822	85.8412160971201	13.306730763031782	83.34960844401849	100.0	0.0	1.9374788845355997	0.0
REF0009-mgg-pbdrep | M300823.lib1	2185114.0	0.0	2185114.0	1.0	1092557.0	1092557.0	1909761.0	1882984.0	275353.0	1714896.0	2185114.0	0.0	34052.0	0.0	0.0	0.0	321767639.0	160883150.0	160884489.0	281766440.0	281766440.0	0.0	0.0	1881074.0	0.006676005	147.0	147.0	147.0	150.0	150.0	150.0	39.0	243.8	98.2	855256.0	55869.0	3170.0	27197.0	78.5	87.39868949629172	86.17326144082185	12.601310503708273	78.48084813881565	100.0	0.0	1.558362630050423	0.0
REF0009-mgg-pbdrep | M300824.lib1	11073936.0	0.0	11073936.0	1.0	5536968.0	5536968.0	9538904.0	9432986.0	1535032.0	9132480.0	11073936.0	0.0	238895.0	0.0	0.0	0.0	1633618722.0	816804775.0	816813947.0	1407170569.0	1407170569.0	0.0	0.0	12303482.0	0.008743419	148.0	148.0	148.0	150.0	150.0	150.0	39.1	230.1	83.5	4362315.0	313972.0	2881.0	37325.0	82.5	86.1383341930096	85.18187210039862	13.861665806990398	82.4682389350995	100.0	0.0	2.157272716764843	0.0
REF0009-mgg-pbdrep | M300825.lib1	10643116.0	0.0	10643116.0	1.0	5321558.0	5321558.0	9201131.0	9119948.0	1441985.0	8999814.0	10643116.0	0.0	200426.0	0.0	0.0	0.0	1576465357.0	788229595.0	788235762.0	1362834032.0	1362834032.0	0.0	0.0	9614906.0	0.007055082	148.0	148.0	148.0	150.0	150.0	150.0	39.1	225.5	70.5	4290023.0	250200.0	1198.0	18553.0	84.6	86.4514771801792	85.68870244390835	13.548522819820812	84.55995405856706	100.0	0.0	1.8831515131470897	0.0
REF0009-mgg-pbdrep | M300826.lib1	137650.0	0.0	137650.0	1.0	68825.0	68825.0	28509.0	28246.0	109141.0	27156.0	137650.0	0.0	769.0	0.0	0.0	0.0	19145364.0	9571969.0	9573395.0	4178848.0	4178848.0	0.0	0.0	31348.0	0.007501589	139.0	139.0	139.0	150.0	150.0	150.0	39.0	233.4	92.2	12906.0	1079.0	29.0	109.0	19.7	20.711224119142756	20.52015982564475	79.28877588085724	19.728296403922993	100.0	0.0	0.5586632764257174	0.0
REF0009-mgg-pbdrep | M300827.lib1	4961412.0	0.0	4961412.0	1.0	2480706.0	2480706.0	4274053.0	4228874.0	687359.0	4128490.0	4961412.0	0.0	102808.0	0.0	0.0	0.0	727868519.0	363928825.0	363939694.0	627298542.0	627298542.0	0.0	0.0	4590295.0	0.00731756	147.0	147.0	147.0	150.0	150.0	150.0	39.1	230.6	83.2	1946312.0	152694.0	1468.0	13963.0	83.2	86.14589959471215	85.23529188868008	13.85410040528785	83.21199690733204	100.0	0.0	2.0721520405884455	0.0
REF0009-mgg-pbdrep | M300828.lib1	9476940.0	0.0	9476940.0	1.0	4738470.0	4738470.0	8175522.0	8073026.0	1301418.0	7508424.0	9476940.0	0.0	190501.0	0.0	0.0	0.0	1400462313.0	700225278.0	700237035.0	1208221094.0	1208221094.0	0.0	0.0	9407350.0	0.007786117	148.0	148.0	148.0	150.0	150.0	150.0	39.0	255.0	100.9	3752420.0	207690.0	4759.0	71644.0	79.2	86.26752939239881	85.18599885617087	13.732470607601188	79.22835852078836	100.0	0.0	2.010153066285109	0.0
REF0009-mgg-pbdrep | M300829.lib1	11447506.0	0.0	11447506.0	1.0	5723753.0	5723753.0	9858885.0	9749046.0	1588621.0	9284332.0	11447506.0	0.0	230456.0	0.0	0.0	0.0	1691766834.0	845879461.0	845887373.0	1457085598.0	1457085598.0	0.0	0.0	11378102.0	0.007808808	148.0	148.0	148.0	150.0	150.0	150.0	39.0	246.1	92.7	4541858.0	268411.0	3684.0	60570.0	81.1	86.12255804888855	85.16305647710514	13.877441951111447	81.10353469131181	100.0	0.0	2.0131546556953106	0.0
REF0009-mgg-pbdrep | M300830.lib1	379824.0	0.0	379824.0	1.0	189912.0	189912.0	61291.0	60698.0	318533.0	59026.0	379824.0	0.0	1333.0	0.0	0.0	0.0	55402658.0	27701440.0	27701218.0	9019631.0	9019631.0	0.0	0.0	61223.0	0.00678775	146.0	146.0	146.0	150.0	150.0	150.0	38.9	230.7	84.8	27924.0	2061.0	67.0	297.0	15.5	16.13668435907157	15.980559416993135	83.86331564092842	15.54035553308901	100.0	0.0	0.3509520198828931	0.0
REF0009-mgg-pbdrep | M300831.lib1	14494378.0	0.0	14494378.0	1.0	7247189.0	7247189.0	12431744.0	12302836.0	2062634.0	11952104.0	14494378.0	0.0	307339.0	0.0	0.0	0.0	2134994703.0	1067489523.0	1067505180.0	1831199588.0	1831199588.0	0.0	0.0	14179237.0	0.007743141	147.0	147.0	147.0	150.0	150.0	150.0	39.1	232.0	84.0	5686771.0	414324.0	3357.0	46966.0	82.5	85.76942039182364	84.88005487368964	14.230579608176356	82.46027528742523	100.0	0.0	2.1204014411656713	0.0
REF0009-mgg-pbdrep | M300832.lib1	222778.0	0.0	222778.0	1.0	111389.0	111389.0	87251.0	85814.0	135527.0	77430.0	222778.0	0.0	1689.0	0.0	0.0	0.0	32377758.0	16188588.0	16189170.0	12913008.0	12913008.0	0.0	0.0	93157.0	0.007214198	145.0	145.0	145.0	150.0	150.0	150.0	38.9	257.1	102.6	39212.0	2178.0	211.0	1306.0	34.8	39.164998339153776	38.519961576098176	60.835001660846224	34.75657380890393	100.0	0.0	0.758153857203135	0.0
REF0009-mgg-pbdrep | M300833.lib1	7747520.0	0.0	7747520.0	1.0	3873760.0	3873760.0	6674311.0	6599570.0	1073209.0	6351806.0	7747520.0	0.0	147203.0	0.0	0.0	0.0	1150103860.0	575050027.0	575053833.0	990825334.0	990825334.0	0.0	0.0	7371791.0	0.007440051	148.0	148.0	148.0	150.0	150.0	150.0	39.0	248.2	86.3	3123095.0	140597.0	2358.0	33735.0	82.0	86.14770920242864	85.18300049564247	13.852290797571351	81.98502230391145	100.0	0.0	1.9000015488827393	0.0
REF0009-mgg-pbdrep | M300834.lib1	11672908.0	0.0	11672908.0	1.0	5836454.0	5836454.0	10096928.0	9980608.0	1575980.0	9411208.0	11672908.0	0.0	222082.0	0.0	0.0	0.0	1728420019.0	864204967.0	864215052.0	1495056382.0	1495056382.0	0.0	0.0	11294362.0	0.007554472	148.0	148.0	148.0	150.0	150.0	150.0	39.0	253.6	96.9	4663530.0	249471.0	4696.0	72607.0	80.6	86.498822744084	85.50232726926316	13.501177255916005	80.6243654109156	100.0	0.0	1.9025421942844063	0.0
REF0009-mgg-pbdrep | M300835.lib1	12224924.0	0.0	12224924.0	1.0	6112462.0	6112462.0	10558684.0	10435752.0	1666240.0	9997212.0	12224924.0	0.0	226796.0	0.0	0.0	0.0	1819285342.0	909645349.0	909639993.0	1571315068.0	1571315068.0	0.0	0.0	11406562.0	0.007259245	149.0	149.0	149.0	150.0	150.0	150.0	39.1	258.9	88.6	4979289.0	173030.0	3048.0	62509.0	81.8	86.37014021518662	85.36455523159081	13.629859784813386	81.77729366661093	100.0	0.0	1.855193537399496	0.0
REF0009-mgg-pbdrep | M300836.lib1	17664760.0	0.0	17664760.0	1.0	8832380.0	8832380.0	15110549.0	14954526.0	2554211.0	14520198.0	17664760.0	0.0	342243.0	0.0	0.0	0.0	2621516278.0	1310750672.0	1310765606.0	2242540232.0	2242540232.0	0.0	0.0	17085609.0	0.007618863	148.0	148.0	148.0	150.0	150.0	150.0	39.1	239.1	82.7	7059258.0	357125.0	3656.0	57224.0	82.2	85.54064136733247	84.65739698699558	14.459358632667527	82.198671252822	100.0	0.0	1.9374336249119717	0.0
REF0009-mgg-pbdrep | M300837.lib1	9304742.0	0.0	9304742.0	1.0	4652371.0	4652371.0	7986833.0	7896990.0	1317909.0	7594310.0	9304742.0	0.0	166250.0	0.0	0.0	0.0	1390239361.0	695117708.0	695121653.0	1193340493.0	1193340493.0	0.0	0.0	8539847.0	0.007156253	149.0	149.0	149.0	150.0	150.0	150.0	39.1	266.3	84.1	3830523.0	74641.0	2452.0	40879.0	81.6	85.83615752054168	84.87059608960679	14.163842479458324	81.61763109605833	100.0	0.0	1.7867233718033237	0.0
REF0009-mgg-pbdrep | M300838.lib1	278.0	0.0	278.0	1.0	139.0	139.0	30.0	28.0	248.0	26.0	278.0	0.0	0.0	0.0	0.0	0.0	40395.0	20187.0	20208.0	4442.0	4442.0	0.0	0.0	38.0	0.008554705	145.0	145.0	145.0	150.0	150.0	150.0	38.3	236.6	60.6	12.0	1.0	1.0	0.0	9.4	10.79136690647482	10.071942446043165	89.20863309352518	9.352517985611511	100.0	0.0	0.0	0.0
REF0009-mgg-pbdrep | M300839.lib1	8377620.0	0.0	8377620.0	1.0	4188810.0	4188810.0	6770741.0	6685696.0	1606879.0	6381360.0	8377620.0	0.0	144235.0	0.0	0.0	0.0	1238878129.0	619438651.0	619439478.0	1002348673.0	1002348673.0	0.0	0.0	7615946.0	0.007598101	148.0	148.0	148.0	150.0	150.0	150.0	39.0	253.6	91.7	3131971.0	161886.0	4890.0	44101.0	76.2	80.81938545792242	79.80424034510995	19.180614542077585	76.17151410543806	100.0	0.0	1.7216703550650425	0.0
REF0009-mgg-pbdrep | M300840.lib1	9067740.0	0.0	9067740.0	1.0	4533870.0	4533870.0	7787871.0	7701544.0	1279869.0	7384044.0	9067740.0	0.0	182166.0	0.0	0.0	0.0	1341458943.0	670726066.0	670732877.0	1152224552.0	1152224552.0	0.0	0.0	8997513.0	0.007808819	148.0	148.0	148.0	150.0	150.0	150.0	39.1	243.4	88.8	3602706.0	203530.0	2451.0	42085.0	81.4	85.88546870554295	84.93344537889264	14.114531294457052	81.43202165037815	100.0	0.0	2.0089459997750265	0.0
REF0009-mgg-pbdrep | M300841.lib1	433692.0	0.0	433692.0	1.0	216846.0	216846.0	86328.0	85902.0	347364.0	82148.0	433692.0	0.0	1150.0	0.0	0.0	0.0	63436090.0	31717536.0	31718554.0	12756279.0	12756279.0	0.0	0.0	65867.0	0.005163496	146.0	146.0	146.0	150.0	150.0	150.0	39.0	247.4	89.7	39984.0	2353.0	24.0	590.0	18.9	19.905370631692538	19.80714424061315	80.09462936830745	18.94155299152394	100.0	0.0	0.26516514023777243	0.0
REF0009-mgg-pbdrep | M300886.lib1	10126500.0	0.0	10126500.0	1.0	5063250.0	5063250.0	8733154.0	8645984.0	1393346.0	8437128.0	10126500.0	0.0	193153.0	0.0	0.0	0.0	1498366110.0	749180854.0	749185256.0	1292254281.0	1292254281.0	0.0	0.0	9554607.0	0.007393751	148.0	148.0	148.0	150.0	150.0	150.0	39.1	238.2	82.5	4059044.0	234285.0	1489.0	28174.0	83.3	86.2405964548462	85.37978571075891	13.759403545153804	83.31731595319212	100.0	0.0	1.9074013726361527	0.0
REF0009-mgg-pbdrep | M301037.lib1	8932678.0	0.0	8932678.0	1.0	4466339.0	4466339.0	7740382.0	7652800.0	1192296.0	7281254.0	8932678.0	0.0	179301.0	0.0	0.0	0.0	1321053933.0	660521613.0	660532320.0	1144770971.0	1144770971.0	0.0	0.0	8729091.0	0.007625186	148.0	148.0	148.0	150.0	150.0	150.0	39.1	247.9	92.8	3573803.0	202980.0	2255.0	47362.0	81.5	86.65242383079296	85.67195638306899	13.34757616920704	81.51255424185221	100.0	0.0	2.007247994386454	0.0
REF0009-mgg-pbdrep | M301038.lib1	30054622.0	0.0	30054622.0	1.0	15027311.0	15027311.0	26012488.0	25720020.0	4042134.0	24603244.0	30054622.0	0.0	608738.0	0.0	0.0	0.0	4448082087.0	2224028769.0	2224053318.0	3849805873.0	3849805873.0	0.0	0.0	30030185.0	0.007800441	148.0	148.0	148.0	150.0	150.0	150.0	39.1	243.5	89.6	12027353.0	680807.0	7746.0	144104.0	81.9	86.5507075750279	85.57758603651712	13.449292424972107	81.86176488927394	100.0	0.0	2.0254388825785266	0.0
REF0009-mgg-pbdrep | M301039.lib1	13618210.0	0.0	13618210.0	1.0	6809105.0	6809105.0	11738263.0	11614482.0	1879947.0	11173278.0	13618210.0	0.0	278202.0	0.0	0.0	0.0	2011436534.0	1005708919.0	1005727615.0	1733744796.0	1733744796.0	0.0	0.0	12979514.0	0.007486404	148.0	148.0	148.0	150.0	150.0	150.0	39.1	240.7	88.3	5406709.0	340362.0	2647.0	57523.0	82.0	86.19534432205114	85.28640695069323	13.804655677948862	82.04659790089886	100.0	0.0	2.0428676015423464	0.0
REF0009-mgg-pbdrep | M301040.lib1	513524.0	0.0	513524.0	1.0	256762.0	256762.0	53093.0	52380.0	460431.0	50044.0	513524.0	0.0	1576.0	0.0	0.0	0.0	74471334.0	37234222.0	37237112.0	7851979.0	7851979.0	0.0	0.0	68502.0	0.00872417	145.0	145.0	145.0	150.0	150.0	150.0	39.0	259.2	92.9	24708.0	1019.0	115.0	348.0	9.7	10.338952025611267	10.200107492541731	89.66104797438874	9.745211518838458	100.0	0.0	0.3068989959573457	0.0
REF0009-mgg-pbdrep | M301041.lib1	18277386.0	0.0	18277386.0	1.0	9138693.0	9138693.0	15638281.0	15472484.0	2639105.0	15150486.0	18277386.0	0.0	394339.0	0.0	0.0	0.0	2699179437.0	1349578641.0	1349600796.0	2309389678.0	2309389678.0	0.0	0.0	20599358.0	0.008919829	148.0	148.0	148.0	150.0	150.0	150.0	39.2	235.7	81.6	7223989.0	464677.0	2806.0	44770.0	82.9	85.56081816075888	84.65370266842316	14.439181839241124	82.89197372096864	100.0	0.0	2.157524057324171	0.0
REF0009-mgg-pbdrep | M301042.lib1	17406822.0	0.0	17406822.0	1.0	8703411.0	8703411.0	15746944.0	15623890.0	1659878.0	15116652.0	17406822.0	0.0	245784.0	0.0	0.0	0.0	2586649923.0	1293323788.0	1293326135.0	2340414541.0	2340414541.0	0.0	0.0	14593550.0	0.006235456	149.0	149.0	149.0	150.0	150.0	150.0	39.1	249.3	83.5	7415776.0	303787.0	4906.0	87476.0	86.8	90.46420995170745	89.75728022036418	9.53579004829256	86.84326179701269	100.0	0.0	1.4119981234943404	0.0
REF0009-mgg-pbdrep | M301043.lib1	419554.0	0.0	419554.0	1.0	209777.0	209777.0	49334.0	48294.0	370220.0	46678.0	419554.0	0.0	1506.0	0.0	0.0	0.0	60804041.0	30401997.0	30402044.0	7266867.0	7266867.0	0.0	0.0	61217.0	0.008424126	145.0	145.0	145.0	150.0	150.0	150.0	39.1	227.9	81.3	22152.0	1637.0	83.0	275.0	11.1	11.758677071366261	11.510794796379011	88.24132292863374	11.125623876783441	100.0	0.0	0.35895260204884233	0.0
REF0009-mgg-pbdrep | M301044.lib1	11192274.0	0.0	11192274.0	1.0	5596137.0	5596137.0	10331109.0	10252224.0	861165.0	9514142.0	11192274.0	0.0	159539.0	0.0	0.0	0.0	1656830427.0	828414762.0	828415665.0	1529490946.0	1529490946.0	0.0	0.0	9354805.0	0.006116287	148.0	148.0	148.0	150.0	150.0	150.0	39.1	249.2	95.6	4740777.0	259068.0	3793.0	122474.0	85.0	92.30571910587607	91.60090255117058	7.694280894123928	85.00633562044675	100.0	0.0	1.4254386552723781	0.0
