Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
M301132.lib1_1	M301132.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2023149.0	303.4 Mbp	0.0	150.0	55.0	11.689211637883004	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301132.lib1_2	M301132.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2023149.0	303.4 Mbp	0.0	150.0	55.0	12.01188985627316	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301133.lib1_1	M301133.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13201573.0	1.9 Gbp	0.0	150.0	53.0	49.97082417677905	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301133.lib1_2	M301133.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13201573.0	1.9 Gbp	0.0	150.0	53.0	48.07849004357284	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	warn	warn
M301134.lib1_1	M301134.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3234877.0	485.2 Mbp	0.0	150.0	54.0	12.084649910607554	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301134.lib1_2	M301134.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3234877.0	485.2 Mbp	0.0	150.0	54.0	11.795970518573693	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	fail
M301135.lib1_1	M301135.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	399181.0	59.8 Mbp	0.0	150.0	77.0	3.8488805829936794	150.0	150	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301135.lib1_2	M301135.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	399181.0	59.8 Mbp	0.0	150.0	73.0	8.571550249135104	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301136.lib1_1	M301136.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10797044.0	1.6 Gbp	0.0	150.0	54.0	61.33119359848761	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	warn	fail	warn
M301136.lib1_2	M301136.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10797044.0	1.6 Gbp	0.0	150.0	55.0	59.736328000855174	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	warn	fail	warn
M301137.lib1_1	M301137.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11129500.0	1.6 Gbp	0.0	150.0	54.0	54.51449546098066	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	warn
M301137.lib1_2	M301137.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11129500.0	1.6 Gbp	0.0	150.0	54.0	52.896703549362236	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	fail
M301138.lib1_1	M301138.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1931853.0	289.7 Mbp	0.0	150.0	53.0	14.282896254111883	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	fail
M301138.lib1_2	M301138.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1931853.0	289.7 Mbp	0.0	150.0	53.0	13.986632734057666	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	fail
M301139.lib1_1	M301139.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11522394.0	1.7 Gbp	0.0	150.0	52.0	46.56773521403562	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301139.lib1_2	M301139.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11522394.0	1.7 Gbp	0.0	150.0	53.0	44.80071832145283	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301140.lib1_1	M301140.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4099779.0	614.9 Mbp	0.0	150.0	52.0	10.480144236288707	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301140.lib1_2	M301140.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4099779.0	614.9 Mbp	0.0	150.0	52.0	10.044097600418334	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301141.lib1_1	M301141.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12777428.0	1.9 Gbp	0.0	150.0	52.0	40.79421730682828	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301141.lib1_2	M301141.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12777428.0	1.9 Gbp	0.0	150.0	53.0	38.820448877803074	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301142.lib1_1	M301142.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5001825.0	750.2 Mbp	0.0	150.0	53.0	11.072405962838857	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
M301142.lib1_2	M301142.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5001825.0	750.2 Mbp	0.0	150.0	53.0	10.906753905300542	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301143.lib1_1	M301143.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12707676.0	1.9 Gbp	0.0	150.0	52.0	60.62644809647143	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	warn	pass
M301143.lib1_2	M301143.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12707676.0	1.9 Gbp	0.0	150.0	52.0	58.721872230439246	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	pass
M301144.lib1_1	M301144.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11020224.0	1.6 Gbp	0.0	150.0	51.0	51.18668929975531	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	warn	fail	warn
M301144.lib1_2	M301144.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11020224.0	1.6 Gbp	0.0	150.0	51.0	49.51096474685578	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301145.lib1_1	M301145.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	403816.0	60.5 Mbp	0.0	150.0	53.0	20.20103215325792	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	fail
M301145.lib1_2	M301145.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	403816.0	60.5 Mbp	0.0	150.0	53.0	19.366988925649306	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301146.lib1_1	M301146.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10434770.0	1.5 Gbp	0.0	150.0	54.0	16.050209752053135	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	fail
M301146.lib1_2	M301146.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10434770.0	1.5 Gbp	0.0	150.0	54.0	14.817342812142975	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301147.lib1_1	M301147.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2713731.0	407 Mbp	0.0	150.0	80.0	1.0069163082118309	150.0	150	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301147.lib1_2	M301147.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2713731.0	407 Mbp	0.0	150.0	73.0	3.8987846055814663	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301148.lib1_1	M301148.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3360237.0	504 Mbp	0.0	150.0	53.0	18.556987767518258	150.0	150	pass	pass	warn	pass	fail	warn	pass	pass	fail	fail	fail
M301148.lib1_2	M301148.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3360237.0	504 Mbp	0.0	150.0	54.0	18.364041759127396	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301149.lib1_1	M301149.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1172801.0	175.9 Mbp	0.0	150.0	58.0	23.265895763302755	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301149.lib1_2	M301149.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1172801.0	175.9 Mbp	0.0	150.0	57.0	23.854145091022954	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301150.lib1_1	M301150.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	273711.0	41 Mbp	0.0	150.0	65.0	26.116597433058956	150.0	150	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
M301150.lib1_2	M301150.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	273711.0	41 Mbp	0.0	150.0	62.0	28.282750784586664	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301151.lib1_1	M301151.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2730282.0	409.5 Mbp	0.0	150.0	55.0	18.06921458019358	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	fail
M301151.lib1_2	M301151.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2730282.0	409.5 Mbp	0.0	150.0	55.0	17.855529139456756	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
M301152.lib1_1	M301152.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10685634.0	1.6 Gbp	0.0	150.0	52.0	34.556601400741414	150.0	150	pass	pass	warn	pass	warn	pass	pass	pass	fail	fail	warn
M301152.lib1_2	M301152.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10685634.0	1.6 Gbp	0.0	150.0	53.0	32.96895471168246	150.0	150	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	warn
M301153.lib1_1	M301153.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9734352.0	1.4 Gbp	0.0	150.0	54.0	59.75693437858741	150.0	150	pass	pass	warn	pass	pass	warn	pass	pass	warn	fail	warn
M301153.lib1_2	M301153.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9734352.0	1.4 Gbp	0.0	150.0	55.0	58.1187258349175	150.0	150	pass	pass	warn	pass	pass	warn	pass	pass	warn	fail	warn
M301154.lib1_1	M301154.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10911900.0	1.6 Gbp	0.0	150.0	51.0	40.67785227785846	150.0	150	pass	pass	warn	pass	pass	pass	pass	pass	fail	fail	warn
M301154.lib1_2	M301154.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10911900.0	1.6 Gbp	0.0	150.0	52.0	38.89590235539288	150.0	150	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	warn
M301155.lib1_1	M301155.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	979831.0	146.9 Mbp	0.0	150.0	55.0	13.057879163164849	150.0	150	pass	pass	warn	pass	fail	warn	pass	pass	fail	fail	fail
M301155.lib1_2	M301155.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	979831.0	146.9 Mbp	0.0	150.0	55.0	13.335852472375484	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301156.lib1_1	M301156.lib1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	309115.0	46.3 Mbp	0.0	150.0	60.0	17.581806123934456	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
M301156.lib1_2	M301156.lib1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	309115.0	46.3 Mbp	0.0	150.0	59.0	18.142438898144704	150.0	150	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
